# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	E_total (J)
0	0	0	-1	0	0	0.41	1.3250005e-18
1.0021183790092626e-11	-0.0024701164	0.006434204	-0.9728472	0	0	0.41	4.3903517e-18
2.0019469821578612e-11	0.020064846	-0.014135658	-0.9704039	0	0	0.41	4.324506e-18
3.002683871080427e-11	0.013188209	-0.0015375917	-0.9688698	0	0	0.41	4.1048644e-18
4.006218982481585e-11	0.015572088	-0.0073055676	-0.962971	0	0	0.41	4.6662867e-18
5.005022316277841e-11	-0.0036819985	0.0026409773	-0.96386105	0	0	0.41	4.829908e-18
6.005243568656921e-11	0.00017518892	0.022367965	-0.96183556	0	0	0.41	4.626729e-18
7.002746459871733e-11	0.0077279788	0.036936477	-0.9567366	0	0	0.41	5.3253052e-18
8.001276753649905e-11	0.028433034	0.04154072	-0.9578806	0	0	0.41	4.225608e-18
9.00364932325696e-11	0.030060105	0.03295934	-0.95411026	0	0	0.41	4.7961073e-18
1.0001743189059454e-10	0.039900165	0.03642723	-0.9553292	0	0	0.41	5.4615923e-18
1.1000605009473283e-10	0.038365502	0.033738147	-0.95584166	0	0	0.41	4.458143e-18
1.2003207163993482e-10	0.04021555	0.024482215	-0.95612246	0	0	0.41	5.274369e-18
1.3004577547638384e-10	0.030627359	0.009270893	-0.9576557	0	0	0.41	4.816994e-18
1.40049549473117e-10	0.01978496	-0.0027582587	-0.95541	0	0	0.41	4.633572e-18
1.5000090270707563e-10	0.035864662	0.0031150526	-0.95315117	0	0	0.41	5.3455505e-18
1.6006419860662598e-10	0.01377315	0.014520107	-0.95077634	0	0	0.41	4.2291888e-18
1.7001233127201604e-10	0.021615772	0.030023577	-0.9504032	0	0	0.41	4.8483417e-18
1.800193505054332e-10	0.027953554	0.03284039	-0.94654554	0	0	0.41	5.2686107e-18
1.900181023369895e-10	0.045607533	0.02272315	-0.945348	0	0	0.41	4.9110842e-18
2.000265673536815e-10	0.063421816	0.0053415615	-0.94769174	0	0	0.41	5.019957e-18
2.100502349823361e-10	0.064315684	-0.022814902	-0.9418953	0	0	0.41	5.1694934e-18
2.2002675109760037e-10	0.04691647	-0.027119154	-0.9426627	0	0	0.41	4.3104324e-18
2.3003918977682887e-10	0.026009891	-0.02188565	-0.9418372	0	0	0.41	5.2808133e-18
2.4000961818131784e-10	0.01360819	-0.009216326	-0.94863087	0	0	0.41	4.644399e-18
