# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	E_total (J)
0	0	0	-1	0	0	0.38	1.0996098e-18
1.0031664407529506e-11	0.004192013	0.007655207	-0.9764844	0	0	0.38	3.5209385e-18
2.0033935488649186e-11	0.016143566	0.018330937	-0.96999997	0	0	0.38	4.313906e-18
3.0053199297777835e-11	0.03287861	0.012614525	-0.966549	0	0	0.38	3.8366047e-18
4.003049621409881e-11	0.016744522	0.022680668	-0.96481067	0	0	0.38	4.5015285e-18
5.000524247468213e-11	0.015636556	0.03936533	-0.9631005	0	0	0.38	5.7519414e-18
6.002256224281469e-11	0.019951703	0.045338094	-0.9603662	0	0	0.38	4.6072583e-18
7.003796190243788e-11	0.045813188	0.024715612	-0.9585523	0	0	0.38	4.114589e-18
8.005400683804108e-11	0.056601126	0.008782231	-0.9609996	0	0	0.38	4.3312595e-18
9.004074301601855e-11	0.055769455	-0.0032251915	-0.9624827	0	0	0.38	3.561912e-18
1.0004227330481956e-10	0.054486018	-0.017987704	-0.96346444	0	0	0.38	4.8705904e-18
1.1000249563939193e-10	0.04171031	-0.019879099	-0.96167547	0	0	0.38	3.8094037e-18
1.200482674391068e-10	0.0509979	-0.020091884	-0.9608228	0	0	0.38	4.213806e-18
1.3004690640355267e-10	0.04932037	-0.037296206	-0.96054363	0	0	0.38	4.635369e-18
1.4004120888500882e-10	0.046660617	-0.053520635	-0.95701504	0	0	0.38	4.392008e-18
1.5005726022020516e-10	0.04165739	-0.050594315	-0.9565018	0	0	0.38	4.262079e-18
1.600227135867519e-10	0.034579508	-0.050586592	-0.95399225	0	0	0.38	4.937633e-18
1.700471923375675e-10	0.041357268	-0.035718095	-0.95673704	0	0	0.38	4.6051535e-18
1.800264106109336e-10	0.026838545	-0.033937175	-0.9564532	0	0	0.38	4.178057e-18
1.9003039985338938e-10	0.047126845	-0.04381714	-0.9565239	0	0	0.38	3.298863e-18
2.0002064560544397e-10	0.045765985	-0.038014885	-0.9547797	0	0	0.38	3.8615727e-18
2.1003483361615786e-10	0.023501966	-0.05867544	-0.9553332	0	0	0.38	3.4211115e-18
2.2003423621692497e-10	0.035657097	-0.06011786	-0.95704806	0	0	0.38	4.2333578e-18
2.3004981428240686e-10	0.029241676	-0.07666192	-0.9558842	0	0	0.38	3.988113e-18
2.4000171431188643e-10	0.020425007	-0.099401966	-0.9549964	0	0	0.38	3.771949e-18
2.5001324503059894e-10	0.0029402694	-0.09489651	-0.9532065	0	0	0.38	4.1623604e-18
2.6005205328191547e-10	-0.011586978	-0.101370685	-0.9529458	0	0	0.38	3.7259486e-18
2.7006234226414913e-10	-0.020456662	-0.12085771	-0.95240563	0	0	0.38	4.6515083e-18
2.800078724216044e-10	-0.026776131	-0.12185928	-0.95039105	0	0	0.38	5.33342e-18
2.900595410644551e-10	-0.044187352	-0.107668765	-0.949178	0	0	0.38	4.3652778e-18
3.0001695737297743e-10	-0.06057093	-0.09613162	-0.94646347	0	0	0.38	4.8023844e-18
3.100587532413378e-10	-0.061507974	-0.076576605	-0.9464066	0	0	0.38	4.5524613e-18
3.200550277794504e-10	-0.07170378	-0.078840666	-0.94981384	0	0	0.38	3.8319138e-18
3.3002539796040466e-10	-0.060738612	-0.076642804	-0.95064634	0	0	0.38	4.7785314e-18
3.4005525449029727e-10	-0.05957736	-0.078918345	-0.9498138	0	0	0.38	5.011223e-18
3.50063753357851e-10	-0.06668493	-0.07966417	-0.9508455	0	0	0.38	4.293014e-18
3.6005669315002954e-10	-0.06583222	-0.075133726	-0.9525419	0	0	0.38	4.5432887e-18
3.7002560304153805e-10	-0.0798734	-0.048909493	-0.9525037	0	0	0.38	4.4820773e-18
3.800237486879665e-10	-0.0923394	-0.032602906	-0.95251614	0	0	0.38	4.8837773e-18
3.900134383052768e-10	-0.08328608	-0.0075284964	-0.9495647	0	0	0.38	5.1279015e-18
4.0002500000715643e-10	-0.05409405	-0.0075280257	-0.9514652	0	0	0.38	3.831998e-18
4.10063361014101e-10	-0.04363089	0.0023887663	-0.9545072	0	0	0.38	4.9780408e-18
