# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	E_total (J)
0	0	0	-1	0	0	0.38	1.0996098e-18
1.0034481923250463e-11	-0.004243991	0.014648969	-0.9744251	0	0	0.38	3.0775176e-18
2.0003685914571327e-11	-0.01287148	0.01005923	-0.9693614	0	0	0.38	4.3684277e-18
3.003827351822466e-11	-0.00489383	0.0066237217	-0.9657812	0	0	0.38	5.211775e-18
4.0054793748233094e-11	-0.007873328	0.010879808	-0.9603232	0	0	0.38	4.785894e-18
5.001485662945655e-11	-0.024871014	0.0010199518	-0.95965874	0	0	0.38	4.159303e-18
6.005785602174477e-11	-0.018325584	-0.0007002727	-0.9601354	0	0	0.38	3.527018e-18
7.000149172753626e-11	0.0022210327	0.009221447	-0.9573256	0	0	0.38	4.838104e-18
8.000291596666569e-11	0.011001862	0.014931443	-0.9595087	0	0	0.38	4.2235164e-18
9.001528228206054e-11	0.023320151	0.023880381	-0.9578501	0	0	0.38	4.257616e-18
1.0005326583862962e-10	0.014213057	0.017516185	-0.9578555	0	0	0.38	4.1699986e-18
1.1003400739394783e-10	0.02800317	0.0025010286	-0.95897835	0	0	0.38	3.705563e-18
1.2005260332288737e-10	0.008767115	0.00046777725	-0.956445	0	0	0.38	4.895764e-18
1.300046912522844e-10	0.019750593	0.00787065	-0.9571438	0	0	0.38	3.2634105e-18
1.4000234961332176e-10	0.03540892	0.0070024263	-0.9586285	0	0	0.38	4.2008826e-18
1.5001517321353933e-10	0.019747509	-0.0082753245	-0.9557107	0	0	0.38	4.6727975e-18
1.6006131939408185e-10	0.027056785	-0.0029688769	-0.9523209	0	0	0.38	4.432035e-18
1.7002834659067881e-10	0.033477046	-0.011338627	-0.9513708	0	0	0.38	4.7162273e-18
1.8004054171711234e-10	0.02836384	-0.013981608	-0.95845187	0	0	0.38	4.6993185e-18
1.9006073918658158e-10	0.022066968	-0.010468198	-0.96004575	0	0	0.38	4.605238e-18
2.0000069892850572e-10	0.027806561	-0.030007819	-0.9534175	0	0	0.38	4.7814787e-18
2.100332745846072e-10	0.02191323	-0.033507288	-0.9551525	0	0	0.38	4.2053213e-18
2.2002493972980946e-10	0.024446286	-0.026294718	-0.95538753	0	0	0.38	4.6804663e-18
2.3002481477226634e-10	0.024590716	-0.005642784	-0.9584463	0	0	0.38	4.3859544e-18
2.400615036721265e-10	0.031668562	-0.0050495802	-0.9596832	0	0	0.38	3.8985055e-18
2.5003017848420537e-10	0.03775847	-0.015274555	-0.956822	0	0	0.38	3.9391855e-18
2.6003737412938207e-10	0.04810951	-0.014211154	-0.95203847	0	0	0.38	4.6167283e-18
2.700515045750719e-10	0.029943915	-0.019079013	-0.9554103	0	0	0.38	4.610092e-18
2.8000232149198217e-10	0.026614804	-0.032525703	-0.95471597	0	0	0.38	4.6763117e-18
2.900369091595558e-10	0.01089443	-0.03471741	-0.95383906	0	0	0.38	4.4022234e-18
3.0005549479684096e-10	0.0151531845	-0.018441621	-0.9501442	0	0	0.38	4.662142e-18
3.100555300568032e-10	0.020776251	-0.01658879	-0.9508876	0	0	0.38	3.7098492e-18
3.2005853589986323e-10	0.0025639734	-0.022434108	-0.95383525	0	0	0.38	5.6897594e-18
3.3003129247688383e-10	0.011415514	-0.008175928	-0.9551931	0	0	0.38	5.271479e-18
3.400637457451882e-10	0.025927205	-0.026741901	-0.9594223	0	0	0.38	5.0763073e-18
3.500523964732064e-10	0.0033030263	-0.02880066	-0.9574968	0	0	0.38	4.9056372e-18
3.600452233703016e-10	-0.0065498394	-0.01449789	-0.9588462	0	0	0.38	4.5742372e-18
3.7005456840841425e-10	-0.0011179767	-0.015098128	-0.96019465	0	0	0.38	4.3002084e-18
3.8002122120687316e-10	-0.003642512	-0.0046216655	-0.9620445	0	0	0.38	4.373421e-18
3.9001509127633127e-10	0.0045195343	0.002214777	-0.95784837	0	0	0.38	4.8198578e-18
4.0003615330015566e-10	0.0011990282	0.004144689	-0.9573857	0	0	0.38	3.752638e-18
4.100289064101737e-10	0.009052622	-0.014299887	-0.9589749	0	0	0.38	5.0887e-18
4.2001461616520917e-10	0.0058396156	0.0072195036	-0.95825493	0	0	0.38	5.3226777e-18
4.300247615627437e-10	0.026872287	0.01599141	-0.95419073	0	0	0.38	3.9436406e-18
4.400194660193296e-10	0.01593199	0.016795833	-0.9568528	0	0	0.38	3.757377e-18
4.500000375457726e-10	0.020502668	0.043028448	-0.955783	0	0	0.38	4.717789e-18
4.6004548158033947e-10	0.02072038	0.03382604	-0.95673436	0	0	0.38	4.9097016e-18
4.70062723119404e-10	0.03028319	0.02406345	-0.95525426	0	0	0.38	4.3515792e-18
4.800503744247657e-10	0.0355306	0.01855254	-0.95617014	0	0	0.38	4.473768e-18
4.900514044647617e-10	0.033878602	0.0019202315	-0.9565088	0	0	0.38	4.509837e-18
5.0002094693647e-10	0.013124359	0.018363573	-0.95507187	0	0	0.38	4.6630243e-18
5.100283532245986e-10	0.009597022	0.024274591	-0.95648336	0	0	0.38	4.4662827e-18
5.200585275836196e-10	0.008720928	0.033814114	-0.9577366	0	0	0.38	3.858912e-18
5.300158894759086e-10	-0.0009047903	0.032926247	-0.95581293	0	0	0.38	4.5484826e-18
5.400569915646432e-10	0.011777069	0.05504137	-0.9578441	0	0	0.38	4.9707843e-18
5.500214529717776e-10	0.011168108	0.05185603	-0.95662475	0	0	0.38	4.668903e-18
5.60055953015598e-10	0.015956588	0.040103164	-0.9579352	0	0	0.38	3.0456863e-18
5.700251717976229e-10	0.0065060225	0.044117097	-0.95557225	0	0	0.38	3.863213e-18
5.800504569285757e-10	-0.0022122525	0.026780274	-0.95620275	0	0	0.38	4.535301e-18
5.900246385526315e-10	-0.0017524975	0.019348739	-0.95641035	0	0	0.38	4.1025524e-18
6.000078061525118e-10	-0.02818999	0.028055647	-0.95534843	0	0	0.38	5.3706757e-18
6.100343130548808e-10	0.00083585357	0.03967085	-0.95404667	0	0	0.38	4.543507e-18
6.200528563325213e-10	0.00068826275	0.05017743	-0.9519285	0	0	0.38	5.0953958e-18
6.300624022000332e-10	0.0017696284	0.056649517	-0.94942063	0	0	0.38	4.835363e-18
6.400421828518019e-10	0.017243119	0.06326617	-0.9498279	0	0	0.38	3.99129e-18
6.500443695126806e-10	0.02385162	0.06910402	-0.9464595	0	0	0.38	4.6008427e-18
6.600165036787574e-10	0.021466272	0.04732729	-0.9475562	0	0	0.38	4.759919e-18
6.700301662063442e-10	0.00141444	0.0373823	-0.9462474	0	0	0.38	3.5797254e-18
6.800655185863647e-10	-0.014614223	0.031135458	-0.94584167	0	0	0.38	4.2968914e-18
6.900143784918794e-10	-0.022527127	0.037492502	-0.94846356	0	0	0.38	3.808722e-18
7.000026823848408e-10	-0.027517397	0.05155732	-0.9487691	0	0	0.38	4.7089353e-18
7.100271448208739e-10	-0.009524994	0.059247077	-0.95022523	0	0	0.38	4.644213e-18
7.200466199981271e-10	0.012213045	0.07123125	-0.9482929	0	0	0.38	5.6010554e-18
7.300528089264486e-10	0.024892287	0.06947571	-0.9518078	0	0	0.38	3.9908172e-18
7.400077258567017e-10	0.026187252	0.058535427	-0.94647676	0	0	0.38	4.500772e-18
7.500572915608803e-10	0.013662547	0.05968979	-0.94364667	0	0	0.38	4.494681e-18
7.600392366885877e-10	0.013602769	0.06428447	-0.94155884	0	0	0.38	4.7452237e-18
7.700224514363341e-10	0.019605476	0.07956391	-0.939915	0	0	0.38	4.3783567e-18
7.800641385161851e-10	0.014498842	0.07695662	-0.94287246	0	0	0.38	5.1307234e-18
7.900476626310428e-10	0.029403316	0.10188933	-0.94130844	0	0	0.38	4.80781e-18
8.000359601279727e-10	0.039499793	0.108000375	-0.9440361	0	0	0.38	4.5476045e-18
8.100287050674494e-10	0.059878703	0.09027358	-0.9471096	0	0	0.38	4.889073e-18
8.200607333972827e-10	0.05134483	0.0816305	-0.9404389	0	0	0.38	3.5496036e-18
8.300596545419546e-10	0.0636166	0.06728197	-0.9390972	0	0	0.38	4.7097786e-18
8.400301406649579e-10	0.079769686	0.058870174	-0.93379295	0	0	0.38	4.414016e-18
8.500036641314507e-10	0.07626107	0.047013395	-0.93304074	0	0	0.38	3.973709e-18
8.600067736721889e-10	0.07488357	0.05510248	-0.9315742	0	0	0.38	4.1464964e-18
8.700526296773999e-10	0.08738889	0.07735137	-0.9288212	0	0	0.38	5.4134103e-18
8.800088930656514e-10	0.09781017	0.07985759	-0.9239441	0	0	0.38	4.4407352e-18
8.900270413744046e-10	0.09044817	0.06838478	-0.92144054	0	0	0.38	4.376645e-18
9.00022922706818e-10	0.107391655	0.06930682	-0.92571884	0	0	0.38	4.316582e-18
9.100385114944018e-10	0.11863079	0.0525763	-0.93342763	0	0	0.38	4.338961e-18
9.20061130177586e-10	0.12775275	0.03739033	-0.9337208	0	0	0.38	4.7750246e-18
9.300323999358854e-10	0.1252483	0.02270707	-0.9387542	0	0	0.38	3.8585937e-18
9.40035248978324e-10	0.112613276	0.012005317	-0.9402438	0	0	0.38	3.548598e-18
9.500122014318647e-10	0.105904356	0.013401774	-0.9414351	0	0	0.38	5.1768615e-18
9.600439831686858e-10	0.105979465	0.013887867	-0.9418484	0	0	0.38	4.909904e-18
9.700286978308826e-10	0.105409764	0.015475252	-0.9444684	0	0	0.38	5.4757214e-18
9.80059762170733e-10	0.121763654	0.012999245	-0.9397289	0	0	0.38	5.1443946e-18
9.900168737162571e-10	0.122675985	0.02725163	-0.9433637	0	0	0.38	4.3408346e-18
1.0000612228977403e-09	0.117830284	0.011397412	-0.9459877	0	0	0.38	3.8315986e-18
1.0100466563779224e-09	0.12332351	0.016339906	-0.9431538	0	0	0.38	6.0357355e-18
1.0200299052229636e-09	0.11426415	0.017717522	-0.94417924	0	0	0.38	4.9913708e-18
1.0300533622511562e-09	0.117076196	0.021633122	-0.9426919	0	0	0.38	4.4937273e-18
1.0400466855471423e-09	0.10268356	0.020602634	-0.9453513	0	0	0.38	5.538057e-18
1.0500538135046862e-09	0.118184455	0.01565597	-0.9442911	0	0	0.38	4.536376e-18
1.0600097453026196e-09	0.11482949	0.0032401672	-0.9470926	0	0	0.38	5.0862372e-18
1.0700011137639818e-09	0.10715333	-0.009098899	-0.9444425	0	0	0.38	5.262829e-18
1.0800411820435075e-09	0.09766614	-0.0051887706	-0.945991	0	0	0.38	3.866334e-18
1.0900514001140932e-09	0.09016138	-0.015191287	-0.95053196	0	0	0.38	4.1631897e-18
1.1000296710107038e-09	0.08016471	-0.027509259	-0.94951695	0	0	0.38	4.4441834e-18
1.1100555256403447e-09	0.074021205	-0.031306732	-0.94277894	0	0	0.38	3.9072095e-18
1.1200309477560166e-09	0.08381929	-0.024704082	-0.9405788	0	0	0.38	4.6423216e-18
1.1300034356082124e-09	0.067265205	-0.021712763	-0.9379304	0	0	0.38	4.7263955e-18
1.1400621739380645e-09	0.060528006	-0.016217895	-0.9475143	0	0	0.38	5.2603525e-18
1.1500261027242476e-09	0.062035896	-0.023368586	-0.94951296	0	0	0.38	4.3207788e-18
1.1600345595961032e-09	0.049140535	-0.046513192	-0.94980884	0	0	0.38	4.3729197e-18
