# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
9.50024529362688e-10	0.097343795	-0.04530855	-0.9393706	0	0	0.3675
9.60003081536521e-10	0.096733	-0.046968546	-0.93767273	0	0	0.3675
9.700496898886297e-10	0.093317285	-0.05283883	-0.9372604	0	0	0.3675
9.800154979141256e-10	0.11097934	-0.061608903	-0.93363553	0	0	0.3675
9.900536413178062e-10	0.10371241	-0.054023664	-0.9400629	0	0	0.3675
1.0000461918591119e-09	0.09078206	-0.06906392	-0.9440696	0	0	0.3675
1.0100194110361563e-09	0.08798766	-0.060057834	-0.94223046	0	0	0.3675
1.020032209091017e-09	0.07212093	-0.052994046	-0.9435021	0	0	0.3675
1.0300553150244783e-09	0.07344055	-0.042764783	-0.9411048	0	0	0.3675
1.0400221007358555e-09	0.06017313	-0.037052605	-0.94614714	0	0	0.3675
1.0500225640014536e-09	0.07812753	-0.03949705	-0.94488716	0	0	0.3675
1.0600504091331743e-09	0.06828211	-0.055379614	-0.94289273	0	0	0.3675
1.0700487799473681e-09	0.058092564	-0.06718343	-0.9380424	0	0	0.3675
1.0800379662445216e-09	0.04062446	-0.06555887	-0.9378887	0	0	0.3675
1.0900429424953218e-09	0.024023121	-0.0697815	-0.94468844	0	0	0.3675
1.1000306675839713e-09	0.0075866436	-0.0712841	-0.9454723	0	0	0.3675
1.1100635152023197e-09	-0.0045179077	-0.0669742	-0.94023716	0	0	0.3675
1.1200380492117901e-09	0.006329769	-0.054033734	-0.9407482	0	0	0.3675
1.1300554704993359e-09	-0.008097364	-0.0461679	-0.93623465	0	0	0.3675
1.1400460895041966e-09	-0.008852269	-0.044372942	-0.9440907	0	0	0.3675
1.1500203096057052e-09	-0.00997591	-0.04840701	-0.94113594	0	0	0.3675
1.1600294037139495e-09	-0.02708256	-0.06720976	-0.9350834	0	0	0.3675
1.1700259196215274e-09	-0.054270577	-0.08432573	-0.93046606	0	0	0.3675
1.1800260542841015e-09	-0.07159556	-0.09109552	-0.931708	0	0	0.3675
1.190017092779474e-09	-0.097201325	-0.083835445	-0.9281096	0	0	0.3675
1.2000074770672446e-09	-0.09654084	-0.06632419	-0.9316304	0	0	0.3675
1.210015882149621e-09	-0.09931682	-0.06071567	-0.93030083	0	0	0.3675
1.2200611699297602e-09	-0.09890196	-0.043056816	-0.92685837	0	0	0.3675
1.230019923530615e-09	-0.110397115	-0.05453804	-0.9245253	0	0	0.3675
1.2400480004719624e-09	-0.13637544	-0.056733586	-0.9262347	0	0	0.3675
1.2500523718729047e-09	-0.1364763	-0.04540364	-0.93045557	0	0	0.3675
1.2600489436825775e-09	-0.14163966	-0.009443637	-0.9343416	0	0	0.3675
1.2700151947106087e-09	-0.1466779	0.007625016	-0.9321911	0	0	0.3675
1.2800026806528784e-09	-0.1362636	0.012193672	-0.9325127	0	0	0.3675
1.2900152301117156e-09	-0.14578544	0.028764002	-0.9320134	0	0	0.3675
1.3000511217929215e-09	-0.1296811	0.022188429	-0.9313449	0	0	0.3675
1.31000816631536e-09	-0.14454502	0.02141886	-0.9327406	0	0	0.3675
1.3200397053101703e-09	-0.15663739	0.035864927	-0.92985815	0	0	0.3675
1.330020663948102e-09	-0.13789679	0.047989503	-0.92744744	0	0	0.3675
1.340061076873372e-09	-0.13461316	0.07167205	-0.9277323	0	0	0.3675
1.3500115553719368e-09	-0.12075772	0.08357923	-0.93189514	0	0	0.3675
1.3600232216757473e-09	-0.09560362	0.08539257	-0.9291457	0	0	0.3675
1.370021299531768e-09	-0.0808884	0.08824863	-0.92915064	0	0	0.3675
1.3800372192357115e-09	-0.05782205	0.10647892	-0.9295916	0	0	0.3675
1.3900314278924195e-09	-0.057090487	0.11322061	-0.9281886	0	0	0.3675
1.4000581549445623e-09	-0.04212022	0.12043092	-0.93250006	0	0	0.3675
1.4100663762583257e-09	-0.039871935	0.11583552	-0.9369806	0	0	0.3675
1.4200047771481898e-09	-0.037883263	0.12915245	-0.9348434	0	0	0.3675
1.4300606068894592e-09	-0.040036853	0.1408104	-0.9370802	0	0	0.3675
1.4400548426508223e-09	-0.02867984	0.1464492	-0.9346003	0	0	0.3675
1.4500421472866103e-09	-0.027750868	0.15366584	-0.93202925	0	0	0.3675
1.4600236876359608e-09	-0.02312004	0.14974113	-0.9353215	0	0	0.3675
1.4700101794033523e-09	-0.0059355656	0.1492389	-0.93449926	0	0	0.3675
1.4800593413142193e-09	-0.0027295887	0.1307333	-0.9399472	0	0	0.3675
1.4900078830384532e-09	0.012023998	0.10720594	-0.94248956	0	0	0.3675
1.5000413332674177e-09	0.021068536	0.10520158	-0.9384501	0	0	0.3675
1.5100159767351944e-09	0.01939789	0.122036375	-0.9426696	0	0	0.3675
1.5200372161649771e-09	0.014722869	0.11320197	-0.94171786	0	0	0.3675
1.5300052847428566e-09	0.034992646	0.13132341	-0.9428925	0	0	0.3675
1.5400594384338908e-09	0.048431665	0.1452864	-0.93930805	0	0	0.3675
1.5500300724550995e-09	0.07124523	0.13778429	-0.936982	0	0	0.3675
1.5600006638308802e-09	0.0863897	0.13538148	-0.9341171	0	0	0.3675
1.5700448837513047e-09	0.0860511	0.12019463	-0.93426627	0	0	0.3675
1.5800630411863099e-09	0.09918388	0.09820768	-0.9372616	0	0	0.3675
1.5900531685677555e-09	0.09157007	0.06989073	-0.93398374	0	0	0.3675
1.6000554679048504e-09	0.095872805	0.06587756	-0.92980534	0	0	0.3675
1.6100426798381788e-09	0.09197414	0.059838675	-0.9308477	0	0	0.3675
1.6200602154145258e-09	0.09868545	0.07356883	-0.9341984	0	0	0.3675
1.6300538312925196e-09	0.1275499	0.07451571	-0.9329839	0	0	0.3675
1.6400041058110027e-09	0.12701398	0.056722082	-0.93719953	0	0	0.3675
1.6500359339740326e-09	0.14160644	0.05290474	-0.93351793	0	0	0.3675
1.6600388098931054e-09	0.13873811	0.032267366	-0.9288223	0	0	0.3675
1.6700555174821239e-09	0.13437493	0.006792725	-0.92615557	0	0	0.3675
1.6800194085277672e-09	0.14578912	0.0044437796	-0.9144118	0	0	0.3675
1.6900146628953763e-09	0.13314714	-0.011756897	-0.9189769	0	0	0.3675
1.7000269195491116e-09	0.13421902	0.0048451447	-0.91933405	0	0	0.3675
1.7100124800843543e-09	0.1337458	0.008488358	-0.9186809	0	0	0.3675
1.7200420208712558e-09	0.14539804	0.011126877	-0.9183876	0	0	0.3675
1.7300210864350254e-09	0.15876302	0.022755982	-0.92100865	0	0	0.3675
1.7400365945302552e-09	0.15863785	0.02300681	-0.9267152	0	0	0.3675
1.7500131170145419e-09	0.16929987	-0.0021126182	-0.9303359	0	0	0.3675
1.7600057813070771e-09	0.16014265	-0.048029214	-0.9298484	0	0	0.3675
1.770033855396052e-09	0.14776173	-0.056763463	-0.93052566	0	0	0.3675
1.780060967652094e-09	0.13513818	-0.06941399	-0.92091167	0	0	0.3675
1.7900106824096832e-09	0.121344656	-0.06708081	-0.9236847	0	0	0.3675
1.8000045948737467e-09	0.13527066	-0.066668704	-0.921421	0	0	0.3675
1.810005329355827e-09	0.13317417	-0.058517136	-0.91970193	0	0	0.3675
1.8200579175708684e-09	0.13489267	-0.06919459	-0.92475975	0	0	0.3675
1.8300230378910079e-09	0.15363134	-0.08983159	-0.92255735	0	0	0.3675
1.840011168826905e-09	0.13655698	-0.1054878	-0.926825	0	0	0.3675
1.850047940490045e-09	0.13516831	-0.11617283	-0.9340399	0	0	0.3675
1.8600576167020169e-09	0.12394231	-0.1449905	-0.9303252	0	0	0.3675
1.8700037399920285e-09	0.08862135	-0.15444458	-0.93604904	0	0	0.3675
1.880052474191762e-09	0.076398805	-0.15123357	-0.93281245	0	0	0.3675
1.8900421297976683e-09	0.06054223	-0.14683393	-0.9353295	0	0	0.3675
1.900012956603267e-09	0.054344703	-0.1447532	-0.93299586	0	0	0.3675
1.9100055153711945e-09	0.039901193	-0.1547237	-0.9286792	0	0	0.3675
1.920003060399245e-09	0.043336976	-0.15950263	-0.92839855	0	0	0.3675
1.9300275657666376e-09	0.03657592	-0.16911162	-0.92361844	0	0	0.3675
1.9400313306599573e-09	0.026799433	-0.16522579	-0.92545193	0	0	0.3675
1.950052685086309e-09	0.010789186	-0.17731935	-0.9197797	0	0	0.3675
1.9600319886872713e-09	-0.013963127	-0.16894917	-0.9239	0	0	0.3675
1.9700122093900073e-09	-0.034074727	-0.16391683	-0.9205006	0	0	0.3675
1.9800333923050586e-09	-0.036574405	-0.16169941	-0.9164805	0	0	0.3675
1.9900053611259862e-09	-0.05950239	-0.15625943	-0.9174964	0	0	0.3675
2.0000178282542125e-09	-0.049767423	-0.15758142	-0.92583126	0	0	0.3675
2.010032522780365e-09	-0.04170134	-0.15739068	-0.93171656	0	0	0.3675
2.020028508629373e-09	-0.04737591	-0.16816472	-0.9248105	0	0	0.3675
2.030021491564907e-09	-0.03451679	-0.18321194	-0.9248846	0	0	0.3675
2.040036360733499e-09	-0.031187372	-0.17355324	-0.9243959	0	0	0.3675
2.0500364301708952e-09	-0.06432721	-0.1554181	-0.9203999	0	0	0.3675
2.060012488609002e-09	-0.074692294	-0.14640117	-0.9171467	0	0	0.3675
2.0700329535043675e-09	-0.08433878	-0.13178235	-0.92096746	0	0	0.3675
2.080044627157724e-09	-0.09202104	-0.12386641	-0.92030334	0	0	0.3675
2.090007114034791e-09	-0.08773803	-0.13541965	-0.91692376	0	0	0.3675
2.100005244062649e-09	-0.075839385	-0.13214707	-0.91542375	0	0	0.3675
2.1100334262006244e-09	-0.0733056	-0.12553501	-0.92018265	0	0	0.3675
2.120000709521805e-09	-0.07207047	-0.12440733	-0.9283931	0	0	0.3675
2.1300514104542173e-09	-0.072642535	-0.12092077	-0.9318165	0	0	0.3675
2.140037880077309e-09	-0.092178196	-0.13756746	-0.92698014	0	0	0.3675
2.1500613903422308e-09	-0.108322255	-0.13744226	-0.9224176	0	0	0.3675
2.1600007716067846e-09	-0.11885192	-0.12618789	-0.92156416	0	0	0.3675
2.1700383277312726e-09	-0.13844234	-0.11270268	-0.91745234	0	0	0.3675
2.1800030475366392e-09	-0.15312752	-0.06996114	-0.9187696	0	0	0.3675
2.1900051782813846e-09	-0.14941116	-0.0432776	-0.91565794	0	0	0.3675
2.200002338111679e-09	-0.13170953	-0.024320966	-0.9210633	0	0	0.3675
2.2100464756692408e-09	-0.13042346	-0.010777105	-0.9205035	0	0	0.3675
2.2200438990437942e-09	-0.14412871	0.008379915	-0.9224088	0	0	0.3675
2.230011239990726e-09	-0.15911582	0.01653591	-0.9202679	0	0	0.3675
2.240029134823082e-09	-0.15822257	0.019354409	-0.9204993	0	0	0.3675
2.2500531640210686e-09	-0.17060865	0.022620033	-0.9177905	0	0	0.3675
2.260008418084522e-09	-0.18683307	0.01605846	-0.91318274	0	0	0.3675
2.2700283983010953e-09	-0.18313493	0.036204018	-0.92053825	0	0	0.3675
2.2800173186631266e-09	-0.17137814	0.050851844	-0.9176673	0	0	0.3675
2.2900134507941797e-09	-0.17107202	0.05565651	-0.91944474	0	0	0.3675
2.3000365272862672e-09	-0.16737637	0.066844754	-0.9218679	0	0	0.3675
2.310038148266117e-09	-0.14016654	0.06454976	-0.92047405	0	0	0.3675
2.320007311721222e-09	-0.13932654	0.05057388	-0.9275412	0	0	0.3675
2.3300497038917216e-09	-0.14458884	0.041092813	-0.92860854	0	0	0.3675
2.340030424294731e-09	-0.13909201	0.04752022	-0.9327924	0	0	0.3675
2.3500234947231163e-09	-0.13348168	0.046821717	-0.9311952	0	0	0.3675
2.3600445429616437e-09	-0.12805343	0.057638314	-0.93916416	0	0	0.3675
2.3700532060994147e-09	-0.12927464	0.057008244	-0.93447727	0	0	0.3675
2.3800484731972453e-09	-0.1126334	0.05976999	-0.93645024	0	0	0.3675
2.3900215998919587e-09	-0.12265962	0.07442712	-0.9357222	0	0	0.3675
2.400002042456201e-09	-0.11233538	0.082425214	-0.9356647	0	0	0.3675
2.410006723840878e-09	-0.09970394	0.063680924	-0.9321467	0	0	0.3675
2.4200587386297313e-09	-0.10487244	0.051047157	-0.93467116	0	0	0.3675
2.430056266805107e-09	-0.10539832	0.043920647	-0.9355144	0	0	0.3675
2.440058943079327e-09	-0.104928926	0.036616303	-0.93418336	0	0	0.3675
2.450054290589374e-09	-0.13130456	0.039861817	-0.93415827	0	0	0.3675
2.4600274811217985e-09	-0.13535814	0.05481146	-0.93113416	0	0	0.3675
2.4700045320217304e-09	-0.13222136	0.064295776	-0.93130445	0	0	0.3675
2.4800521020837037e-09	-0.10841594	0.06531167	-0.93577105	0	0	0.3675
2.4900294729168455e-09	-0.10576049	0.07344414	-0.93064624	0	0	0.3675
2.5000069113793026e-09	-0.10166642	0.08735621	-0.92897975	0	0	0.3675
2.5100584162433914e-09	-0.11323426	0.101102255	-0.9233702	0	0	0.3675
2.520020936850521e-09	-0.10149581	0.11391341	-0.92293763	0	0	0.3675
2.5300431975557465e-09	-0.09902894	0.10836886	-0.91523945	0	0	0.3675
2.5400008395418556e-09	-0.107279785	0.13040541	-0.9158146	0	0	0.3675
2.5500612797546823e-09	-0.09245632	0.14750774	-0.9158205	0	0	0.3675
2.560064064084847e-09	-0.09943509	0.1716729	-0.91519904	0	0	0.3675
2.5700261909023935e-09	-0.10016608	0.1864028	-0.9131437	0	0	0.3675
2.58004227693667e-09	-0.11768448	0.19362246	-0.9135527	0	0	0.3675
2.590027104403586e-09	-0.1015637	0.20012842	-0.9155342	0	0	0.3675
2.6000520659792432e-09	-0.08619641	0.21960953	-0.9146768	0	0	0.3675
2.6100230670904036e-09	-0.093517736	0.21716926	-0.91363704	0	0	0.3675
2.620064460041113e-09	-0.076477215	0.21733876	-0.91429925	0	0	0.3675
2.6300594007461307e-09	-0.085342035	0.22787115	-0.9107338	0	0	0.3675
2.6400172170012657e-09	-0.057750203	0.22669163	-0.90806496	0	0	0.3675
2.6500119713967763e-09	-0.06817728	0.22213675	-0.9061592	0	0	0.3675
2.6600626787712625e-09	-0.057190895	0.24514726	-0.9029221	0	0	0.3675
2.6700123005755207e-09	-0.060246218	0.2614353	-0.9016291	0	0	0.3675
2.6800310762360475e-09	-0.03560145	0.26126	-0.9030975	0	0	0.3675
2.690007765841066e-09	-0.027480282	0.25787824	-0.9063862	0	0	0.3675
2.700001295260349e-09	-0.028539306	0.26297814	-0.90883064	0	0	0.3675
2.7100503868543546e-09	-0.011622023	0.28500947	-0.90436214	0	0	0.3675
2.720033063232174e-09	-0.014343621	0.26391074	-0.906601	0	0	0.3675
2.7300330640015593e-09	-0.004132225	0.2673897	-0.90630066	0	0	0.3675
2.7400340156349193e-09	0.014598742	0.25202882	-0.908085	0	0	0.3675
2.7500177561402106e-09	0.005908473	0.2640654	-0.9040395	0	0	0.3675
2.760026038365243e-09	0.0065394277	0.26771542	-0.9021197	0	0	0.3675
2.7700355469556642e-09	-0.001922911	0.26331058	-0.9035118	0	0	0.3675
2.780057137847012e-09	-0.0031429946	0.26544523	-0.9001784	0	0	0.3675
2.790054775137143e-09	-0.00034323818	0.29544514	-0.8862668	0	0	0.3675
2.800002672560167e-09	0.00990453	0.28875503	-0.89159226	0	0	0.3675
2.8100379547753626e-09	0.017383896	0.31090537	-0.8791832	0	0	0.3675
2.8200236950111735e-09	0.017522037	0.29844913	-0.87796664	0	0	0.3675
2.8300415638893534e-09	0.015476809	0.30404246	-0.8780426	0	0	0.3675
2.8400643579540554e-09	0.018660381	0.28976357	-0.8809542	0	0	0.3675
2.850009959843046e-09	0.04346996	0.2751019	-0.882461	0	0	0.3675
2.8600554084826395e-09	0.03331301	0.25305727	-0.8795118	0	0	0.3675
2.870057272488554e-09	-0.000120496516	0.24232808	-0.8768655	0	0	0.3675
2.880005204674299e-09	-0.021344354	0.22667277	-0.88177663	0	0	0.3675
2.8900029659172056e-09	-0.010242603	0.22641878	-0.8856049	0	0	0.3675
2.9000205943811688e-09	-0.02075299	0.24830252	-0.88808805	0	0	0.3675
2.9100352191458188e-09	-0.015110897	0.23948352	-0.8992614	0	0	0.3675
2.920049817184787e-09	-0.01606829	0.23824881	-0.9021817	0	0	0.3675
2.9300552453248135e-09	-0.012787194	0.22128725	-0.91037196	0	0	0.3675
2.9400108563995832e-09	0.0120092025	0.21802476	-0.9093401	0	0	0.3675
2.950045091838275e-09	0.009494528	0.20484287	-0.90996397	0	0	0.3675
2.960026828838815e-09	0.018597892	0.20589153	-0.9045006	0	0	0.3675
2.9700652973109595e-09	0.0153002385	0.18904056	-0.9050714	0	0	0.3675
2.98003131745841e-09	-0.0081483815	0.18604176	-0.9019004	0	0	0.3675
2.9900095162242725e-09	-0.022635883	0.19594024	-0.9065948	0	0	0.3675
3.000050254765625e-09	-0.011793766	0.19957429	-0.9086203	0	0	0.3675
3.010062376761462e-09	-0.0045272093	0.20080926	-0.90441555	0	0	0.3675
3.020055407894541e-09	0.027039275	0.20702456	-0.9024034	0	0	0.3675
3.0300561223498967e-09	0.061532363	0.1911031	-0.9027043	0	0	0.3675
3.040053242947644e-09	0.091806166	0.17685755	-0.8956028	0	0	0.3675
3.050024918279434e-09	0.091510594	0.1682324	-0.89853793	0	0	0.3675
3.060028230046069e-09	0.086847775	0.16385022	-0.8960133	0	0	0.3675
3.0700077880354156e-09	0.0813301	0.15721348	-0.90073675	0	0	0.3675
3.0800259629657167e-09	0.067883424	0.1621957	-0.90372556	0	0	0.3675
3.0900316203721818e-09	0.059422445	0.15887031	-0.90641433	0	0	0.3675
3.100050541830074e-09	0.053613935	0.17078498	-0.9077741	0	0	0.3675
3.1100600918404054e-09	0.05221124	0.16706547	-0.91239697	0	0	0.3675
3.120036411970371e-09	0.07232201	0.16175956	-0.91321164	0	0	0.3675
3.130017411367076e-09	0.1092854	0.16849074	-0.90320575	0	0	0.3675
3.140060090818078e-09	0.115888886	0.15308264	-0.90612656	0	0	0.3675
3.150021502433026e-09	0.124368474	0.13832267	-0.89830685	0	0	0.3675
3.1600028821610886e-09	0.1430169	0.13874185	-0.89569736	0	0	0.3675
3.1700465557384286e-09	0.14740592	0.12929605	-0.89954257	0	0	0.3675
3.1800568522454034e-09	0.13455382	0.13959919	-0.8978891	0	0	0.3675
3.190014414398014e-09	0.14260718	0.15380743	-0.89553314	0	0	0.3675
3.200027283609382e-09	0.1277034	0.17640465	-0.8955487	0	0	0.3675
3.210044188605976e-09	0.13272046	0.16768666	-0.9021492	0	0	0.3675
3.2200096909603046e-09	0.15440069	0.15190893	-0.9003802	0	0	0.3675
3.23003016074637e-09	0.15676276	0.12752865	-0.91027683	0	0	0.3675
3.240057595112851e-09	0.1606272	0.11748818	-0.91542906	0	0	0.3675
3.2500281984124866e-09	0.16113	0.100921385	-0.91765004	0	0	0.3675
3.2600141767872034e-09	0.14704303	0.111446604	-0.9236703	0	0	0.3675
3.270059401768453e-09	0.15028512	0.10855443	-0.92418665	0	0	0.3675
3.280010929221429e-09	0.1395727	0.10127133	-0.921002	0	0	0.3675
3.2900221209405806e-09	0.14473903	0.093802445	-0.9164891	0	0	0.3675
3.3000450466359533e-09	0.17471896	0.078931734	-0.91263354	0	0	0.3675
3.310022207310435e-09	0.18366185	0.07987991	-0.9122855	0	0	0.3675
3.320008211376649e-09	0.20152448	0.0772244	-0.9092156	0	0	0.3675
3.330046767604825e-09	0.21274582	0.048401047	-0.91087496	0	0	0.3675
3.3400122058682312e-09	0.22314091	0.035663836	-0.9076804	0	0	0.3675
3.3500189075911097e-09	0.22710125	0.01744188	-0.90855056	0	0	0.3675
3.3600597100331338e-09	0.23104241	-0.0057013514	-0.91187453	0	0	0.3675
3.370027654522902e-09	0.2335261	-0.02496741	-0.91247714	0	0	0.3675
3.380046656159714e-09	0.2176997	-0.019578023	-0.9179264	0	0	0.3675
3.3900444694121284e-09	0.22611907	-0.032616537	-0.9175974	0	0	0.3675
3.400029432370288e-09	0.2218669	-0.039129835	-0.91901547	0	0	0.3675
3.4100456627148265e-09	0.21344246	-0.026202979	-0.9220583	0	0	0.3675
3.4200038447457415e-09	0.22690101	-0.034194887	-0.9149432	0	0	0.3675
3.430051468445223e-09	0.21530715	-0.054704662	-0.9199532	0	0	0.3675
3.440021820240294e-09	0.20914903	-0.06567554	-0.91408116	0	0	0.3675
