# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	E_total (J)
0	0	0	-1	0	0	0.4	1.2498702e-18
1.0018948793042322e-11	-0.0024032588	0.00646746	-0.97286	0	0	0.4	4.3173182e-18
2.001473702651541e-11	0.019886395	-0.0142445	-0.97045183	0	0	0.4	4.249559e-18
3.002004304989909e-11	0.012779002	-0.0017641368	-0.9689409	0	0	0.4	4.0300897e-18
4.005219985378947e-11	0.015047041	-0.007655673	-0.96306455	0	0	0.4	4.589937e-18
5.003813505702892e-11	-0.004362281	0.0025950265	-0.9639063	0	0	0.4	4.7556863e-18
6.003862554521326e-11	0.0002184977	0.022543842	-0.9618804	0	0	0.4	4.5641225e-18
7.001164584697649e-11	0.008596954	0.0364086	-0.9569294	0	0	0.4	5.2604973e-18
8.006062174484747e-11	0.030045826	0.040298637	-0.9581789	0	0	0.4	4.890584e-18
9.001472803235731e-11	0.032418955	0.03019663	-0.9543439	0	0	0.4	4.733303e-18
1.0006011378443306e-10	0.041374657	0.033144332	-0.9558594	0	0	0.4	4.3881104e-18
1.1004351344125107e-10	0.04030051	0.029975247	-0.9561008	0	0	0.4	5.139674e-18
1.2000378914951128e-10	0.04184363	0.020274201	-0.95645547	0	0	0.4	5.1992686e-18
1.300133784838759e-10	0.03260817	0.0056363046	-0.9582566	0	0	0.4	4.7640797e-18
1.4001411606292731e-10	0.022065755	-0.005926137	-0.9559581	0	0	0.4	4.5348386e-18
1.5002492405244572e-10	0.03895113	9.67768e-05	-0.953932	0	0	0.4	4.933276e-18
1.6002080743226054e-10	0.018362366	0.009193056	-0.9508836	0	0	0.4	4.1676953e-18
1.7003100805302222e-10	0.028173583	0.022585718	-0.9512104	0	0	0.4	5.4759377e-18
1.800372166862847e-10	0.033092882	0.022866935	-0.94785315	0	0	0.4	3.85469e-18
1.900326730535718e-10	0.04857501	0.009575381	-0.9464929	0	0	0.4	4.045616e-18
2.0004174449163424e-10	0.063572474	-0.005299451	-0.9484736	0	0	0.4	5.1765513e-18
2.1006279434408823e-10	0.06391655	-0.03411965	-0.941775	0	0	0.4	4.7893294e-18
2.2002921807069322e-10	0.04342678	-0.036573824	-0.94273806	0	0	0.4	4.0036e-18
2.300423084434357e-10	0.023130357	-0.029719103	-0.9429208	0	0	0.4	5.561646e-18
2.4000613940320056e-10	0.013480419	-0.01508039	-0.94888127	0	0	0.4	4.479279e-18
2.500356230558211e-10	0.022363663	-0.008594478	-0.94497454	0	0	0.4	4.3637677e-18
2.600548774264212e-10	0.032988943	0.00919499	-0.9467183	0	0	0.4	5.9729674e-18
2.7005335824531297e-10	0.055990037	0.0052049477	-0.9426108	0	0	0.4	5.525208e-18
2.800626082065717e-10	0.07679258	-0.0031946856	-0.94622654	0	0	0.4	5.0990904e-18
2.900439270671744e-10	0.05756799	-0.0149522675	-0.9482583	0	0	0.4	4.998291e-18
3.0000869551377616e-10	0.057206742	-0.03908311	-0.9495423	0	0	0.4	3.9427316e-18
3.1005877636687764e-10	0.039683156	-0.029429896	-0.9515376	0	0	0.4	4.5561915e-18
3.2004331262203895e-10	0.010582678	-0.023896765	-0.948499	0	0	0.4	4.9817565e-18
3.300633015195513e-10	0.00094328827	-0.01260969	-0.94895166	0	0	0.4	5.391478e-18
