# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	E_total (J)
0	0	0	-1	0	0	0.41	1.3250005e-18
1.0036337257819604e-11	0.009666817	0.0007015214	-0.9747245	0	0	0.41	4.3351825e-18
2.0018262198744043e-11	0.01954255	-0.0034189993	-0.96669805	0	0	0.41	4.516131e-18
3.0062732915153685e-11	0.03235289	-0.02610922	-0.96407765	0	0	0.41	5.3550916e-18
4.006419585541496e-11	0.026427513	-0.028312838	-0.9627308	0	0	0.41	5.336161e-18
5.004790752295391e-11	0.0074893828	-0.01791423	-0.96113086	0	0	0.41	3.9448425e-18
6.001977762669063e-11	-0.00444054	-0.013044334	-0.95733356	0	0	0.41	5.3103647e-18
7.000414875114884e-11	-0.0016920061	-0.024834367	-0.9574797	0	0	0.41	4.726896e-18
8.005633817151496e-11	0.021407532	-0.010259915	-0.95438	0	0	0.41	5.687255e-18
9.004844960725855e-11	0.035972625	-0.014537603	-0.95577776	0	0	0.41	4.7649727e-18
1.0000644246286716e-10	0.03876789	-0.015776651	-0.95604485	0	0	0.41	5.3057486e-18
1.1003503020727387e-10	0.04157572	-0.011256101	-0.9566662	0	0	0.41	5.0378484e-18
1.2000313708631536e-10	0.039380427	-0.022276534	-0.956049	0	0	0.41	4.723224e-18
1.3005435151232924e-10	0.061139066	-0.027578156	-0.9566231	0	0	0.41	4.217253e-18
1.4000622145236005e-10	0.047257856	-0.031299796	-0.95928097	0	0	0.41	4.973132e-18
1.5000569255242066e-10	0.049175117	-0.04368219	-0.9593293	0	0	0.41	4.7180682e-18
1.600344097953756e-10	0.041757856	-0.02791322	-0.96038043	0	0	0.41	3.7414674e-18
1.7004176195390503e-10	0.038447574	-0.03747609	-0.95896345	0	0	0.41	5.0426374e-18
1.8005009191174737e-10	0.034842994	-0.03655999	-0.9557244	0	0	0.41	5.0145285e-18
1.9006305173111775e-10	0.040491536	-0.030476894	-0.95561445	0	0	0.41	4.9772984e-18
2.0004615262086755e-10	0.042278666	-0.030445827	-0.9573634	0	0	0.41	4.3982608e-18
2.1001208026242568e-10	0.048510537	-0.009472718	-0.9532594	0	0	0.41	5.5665446e-18
2.200461617627893e-10	0.056633	-0.013915814	-0.9536084	0	0	0.41	5.562957e-18
2.3000979732616628e-10	0.05202478	-0.03878872	-0.9527323	0	0	0.41	5.761077e-18
2.4006162407313016e-10	0.05980312	-0.050955202	-0.9539099	0	0	0.41	5.081277e-18
2.5004434696400824e-10	0.05135614	-0.06447381	-0.95308447	0	0	0.41	5.1430075e-18
2.600387815254712e-10	0.04235255	-0.06073039	-0.9549627	0	0	0.41	4.315101e-18
