# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	E_total (J)
0	0	0	-1	0	0	0.39	1.17474e-18
1.0036774253700702e-11	-0.004375119	0.014563745	-0.9744078	0	0	0.39	3.151417e-18
2.0008359526282094e-11	-0.013363487	0.009918495	-0.9693304	0	0	0.39	4.4442665e-18
3.0045665728380306e-11	-0.005592755	0.006444533	-0.9657216	0	0	0.39	5.285899e-18
4.0064443729071474e-11	-0.008685736	0.010639133	-0.9601947	0	0	0.39	4.8637604e-18
5.002658160165211e-11	-0.025775451	0.00067609607	-0.9594961	0	0	0.39	4.235382e-18
6.000654205146563e-11	-0.01960429	-0.00035148652	-0.96004224	0	0	0.39	3.7314452e-18
7.001769699048815e-11	0.0011384863	0.00826373	-0.95713377	0	0	0.39	4.915314e-18
8.002211815179526e-11	0.009763334	0.013812683	-0.95951086	0	0	0.39	4.2905035e-18
9.003805577557412e-11	0.021407621	0.023278467	-0.9576107	0	0	0.39	4.329649e-18
1.0001371890528891e-10	0.0115001425	0.017737443	-0.9574498	0	0	0.39	3.9752327e-18
1.1006158281983491e-10	0.025340766	0.0029576917	-0.95869243	0	0	0.39	3.7584055e-18
1.2001710037585246e-10	0.006820075	0.0024180426	-0.9558843	0	0	0.39	4.0392855e-18
1.3003655518683976e-10	0.01685173	0.009695865	-0.9567646	0	0	0.39	3.340407e-18
1.4003783730004307e-10	0.03304858	0.009196767	-0.95856553	0	0	0.39	4.2619377e-18
1.5005348584861108e-10	0.017499534	-0.0060354467	-0.95565087	0	0	0.39	4.7753885e-18
1.600403469948567e-10	0.024209838	-0.00024939084	-0.95225847	0	0	0.39	4.0489846e-18
1.7000518576864897e-10	0.033378962	-0.007341545	-0.95070463	0	0	0.39	5.0460664e-18
1.8002157865985276e-10	0.029302785	-0.008865985	-0.95811635	0	0	0.39	4.8049023e-18
1.9004244623822866e-10	0.023438077	-0.0053197844	-0.96000445	0	0	0.39	3.6305284e-18
2.0005040051020456e-10	0.029128326	-0.024988426	-0.95392424	0	0	0.39	4.862498e-18
2.100170486189774e-10	0.023994893	-0.028724026	-0.9552812	0	0	0.39	4.759632e-18
2.200151834111016e-10	0.026742527	-0.02241589	-0.95488584	0	0	0.39	4.6376055e-18
2.300178458288294e-10	0.026047083	-0.0018282013	-0.9583585	0	0	0.39	4.4222746e-18
2.400566248299383e-10	0.03290018	0.0005082162	-0.9598198	0	0	0.39	4.4179568e-18
2.5002951359589526e-10	0.040572185	-0.009142177	-0.957905	0	0	0.39	3.776562e-18
2.6003543262421015e-10	0.05067836	-0.006557382	-0.95328015	0	0	0.39	4.983477e-18
2.7005619609703645e-10	0.03760535	-0.009901745	-0.95628524	0	0	0.39	4.1264554e-18
2.8000913624832905e-10	0.033799507	-0.023657892	-0.9560091	0	0	0.39	5.3827976e-18
2.9004387955406763e-10	0.019655768	-0.029201375	-0.9549309	0	0	0.39	5.6674077e-18
3.000027626060189e-10	0.022552485	-0.010757144	-0.9517206	0	0	0.39	4.608121e-18
3.1000244414827384e-10	0.028263055	-0.012151654	-0.95081466	0	0	0.39	4.4735243e-18
3.200147306758728e-10	0.0109601235	-0.017206507	-0.9543843	0	0	0.39	3.6617937e-18
3.300514713427398e-10	0.016697504	-0.0027951985	-0.9553179	0	0	0.39	4.8345832e-18
3.4002134327164274e-10	0.03472174	-0.020669732	-0.95947516	0	0	0.39	4.001334e-18
3.5002095170582333e-10	0.011326808	-0.025489401	-0.956978	0	0	0.39	4.5406248e-18
3.600113548794208e-10	0.0055048983	-0.00971323	-0.9598634	0	0	0.39	4.7053536e-18
3.700246197938078e-10	0.010613791	-0.010374539	-0.9604428	0	0	0.39	5.0234956e-18
3.800633374133436e-10	0.009486246	-0.0024488254	-0.9622848	0	0	0.39	4.0535117e-18
3.900594058039694e-10	0.016953163	0.002681765	-0.95800686	0	0	0.39	5.293414e-18
4.0001564353789227e-10	0.01045605	0.006223645	-0.9572799	0	0	0.39	4.862215e-18
4.100098738389573e-10	0.019429723	-0.013529678	-0.9584636	0	0	0.39	4.6632113e-18
4.2006300045561534e-10	0.015371534	0.009059277	-0.9577464	0	0	0.39	4.3803262e-18
4.300158012491443e-10	0.037343994	0.017116629	-0.95435137	0	0	0.39	4.549411e-18
4.40012658519719e-10	0.024291672	0.0165538	-0.956031	0	0	0.39	4.5031688e-18
4.5005981885358544e-10	0.02945399	0.04349619	-0.9551584	0	0	0.39	4.585782e-18
4.600400907465046e-10	0.029282779	0.033897217	-0.9570314	0	0	0.39	4.6141148e-18
4.700633707358034e-10	0.038768277	0.023951404	-0.9556335	0	0	0.39	5.8496004e-18
4.80051856444477e-10	0.04562751	0.016643478	-0.95688736	0	0	0.39	4.187839e-18
4.900586472218738e-10	0.043585632	0.0024603247	-0.95691234	0	0	0.39	4.9592518e-18
5.000255698117021e-10	0.021412348	0.017081868	-0.9556124	0	0	0.39	4.605267e-18
5.100355599211288e-10	0.018319959	0.023666475	-0.9569838	0	0	0.39	3.692327e-18
5.200068880204108e-10	0.016771864	0.03198083	-0.95777684	0	0	0.39	4.4581987e-18
5.300274118064245e-10	0.004363551	0.03128964	-0.955733	0	0	0.39	4.0157054e-18
5.400039475287902e-10	0.012486789	0.057292752	-0.9581042	0	0	0.39	3.739179e-18
5.500309971204252e-10	0.013706036	0.050405286	-0.9568263	0	0	0.39	3.313816e-18
5.600020802383762e-10	0.019270305	0.041221336	-0.9576855	0	0	0.39	4.568165e-18
5.700265945684888e-10	0.0071892245	0.045055933	-0.9563052	0	0	0.39	4.528547e-18
5.800552532284346e-10	0.0006218614	0.02615465	-0.9572441	0	0	0.39	4.511548e-18
5.90027688498204e-10	-0.0018107903	0.017235951	-0.95636225	0	0	0.39	4.711124e-18
6.00010617529639e-10	-0.028688464	0.0247139	-0.95554996	0	0	0.39	5.608376e-18
6.100409588285504e-10	-0.0038403338	0.03933717	-0.95443004	0	0	0.39	4.370925e-18
6.200550194266767e-10	-0.0062181326	0.04932753	-0.9525582	0	0	0.39	4.8850983e-18
6.300014021238801e-10	-0.0050600152	0.06064557	-0.9481915	0	0	0.39	5.3037994e-18
6.400549593595738e-10	0.01002035	0.06709127	-0.9497557	0	0	0.39	4.31477e-18
6.500627966311292e-10	0.015926145	0.074785195	-0.9452106	0	0	0.39	4.6969205e-18
6.600407382317334e-10	0.015806781	0.050497327	-0.9452152	0	0	0.39	4.6404233e-18
6.700517492812948e-10	-0.004383933	0.040254604	-0.94336647	0	0	0.39	4.4485993e-18
6.800271753975234e-10	-0.021063289	0.030339409	-0.9410815	0	0	0.39	5.9220528e-18
6.900576319308114e-10	-0.032400515	0.03663266	-0.9440503	0	0	0.39	4.71593e-18
7.000488137774864e-10	-0.040440656	0.04816289	-0.94531196	0	0	0.39	3.8276687e-18
7.100187349542016e-10	-0.023113972	0.059207603	-0.9482143	0	0	0.39	4.306087e-18
7.2004265186837e-10	-0.0048960815	0.07660284	-0.94747317	0	0	0.39	4.7892703e-18
7.300565117144992e-10	0.009922647	0.07785676	-0.9520399	0	0	0.39	4.4876447e-18
7.400109632828454e-10	0.0147860395	0.06604481	-0.94716054	0	0	0.39	4.69031e-18
7.500015474388863e-10	0.00786287	0.06355977	-0.945109	0	0	0.39	4.7004687e-18
7.600446956621093e-10	0.002127389	0.06703512	-0.94338435	0	0	0.39	4.3925466e-18
7.700357046411043e-10	0.007868071	0.07985353	-0.9408415	0	0	0.39	5.0360145e-18
7.800107897390516e-10	0.0007158242	0.07796764	-0.94422305	0	0	0.39	5.126416e-18
7.900639473286759e-10	0.0077826306	0.104958035	-0.94308907	0	0	0.39	4.39207e-18
8.000593094586589e-10	0.0140529405	0.11768816	-0.9431868	0	0	0.39	4.8458015e-18
8.100577762218333e-10	0.031972487	0.10773291	-0.9455219	0	0	0.39	4.916763e-18
8.200349600412298e-10	0.026229003	0.10091674	-0.94048303	0	0	0.39	5.5814736e-18
8.300213394644834e-10	0.04328719	0.08945583	-0.9416357	0	0	0.39	6.180029e-18
8.4005449488467e-10	0.06376997	0.077252865	-0.9381168	0	0	0.39	5.0435055e-18
8.500255745241924e-10	0.061785355	0.060862247	-0.9384141	0	0	0.39	4.3794465e-18
8.600280869930413e-10	0.05991721	0.06275116	-0.93988585	0	0	0.39	3.6842682e-18
8.70007462727478e-10	0.06224717	0.08688329	-0.93780655	0	0	0.39	4.610973e-18
8.800292138760816e-10	0.07234348	0.090650946	-0.9325835	0	0	0.39	4.497509e-18
