# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	E_total (J)
0	0	0	-1	0	0	0.39	1.17474e-18
1.0040023252541448e-11	-0.0030145757	-0.0012695998	-0.9743711	0	0	0.39	4.4629128e-18
2.005666777963314e-11	-0.026079629	-0.026209561	-0.9683418	0	0	0.39	5.0026246e-18
3.0005717253593004e-11	-0.0024618446	-0.0126470905	-0.9637431	0	0	0.39	4.9321347e-18
4.0009139335221735e-11	-0.0043894593	-0.004709259	-0.96283644	0	0	0.39	3.9929133e-18
5.0034571179346944e-11	-0.0025004472	0.0066164774	-0.9573153	0	0	0.39	4.7552678e-18
6.00646853515979e-11	0.0017818959	0.014295317	-0.9577437	0	0	0.39	5.007478e-18
7.002334010973e-11	0.01417114	0.00861292	-0.9584631	0	0	0.39	4.4260036e-18
8.002910426808314e-11	-0.0025561207	-0.0069270614	-0.9582897	0	0	0.39	4.862066e-18
9.005737716315215e-11	0.009379173	-0.0017198671	-0.95549357	0	0	0.39	4.9355514e-18
1.0001246315355655e-10	0.0022262088	-0.010150541	-0.9545456	0	0	0.39	4.2717923e-18
1.1005744229656487e-10	-0.0022930617	-0.02348101	-0.9551412	0	0	0.39	5.2175583e-18
1.2001148533285392e-10	-0.004327264	-0.0065945224	-0.9560314	0	0	0.39	5.4753364e-18
1.3003834996896782e-10	-0.0037796688	-0.013106594	-0.95659196	0	0	0.39	4.8076755e-18
1.4004694319910423e-10	-0.016187599	-0.014325898	-0.9558964	0	0	0.39	4.198302e-18
1.500077884224906e-10	-0.0021956426	0.0033429444	-0.9558419	0	0	0.39	4.801469e-18
1.600490450946018e-10	0.0023221993	-0.005793268	-0.95791775	0	0	0.39	4.68189e-18
1.70042196949624e-10	0.0006601335	-0.018625291	-0.9617641	0	0	0.39	4.245927e-18
1.8004528062111315e-10	0.009865058	0.0047683734	-0.95890784	0	0	0.39	5.4017462e-18
1.9001563263384833e-10	0.016381998	0.016624218	-0.9603859	0	0	0.39	4.9160647e-18
2.0005948965440413e-10	0.010995914	0.024754137	-0.9601657	0	0	0.39	3.7828487e-18
2.1001672629800474e-10	0.027799364	0.037330147	-0.96192193	0	0	0.39	3.7531567e-18
2.2001349052629877e-10	0.039741386	0.041207854	-0.9590345	0	0	0.39	4.870145e-18
2.3003434612693608e-10	0.039892778	0.034150075	-0.960333	0	0	0.39	4.1589545e-18
2.400512132166846e-10	0.018820679	0.028244004	-0.96411633	0	0	0.39	3.7333817e-18
2.500196872690118e-10	0.019295901	0.023507016	-0.9612079	0	0	0.39	4.140873e-18
2.600120372378406e-10	0.012677396	0.026779132	-0.9602281	0	0	0.39	4.3217197e-18
2.7002330213779156e-10	0.009746661	0.045188792	-0.95656115	0	0	0.39	4.6115125e-18
