# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	E_total (J)
0	0	0	-1	0	0	0.39	1.17474e-18
1.0019189756274976e-11	0.0033609245	0.009302013	-0.9750384	0	0	0.39	4.416429e-18
2.0032111568987427e-11	0.015244012	0.019325895	-0.9692835	0	0	0.39	5.0045076e-18
3.0029787187238366e-11	0.019861266	0.037648745	-0.9684053	0	0	0.39	4.800345e-18
4.0043841677581915e-11	0.017815575	0.039036177	-0.967455	0	0	0.39	4.5772047e-18
5.005267250405387e-11	0.020095142	0.045725558	-0.9645109	0	0	0.39	4.7958364e-18
6.00637539773883e-11	0.020446641	0.043186765	-0.9619677	0	0	0.39	4.514053e-18
7.004293335664868e-11	0.00014628096	0.025353152	-0.96135515	0	0	0.39	4.357025e-18
8.002613545478955e-11	-0.0024307584	0.022717727	-0.95953566	0	0	0.39	3.94806e-18
9.000660760373895e-11	0.0010915842	0.031282306	-0.9610752	0	0	0.39	4.2110644e-18
1.0001743314097539e-10	0.010394632	0.03174667	-0.9617896	0	0	0.39	5.1422216e-18
1.1004083517179696e-10	0.009940448	0.03135356	-0.958423	0	0	0.39	4.506611e-18
1.2005084547277966e-10	0.024898116	0.02331767	-0.9606994	0	0	0.39	3.4774946e-18
1.3001359001939146e-10	0.017129077	0.020687718	-0.9602224	0	0	0.39	4.5463724e-18
1.4005749866517814e-10	0.02327534	0.022618378	-0.95956165	0	0	0.39	5.0788927e-18
1.5002481114804877e-10	0.02094172	0.018108355	-0.9562046	0	0	0.39	4.279657e-18
1.6004835840117968e-10	-0.00076365354	0.019530855	-0.95478845	0	0	0.39	4.0803992e-18
1.7002491924064496e-10	-0.0055962503	0.024347644	-0.9572617	0	0	0.39	5.0815674e-18
1.800213780868447e-10	0.0024215835	0.028870171	-0.9599716	0	0	0.39	5.011093e-18
1.9004779637627642e-10	0.021303717	0.022550186	-0.9591704	0	0	0.39	4.3263403e-18
2.0000694667971269e-10	0.03589413	0.012705776	-0.96145374	0	0	0.39	4.12111e-18
2.100515226085313e-10	0.02869023	0.008955749	-0.9612818	0	0	0.39	5.7914455e-18
2.2001547656489659e-10	0.02231598	0.013717698	-0.9612897	0	0	0.39	3.6579155e-18
2.3000040490647436e-10	0.024080882	0.008139565	-0.95981574	0	0	0.39	5.158159e-18
2.400015971019696e-10	0.025704755	-0.0031377047	-0.95722145	0	0	0.39	4.3416915e-18
2.500067106835706e-10	0.031141363	-0.0059089637	-0.95301753	0	0	0.39	4.975039e-18
2.6004626212228177e-10	0.034794588	-0.013290489	-0.95675117	0	0	0.39	3.3601737e-18
2.7005643492517907e-10	0.046418514	-0.021100061	-0.94965243	0	0	0.39	4.0447217e-18
2.8004590246399994e-10	0.06159461	-0.015209908	-0.95008093	0	0	0.39	5.6819247e-18
2.9003402423463105e-10	0.061464343	-0.0124809705	-0.95050097	0	0	0.39	4.875294e-18
3.0003609143289746e-10	0.049720652	-0.03400785	-0.9544245	0	0	0.39	4.92548e-18
3.1006366290162797e-10	0.057603747	-0.035831302	-0.9568144	0	0	0.39	4.252849e-18
3.200070925586086e-10	0.054984502	-0.047494967	-0.9516892	0	0	0.39	4.57446e-18
3.3005267889462625e-10	0.051921807	-0.05728116	-0.95162964	0	0	0.39	4.7690664e-18
3.400499920498245e-10	0.04426744	-0.06451367	-0.9509342	0	0	0.39	5.0374948e-18
3.5002367210237063e-10	0.045456707	-0.052456364	-0.95197374	0	0	0.39	5.264791e-18
3.6001558634248166e-10	0.040749535	-0.05660009	-0.95509374	0	0	0.39	4.8162566e-18
3.7005311630695917e-10	0.028325645	-0.0718994	-0.95554924	0	0	0.39	4.407337e-18
3.8004269387822436e-10	0.021251779	-0.07134884	-0.95525867	0	0	0.39	5.154921e-18
3.9006283515560933e-10	0.010960966	-0.09970315	-0.9485771	0	0	0.39	4.8156023e-18
4.0000480934485076e-10	0.0090426095	-0.09956173	-0.94502145	0	0	0.39	4.61474e-18
4.10030609170693e-10	-0.0020131816	-0.10886434	-0.94408005	0	0	0.39	4.5985257e-18
4.2005618290374996e-10	-0.0072761015	-0.102971666	-0.94643825	0	0	0.39	4.82666e-18
4.3003143791741e-10	-0.025716253	-0.108607136	-0.9426872	0	0	0.39	3.5702476e-18
4.400130835036084e-10	-0.014284805	-0.09410085	-0.9446608	0	0	0.39	4.5239897e-18
4.500124327641049e-10	-0.015456792	-0.09820685	-0.9404849	0	0	0.39	5.1667968e-18
4.600166176524581e-10	-0.024564277	-0.09979431	-0.9459593	0	0	0.39	4.2208665e-18
4.70001550485092e-10	-0.03265595	-0.11296245	-0.94486076	0	0	0.39	4.488413e-18
4.800039699776825e-10	-0.043067414	-0.099652275	-0.9405576	0	0	0.39	5.0260557e-18
4.900054663669958e-10	-0.043971535	-0.094036594	-0.9433173	0	0	0.39	5.062788e-18
5.000651663784779e-10	-0.05772495	-0.09245826	-0.9416253	0	0	0.39	5.151842e-18
5.100066350810636e-10	-0.051502354	-0.08827113	-0.94080836	0	0	0.39	4.670882e-18
5.200009269392861e-10	-0.03689559	-0.085523315	-0.93528664	0	0	0.39	5.538234e-18
5.300371084132161e-10	-0.032128178	-0.10411767	-0.93920934	0	0	0.39	3.7993018e-18
5.400168028892772e-10	-0.026580177	-0.09915197	-0.94043547	0	0	0.39	4.729307e-18
5.500645111917793e-10	-0.029192306	-0.09730533	-0.94196135	0	0	0.39	5.1815313e-18
5.600329964964203e-10	-0.026461199	-0.110839695	-0.9406992	0	0	0.39	4.426038e-18
5.700064216647746e-10	-0.030724784	-0.11713676	-0.9372286	0	0	0.39	4.9186517e-18
5.800571020355854e-10	-0.022389613	-0.09829384	-0.9396324	0	0	0.39	5.0172016e-18
5.900083543518697e-10	-0.018910723	-0.08936269	-0.933638	0	0	0.39	4.255139e-18
6.000401914946312e-10	-0.013288277	-0.082507595	-0.9333566	0	0	0.39	4.4600698e-18
6.10057562102697e-10	-0.013842949	-0.07750704	-0.9305287	0	0	0.39	4.190337e-18
6.200590029694458e-10	-0.0038170228	-0.093115956	-0.9287777	0	0	0.39	4.7034883e-18
6.300646489144814e-10	-0.027938621	-0.07889604	-0.93073124	0	0	0.39	5.347315e-18
6.400584006225282e-10	-0.039180517	-0.09005672	-0.9349254	0	0	0.39	4.9702843e-18
6.500242493659164e-10	-0.037281133	-0.07914671	-0.9388987	0	0	0.39	5.3344406e-18
6.600166712827102e-10	-0.038477518	-0.080834486	-0.941137	0	0	0.39	4.269565e-18
6.700316321490095e-10	-0.041933443	-0.068919845	-0.9401122	0	0	0.39	3.782893e-18
6.800380176439886e-10	-0.042487178	-0.05497132	-0.9435414	0	0	0.39	4.3333395e-18
6.900365042260183e-10	-0.034056004	-0.037086707	-0.94301504	0	0	0.39	4.127796e-18
7.000424569700515e-10	-0.0274545	-0.035969373	-0.9446189	0	0	0.39	5.1093023e-18
7.100641519637866e-10	-0.01238329	-0.057995927	-0.9402871	0	0	0.39	3.994968e-18
7.200227725425717e-10	-0.030739354	-0.042761475	-0.94464564	0	0	0.39	3.95796e-18
7.300275442803249e-10	-0.021143448	-0.042973656	-0.9435799	0	0	0.39	3.76601e-18
7.400630566019039e-10	-0.014298566	-0.04299599	-0.94360507	0	0	0.39	4.3373584e-18
7.500557455837651e-10	-0.009448554	-0.046182685	-0.944995	0	0	0.39	4.309058e-18
7.600572446230327e-10	-0.008517862	-0.051683314	-0.94371086	0	0	0.39	4.2946006e-18
7.700422337344365e-10	0.00039100647	-0.050871566	-0.94416606	0	0	0.39	4.3499257e-18
7.800196918573071e-10	-0.024178097	-0.06863827	-0.94557303	0	0	0.39	4.1654967e-18
7.900338613036795e-10	-0.023276724	-0.05932981	-0.9441998	0	0	0.39	4.3619777e-18
8.000135638829185e-10	-0.013467676	-0.074257165	-0.9400444	0	0	0.39	4.365801e-18
8.100105128887728e-10	-0.010863582	-0.07309223	-0.94153327	0	0	0.39	4.9810823e-18
8.200473713721332e-10	0.005704439	-0.08156124	-0.9410665	0	0	0.39	4.496181e-18
8.300238659820275e-10	0.007794609	-0.101666756	-0.9374222	0	0	0.39	4.638441e-18
8.400348540489463e-10	0.024008757	-0.10428101	-0.9391018	0	0	0.39	4.311408e-18
8.500611167102116e-10	0.010291163	-0.106975615	-0.93971395	0	0	0.39	5.307847e-18
8.600229978769115e-10	-2.5175475e-05	-0.08620133	-0.93974274	0	0	0.39	3.6185558e-18
