# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
1e-09	-0.078350574	0.09094821	-0.9482035	0	0	0.32
2e-09	0.22486195	0.062195532	-0.9263765	0	0	0.33
3.0000000000000004e-09	-0.035206825	-0.004029227	-0.9527917	0	0	0.34
4e-09	-0.096723795	0.10786405	-0.9414209	0	0	0.35
5e-09	-0.034279123	-0.014747344	0.96542406	0	0	0.36
6e-09	0.0017565517	0.0026310347	0.9689169	0	0	0.37
7e-09	-0.028857963	0.017423287	0.9665915	0	0	0.38
8e-09	0.015767463	-0.021973198	0.9681595	0	0	0.39
9.000000000000001e-09	0.012700057	-0.025464775	0.96444	0	0	0.4
1.0000000000000002e-08	0.020547768	0.01747439	0.9649968	0	0	0.41
1.1000000000000003e-08	0.0021907855	0.03593721	0.967723	0	0	0.42
