# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
1e-09	-0.12100075	0.026260108	-0.94121	0	0	0.32
2e-09	0.15183555	0.1431337	-0.92952263	0	0	0.33
3.0000000000000004e-09	0.030880352	-0.0012929784	-0.96290207	0	0	0.34
4e-09	0.020552728	0.16614687	-0.94332194	0	0	0.35
5e-09	-0.07355848	-0.059660193	-0.925789	0	0	0.36
6e-09	0.11523209	-0.03812539	-0.9494333	0	0	0.37
7e-09	0.08303532	-0.015149228	0.9577223	0	0	0.38
8e-09	-0.031747084	0.012388138	0.96647453	0	0	0.39
9.000000000000001e-09	-0.004322214	0.02256023	0.96600443	0	0	0.4
1.0000000000000002e-08	0.00049753836	-0.012401308	0.9692645	0	0	0.41
1.1000000000000003e-08	0.0102658905	0.0021555256	0.9676058	0	0	0.42
