# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
1e-09	-0.082054414	0.1542683	-0.9390834	0	0	0.32
2e-09	-0.06739388	0.020632569	-0.9422805	0	0	0.33
3.0000000000000004e-09	-0.039100863	0.04393673	-0.9505786	0	0	0.34
4e-09	-0.00185626	-0.056313377	-0.93578947	0	0	0.35
5e-09	-0.13184966	0.4979034	-0.7284992	0	0	0.36
6e-09	0.014934018	-0.014179245	0.9679792	0	0	0.37
7e-09	0.010459692	-0.022905149	0.96532357	0	0	0.38
8e-09	-0.026229054	0.019325703	0.96923685	0	0	0.39
9.000000000000001e-09	-0.023518713	0.03111727	0.968001	0	0	0.4
1.0000000000000002e-08	-0.026019458	-0.03829885	0.9678826	0	0	0.41
1.1000000000000003e-08	0.019666309	0.022773676	0.9644432	0	0	0.42
