# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
1e-09	0.018079454	0.030997371	-0.95767736	0	0	0.32
2e-09	0.042705696	0.04746771	-0.9572271	0	0	0.33
3.0000000000000004e-09	-0.033758808	0.06310277	-0.95522106	0	0	0.34
4e-09	-0.09648986	-0.018466443	-0.9415821	0	0	0.35
5e-09	-0.009598136	-0.1050477	-0.9335655	0	0	0.36
6e-09	-0.2393437	0.12121446	-0.90554816	0	0	0.37
7e-09	-0.008403258	-2.8057024e-05	0.9649219	0	0	0.38
8e-09	-0.0040019117	-0.029620426	0.96532786	0	0	0.39
9.000000000000001e-09	-0.021221185	0.027315889	0.9695072	0	0	0.4
1.0000000000000002e-08	-0.0016615167	-0.01582182	0.96781784	0	0	0.41
1.1000000000000003e-08	0.010386609	-0.030789707	0.96697664	0	0	0.42
