# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	E_total (J)
0	0	0	-1	0	0	0.41	1.3250005e-18
1.0041497291851748e-11	-0.0046347715	0.014389085	-0.9743731	0	0	0.41	3.299283e-18
2.0018000429410877e-11	-0.014335323	0.009595997	-0.96926713	0	0	0.41	4.5960004e-18
3.0060750449066226e-11	-0.0069774752	0.0059816437	-0.9655981	0	0	0.41	5.434098e-18
4.0018279418368085e-11	-0.011050363	0.008198947	-0.9600338	0	0	0.41	5.0476087e-18
5.0050401654981716e-11	-0.027546346	-0.00031532854	-0.9591665	0	0	0.41	4.3866327e-18
6.00361849709871e-11	-0.021359991	-0.0020285104	-0.9597083	0	0	0.41	3.8926073e-18
7.005109468364943e-11	-0.0008096623	0.0058569913	-0.95679	0	0	0.41	5.0694686e-18
8.006097645145263e-11	0.0076973755	0.01094959	-0.95948154	0	0	0.41	4.4259196e-18
9.001943517345346e-11	0.018992156	0.019744396	-0.95724773	0	0	0.41	4.301921e-18
1.0000112415813794e-10	0.0065443404	0.015874296	-0.95663345	0	0	0.41	4.412519e-18
1.1005261757254418e-10	0.018907167	0.0009822105	-0.95822525	0	0	0.41	5.5704907e-18
1.2001055151956382e-10	0.0020470596	0.003920051	-0.9546554	0	0	0.41	4.423559e-18
1.3003354500577425e-10	0.010736232	0.012151843	-0.9560129	0	0	0.41	3.8521962e-18
1.4004052965421813e-10	0.027819334	0.011716837	-0.9585914	0	0	0.41	4.82518e-18
1.5000256274939556e-10	0.01317007	-0.0060026143	-0.955671	0	0	0.41	4.881056e-18
1.6006001137118365e-10	0.018651761	0.00432684	-0.9526612	0	0	0.41	4.3561577e-18
1.7002587798836828e-10	0.028947698	0.00038784771	-0.95089483	0	0	0.41	5.302171e-18
1.8003960211303728e-10	0.026488421	-0.00068358454	-0.9578474	0	0	0.41	2.6426692e-18
1.9000820418459127e-10	0.02244108	0.0032451346	-0.9593957	0	0	0.41	4.2394243e-18
2.0001723038656757e-10	0.028238341	-0.017445939	-0.9546946	0	0	0.41	4.9820782e-18
2.1005473223036047e-10	0.025951916	-0.0219105	-0.9553217	0	0	0.41	4.4428404e-18
2.200606267268699e-10	0.028340636	-0.015070889	-0.953327	0	0	0.41	4.6871954e-18
2.300039611610983e-10	0.025610365	0.0054585086	-0.956495	0	0	0.41	5.5485973e-18
2.400544226041097e-10	0.030587835	0.009025917	-0.9586159	0	0	0.41	4.8055116e-18
2.5003725900456764e-10	0.039139304	0.0055910866	-0.95949465	0	0	0.41	4.685743e-18
2.6004227476949874e-10	0.05113567	0.009038713	-0.9557524	0	0	0.41	4.4536293e-18
2.70006169904449e-10	0.044800073	0.00937286	-0.958606	0	0	0.41	4.993979e-18
2.8002725695863645e-10	0.042633913	-0.0031990125	-0.9583766	0	0	0.41	4.0118756e-18
2.900607273217241e-10	0.03229046	-0.011524415	-0.9565087	0	0	0.41	4.7807367e-18
3.000256560736112e-10	0.033155587	0.00477588	-0.9546483	0	0	0.41	4.923715e-18
3.100289163128551e-10	0.038073517	0.0025923287	-0.9526803	0	0	0.41	4.7952318e-18
3.2004246366903396e-10	0.01738726	-0.002363162	-0.9563723	0	0	0.41	4.867597e-18
3.300108611617651e-10	0.020962412	0.014639598	-0.95547456	0	0	0.41	3.9711353e-18
3.4005169765942877e-10	0.040900916	-0.0012345501	-0.95932406	0	0	0.41	4.803123e-18
3.500646838666718e-10	0.019219095	-0.0057594953	-0.95523465	0	0	0.41	4.7197276e-18
3.600014473684216e-10	0.01399317	0.011293149	-0.9587563	0	0	0.41	4.279709e-18
3.700165383270107e-10	0.025022615	0.011523354	-0.9585866	0	0	0.41	4.747798e-18
3.8005850796026697e-10	0.026054008	0.014958818	-0.95899564	0	0	0.41	4.4251565e-18
3.900617281388765e-10	0.031663284	0.020154007	-0.9566429	0	0	0.41	4.9463275e-18
4.000151269196317e-10	0.023709677	0.024000792	-0.95616204	0	0	0.41	4.7478947e-18
4.1001526016353436e-10	0.032976363	0.0031995398	-0.95781887	0	0	0.41	5.0866876e-18
4.2000305529880774e-10	0.02496519	0.028477302	-0.9558525	0	0	0.41	4.466989e-18
4.300420441162885e-10	0.04712987	0.03619221	-0.954426	0	0	0.41	4.3603263e-18
