# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	E_total (J)
0	0	0	-1	0	0	0.39	1.17474e-18
1.0056663120029159e-11	0.000209222	-0.00543131	-0.9774895	0	0	0.39	4.3473e-18
2.0016585230043616e-11	0.003074484	-0.020597043	-0.9688497	0	0	0.39	3.422795e-18
3.0005484193259065e-11	0.002469758	-0.01942399	-0.96423686	0	0	0.39	4.6734906e-18
4.004947518721217e-11	0.035475712	-0.0294842	-0.9626127	0	0	0.39	4.820023e-18
5.004034189817235e-11	0.020297434	-0.050751213	-0.9614226	0	0	0.39	4.547428e-18
6.000874927774869e-11	0.012567318	-0.04974293	-0.96079737	0	0	0.39	5.1474705e-18
7.001548618731928e-11	0.016788233	-0.07486168	-0.95814055	0	0	0.39	4.4922004e-18
8.005966998327054e-11	0.005809075	-0.072957695	-0.9588324	0	0	0.39	5.0560447e-18
9.005350021597637e-11	0.007905394	-0.06835123	-0.95697576	0	0	0.39	4.884384e-18
1.0004927716448624e-10	-0.0028645857	-0.0599035	-0.9557646	0	0	0.39	5.9091004e-18
1.1002400865180899e-10	-0.0049668415	-0.04769498	-0.9553269	0	0	0.39	3.948881e-18
1.2006356271810948e-10	-0.00091672706	-0.048605144	-0.9564457	0	0	0.39	5.5417255e-18
1.300430624512494e-10	0.008006447	-0.06239969	-0.9565556	0	0	0.39	4.6391556e-18
1.4002309610949592e-10	0.013756213	-0.07118811	-0.95228124	0	0	0.39	4.4266786e-18
1.5001290166758454e-10	0.00509282	-0.08144953	-0.9483838	0	0	0.39	4.9611423e-18
1.6002649779156902e-10	0.0022410583	-0.09394889	-0.9502512	0	0	0.39	4.769245e-18
1.7000688257089187e-10	-0.012931219	-0.11038804	-0.9507503	0	0	0.39	4.0043367e-18
1.800401230859329e-10	-0.003079023	-0.08698647	-0.948474	0	0	0.39	4.642322e-18
1.9003900439809095e-10	0.008244934	-0.090003386	-0.95158577	0	0	0.39	4.3662766e-18
2.00060352087017e-10	0.009117459	-0.08007433	-0.9529892	0	0	0.39	3.9035935e-18
2.1000009308060838e-10	-0.004213921	-0.076630354	-0.95309085	0	0	0.39	4.1515103e-18
2.200143225152137e-10	-0.009077084	-0.072414875	-0.95280117	0	0	0.39	4.3444535e-18
2.300270312854805e-10	-0.0024025077	-0.06354817	-0.9549589	0	0	0.39	4.4384584e-18
2.4005127052396084e-10	-0.010742606	-0.071483634	-0.9585136	0	0	0.39	4.6647167e-18
2.5001574041708843e-10	-0.019225892	-0.06458027	-0.95885134	0	0	0.39	4.792294e-18
2.6004215443669703e-10	-0.027368452	-0.049438514	-0.9555004	0	0	0.39	4.6222555e-18
2.700233008244824e-10	-0.01772103	-0.05556407	-0.94951445	0	0	0.39	4.8638232e-18
2.800286453358011e-10	-0.03750274	-0.060002726	-0.9540694	0	0	0.39	4.9609748e-18
2.900446536709508e-10	-0.02924525	-0.06741809	-0.9498962	0	0	0.39	5.34902e-18
3.000254502522392e-10	-0.027140498	-0.052421533	-0.9532028	0	0	0.39	4.0284655e-18
3.1002536248087174e-10	-0.035563897	-0.060722735	-0.9520033	0	0	0.39	4.326744e-18
3.2001892924040546e-10	-0.056961995	-0.0442129	-0.9491781	0	0	0.39	4.4532737e-18
3.300197710332147e-10	-0.060414687	-0.048830092	-0.9482257	0	0	0.39	3.9129357e-18
3.4003657199342304e-10	-0.054457635	-0.053330436	-0.949336	0	0	0.39	4.3980143e-18
3.5002541298153153e-10	-0.03589107	-0.062531106	-0.9512705	0	0	0.39	4.2075187e-18
3.600504813077758e-10	-0.029643336	-0.05021268	-0.9536294	0	0	0.39	5.1845766e-18
3.700407908990228e-10	-0.044793203	-0.0477222	-0.95613587	0	0	0.39	4.262796e-18
3.800379433925544e-10	-0.058231458	-0.03339514	-0.95287454	0	0	0.39	3.9651296e-18
3.9001905328105643e-10	-0.05865918	-0.027857196	-0.9526782	0	0	0.39	4.326517e-18
4.000635405898125e-10	-0.06552327	-0.03695335	-0.95074093	0	0	0.39	4.7689225e-18
4.100149810185886e-10	-0.059562497	-0.022654345	-0.95261645	0	0	0.39	5.232756e-18
4.200649045206563e-10	-0.04517651	-0.015746206	-0.9538011	0	0	0.39	4.4127567e-18
4.3002732499145625e-10	-0.041264173	-0.03437156	-0.9554748	0	0	0.39	4.5499392e-18
4.4001293381484623e-10	-0.057182025	-0.04374076	-0.95345664	0	0	0.39	5.1075073e-18
4.5005875171556826e-10	-0.054821428	-0.039789647	-0.9584707	0	0	0.39	5.5245743e-18
4.6006083200651025e-10	-0.06502868	-0.026332755	-0.9597425	0	0	0.39	4.1434288e-18
4.700485516094905e-10	-0.05317733	-0.0034896634	-0.9563529	0	0	0.39	4.1834548e-18
4.800141277023058e-10	-0.066815436	0.0066873054	-0.9557818	0	0	0.39	3.9247677e-18
4.900206243036714e-10	-0.05823224	0.011838025	-0.9559761	0	0	0.39	5.548684e-18
5.000384275709412e-10	-0.057413585	0.017137438	-0.9554265	0	0	0.39	4.5716746e-18
5.100331777062968e-10	-0.02999903	0.020148348	-0.95757604	0	0	0.39	3.9537223e-18
5.200104602666726e-10	-0.024220431	0.018551389	-0.9578445	0	0	0.39	4.835647e-18
5.300208665963721e-10	-0.02559013	-0.002403025	-0.9581556	0	0	0.39	5.111572e-18
5.400153836592635e-10	-0.035954095	-0.006177038	-0.9584047	0	0	0.39	4.3151486e-18
