# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
2.450036958462671e-09	0.0074090706	0.09348618	-0.94571435	0	0	0.3685
2.4600366594411002e-09	0.019576242	0.09740647	-0.94191575	0	0	0.3685
2.4700243329648955e-09	0.017492207	0.09326961	-0.9485516	0	0	0.3685
2.4800137618549027e-09	0.015713649	0.10021454	-0.9497031	0	0	0.3685
2.4900246709227067e-09	0.018048573	0.09699358	-0.9454795	0	0	0.3685
2.5000636548239044e-09	0.01651202	0.11353809	-0.9454669	0	0	0.3685
2.51000958236268e-09	0.039671913	0.12441789	-0.94112104	0	0	0.3685
2.5200367858118984e-09	0.06206013	0.12449696	-0.9421259	0	0	0.3685
2.530050309348146e-09	0.07555643	0.1181827	-0.94213897	0	0	0.3685
2.54002783156078e-09	0.06786922	0.104985446	-0.9430928	0	0	0.3685
2.5500450001352204e-09	0.06895289	0.10300641	-0.94215864	0	0	0.3685
2.5600175496717632e-09	0.073283896	0.099581964	-0.93930775	0	0	0.3685
2.5700553340747006e-09	0.07550359	0.091385454	-0.9386396	0	0	0.3685
2.5800631410157156e-09	0.056085274	0.09690041	-0.93834937	0	0	0.3685
2.5900211686271504e-09	0.06890507	0.093710594	-0.93840593	0	0	0.3685
2.6000006026600746e-09	0.09097344	0.08533087	-0.9313188	0	0	0.3685
2.6100375992317766e-09	0.10554176	0.095347665	-0.9305849	0	0	0.3685
2.6200240011506523e-09	0.11535347	0.09411194	-0.93249273	0	0	0.3685
2.630002448518233e-09	0.13712445	0.07708377	-0.9313833	0	0	0.3685
2.6400013983636862e-09	0.14892547	0.07732925	-0.9284821	0	0	0.3685
2.650057340129231e-09	0.16061138	0.05453462	-0.9305822	0	0	0.3685
2.6600386216893513e-09	0.15689524	0.056582164	-0.93393147	0	0	0.3685
2.6700121491193705e-09	0.16281019	0.050861705	-0.9344816	0	0	0.3685
2.680029400225931e-09	0.16567937	0.04517918	-0.9310606	0	0	0.3685
2.690033795900578e-09	0.1755905	0.03792744	-0.9298873	0	0	0.3685
2.700026246121354e-09	0.18187395	0.027784115	-0.926898	0	0	0.3685
2.710003010334565e-09	0.17601123	0.019344697	-0.92609787	0	0	0.3685
2.7200258543125273e-09	0.17980559	0.008302509	-0.92641866	0	0	0.3685
2.7300390509206648e-09	0.16588856	-0.014469964	-0.9250744	0	0	0.3685
2.7400033691182887e-09	0.16134734	-0.01743639	-0.92469794	0	0	0.3685
2.7500247516442384e-09	0.1479221	-0.03575311	-0.92172706	0	0	0.3685
2.7600510539484045e-09	0.13619123	-0.036747318	-0.9234569	0	0	0.3685
2.7700398013736538e-09	0.14425804	-0.055276558	-0.9183081	0	0	0.3685
2.780024374958267e-09	0.14166	-0.072773255	-0.9151004	0	0	0.3685
2.790031893707859e-09	0.12817118	-0.08447983	-0.9191213	0	0	0.3685
2.8000199086918067e-09	0.11350347	-0.06410808	-0.9274461	0	0	0.3685
2.8100006785308583e-09	0.11435411	-0.0733048	-0.92428195	0	0	0.3685
2.820021274793964e-09	0.1274611	-0.10091314	-0.91792333	0	0	0.3685
2.830054913713057e-09	0.11802403	-0.11079798	-0.9267342	0	0	0.3685
2.840050714389804e-09	0.11587599	-0.12396388	-0.92649156	0	0	0.3685
2.850013530206952e-09	0.12030282	-0.12554412	-0.92227757	0	0	0.3685
2.8600293717876183e-09	0.12077262	-0.14444064	-0.9189129	0	0	0.3685
2.8700266615305615e-09	0.12001708	-0.1585916	-0.9191319	0	0	0.3685
2.880042583479561e-09	0.12262438	-0.16078036	-0.91371936	0	0	0.3685
2.890005814058434e-09	0.1394464	-0.17144133	-0.9052089	0	0	0.3685
2.9000473693062806e-09	0.1434915	-0.18481779	-0.9040717	0	0	0.3685
2.9100064501304324e-09	0.14966874	-0.20108502	-0.9037202	0	0	0.3685
2.9200657138382123e-09	0.15995368	-0.21029204	-0.897042	0	0	0.3685
2.9300517500124226e-09	0.1520924	-0.20464814	-0.892995	0	0	0.3685
2.9400561689874267e-09	0.13467427	-0.20181586	-0.89863205	0	0	0.3685
2.950056949668151e-09	0.14871135	-0.19800659	-0.89169985	0	0	0.3685
2.9600157365826864e-09	0.1505077	-0.20204388	-0.89298385	0	0	0.3685
2.9700214120068203e-09	0.13949633	-0.19764659	-0.9016137	0	0	0.3685
2.9800412493839696e-09	0.122261696	-0.20263998	-0.9061539	0	0	0.3685
2.9900078233548584e-09	0.121254355	-0.21003026	-0.91009986	0	0	0.3685
3.0000169791982655e-09	0.120908916	-0.21723722	-0.9066913	0	0	0.3685
3.0100402905866075e-09	0.110246904	-0.21612659	-0.9116015	0	0	0.3685
3.020023387377789e-09	0.11644855	-0.22482616	-0.9060472	0	0	0.3685
3.030000495195749e-09	0.109354235	-0.2108529	-0.91044396	0	0	0.3685
3.040003152654947e-09	0.09953853	-0.20252745	-0.9100898	0	0	0.3685
3.050055286906855e-09	0.09335524	-0.20288311	-0.9126375	0	0	0.3685
3.060014830096782e-09	0.080431305	-0.19095235	-0.9090331	0	0	0.3685
3.0700384930967226e-09	0.06990819	-0.19517054	-0.90673566	0	0	0.3685
3.080007612967449e-09	0.065637365	-0.20454977	-0.90419555	0	0	0.3685
3.090004619660547e-09	0.06385233	-0.21389395	-0.90510756	0	0	0.3685
3.1000031422127065e-09	0.050754115	-0.2330078	-0.9021593	0	0	0.3685
3.110027148791213e-09	0.03136415	-0.23310341	-0.9093011	0	0	0.3685
3.1200413607949956e-09	0.03216852	-0.22958235	-0.917192	0	0	0.3685
3.1300558212092953e-09	0.008366153	-0.22355309	-0.9200573	0	0	0.3685
3.14006527322687e-09	0.0023135	-0.21558152	-0.92099583	0	0	0.3685
3.1500014951319537e-09	-0.0038409403	-0.22527456	-0.911292	0	0	0.3685
3.160008322174768e-09	0.00047665395	-0.23281142	-0.90769815	0	0	0.3685
3.1700104369381883e-09	-0.008585868	-0.24738038	-0.8978684	0	0	0.3685
3.180017040820432e-09	-0.029310174	-0.24426001	-0.894938	0	0	0.3685
3.19000050874643e-09	-0.034011085	-0.25961003	-0.89072347	0	0	0.3685
3.2000110219835113e-09	-0.04470248	-0.2669076	-0.8881329	0	0	0.3685
3.210035315623666e-09	-0.03759919	-0.27020064	-0.88460493	0	0	0.3685
3.2200344513161915e-09	-0.040660698	-0.29298487	-0.8809507	0	0	0.3685
3.2300018669426603e-09	-0.045376543	-0.28929168	-0.88660794	0	0	0.3685
3.2400641419158855e-09	-0.049885023	-0.2997948	-0.8835887	0	0	0.3685
3.2500201435000176e-09	-0.06303981	-0.31038737	-0.87860364	0	0	0.3685
3.260031557547628e-09	-0.05881364	-0.31308115	-0.87783486	0	0	0.3685
3.270049364591237e-09	-0.061304796	-0.30804822	-0.8759818	0	0	0.3685
3.2800281336455517e-09	-0.044843312	-0.3187295	-0.87079465	0	0	0.3685
3.290057468616908e-09	-0.03777338	-0.3120785	-0.8748862	0	0	0.3685
3.3000138856186905e-09	-0.02720394	-0.31679878	-0.87291324	0	0	0.3685
3.3100106032157656e-09	-0.038725633	-0.3169897	-0.8722724	0	0	0.3685
3.3200594326909616e-09	-0.03717473	-0.29715315	-0.87678117	0	0	0.3685
3.3300192895690087e-09	-0.03065954	-0.28406522	-0.8834847	0	0	0.3685
3.3400516100965127e-09	-0.035285268	-0.28580603	-0.88635886	0	0	0.3685
3.350020081113657e-09	-0.04624577	-0.2740101	-0.89338285	0	0	0.3685
3.3600134533394515e-09	-0.051837564	-0.26899752	-0.88824064	0	0	0.3685
