# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	E_total (J)
0	0	0	-1	0	0	0.4	1.2498702e-18
1.002711979496208e-11	-0.011840104	-0.0017139865	-0.9751124	0	0	0.4	4.8554534e-18
2.0050694563215696e-11	-0.018574828	-0.026777273	-0.9700108	0	0	0.4	5.1660974e-18
3.0057272790978516e-11	-0.010357735	-0.026429059	-0.96482253	0	0	0.4	4.6216045e-18
4.0000015369557757e-11	-0.0121175945	-0.0010904961	-0.96473813	0	0	0.4	4.8514776e-18
5.000533370873242e-11	0.0019990534	-0.006260058	-0.9626695	0	0	0.4	5.113196e-18
6.000383259811702e-11	0.015682627	0.0055289203	-0.96301943	0	0	0.4	5.767315e-18
7.003136044778148e-11	0.027273063	-0.00041435036	-0.9650871	0	0	0.4	4.463658e-18
8.003493806126128e-11	0.027081382	0.012825794	-0.9617018	0	0	0.4	4.836148e-18
9.004692065578935e-11	0.030564139	0.0069704596	-0.96095294	0	0	0.4	4.667357e-18
1.0000413866551037e-10	0.010880163	0.029017974	-0.9584806	0	0	0.4	4.4700427e-18
1.1006422849038829e-10	0.0045818132	0.0350513	-0.95645785	0	0	0.4	4.7149353e-18
1.2002948754092635e-10	0.019286267	0.03473583	-0.9528472	0	0	0.4	4.2605083e-18
1.300073881095228e-10	0.0127540305	0.05022323	-0.9499259	0	0	0.4	5.044265e-18
1.4005538625527956e-10	0.020899473	0.068285555	-0.9490251	0	0	0.4	4.7230772e-18
1.5005847967207058e-10	0.029220294	0.071678475	-0.94633263	0	0	0.4	3.965743e-18
1.600264888731145e-10	0.027585013	0.08492744	-0.94734025	0	0	0.4	4.40963e-18
1.700277549380925e-10	0.025047218	0.07431767	-0.951842	0	0	0.4	4.78883e-18
1.8001084424368938e-10	0.034820836	0.06468892	-0.9539539	0	0	0.4	4.6792528e-18
1.9003631446299688e-10	0.036902633	0.06783267	-0.9478824	0	0	0.4	4.906395e-18
2.000601539566663e-10	0.02897162	0.07616635	-0.9529413	0	0	0.4	4.416288e-18
2.1002353594215184e-10	0.041105956	0.05768122	-0.95325834	0	0	0.4	4.472481e-18
2.2004675648554082e-10	0.034991737	0.062795386	-0.9508877	0	0	0.4	5.017619e-18
2.300650447960793e-10	0.04068348	0.07696926	-0.94560593	0	0	0.4	4.732282e-18
2.400457868576765e-10	0.040223613	0.07843335	-0.94015175	0	0	0.4	4.5013118e-18
2.500653931554379e-10	0.048734233	0.07563828	-0.9408425	0	0	0.4	5.6873887e-18
2.600654824944498e-10	0.04592028	0.06323228	-0.94234633	0	0	0.4	4.4227974e-18
2.70063770564048e-10	0.055752352	0.073779434	-0.93939507	0	0	0.4	5.1796052e-18
2.8000840574604575e-10	0.04611268	0.07030092	-0.9378283	0	0	0.4	5.2947484e-18
2.900493841671154e-10	0.04343986	0.07158502	-0.9431613	0	0	0.4	5.3176828e-18
3.0000439525104764e-10	0.06673915	0.062757425	-0.94210273	0	0	0.4	4.5275677e-18
3.1000569122006936e-10	0.06557562	0.04631425	-0.9421105	0	0	0.4	4.232123e-18
3.20006040930584e-10	0.084852606	0.031062892	-0.9410506	0	0	0.4	4.1162e-18
3.3005385044914723e-10	0.10058662	0.006151906	-0.94300187	0	0	0.4	5.1260614e-18
3.400550867788628e-10	0.09798287	0.012258605	-0.9443022	0	0	0.4	4.463477e-18
3.500286733393935e-10	0.08396987	0.0050029284	-0.9450427	0	0	0.4	4.4281547e-18
3.600510887343655e-10	0.08995739	-0.011863046	-0.94976753	0	0	0.4	4.418164e-18
3.7000187290814067e-10	0.08449464	0.00080271426	-0.94500023	0	0	0.4	4.3505006e-18
3.800461635623317e-10	0.07614953	0.0064299954	-0.9463187	0	0	0.4	5.0198353e-18
3.900634384635038e-10	0.08229393	-0.009773677	-0.9407173	0	0	0.4	4.407758e-18
4.000133966023832e-10	0.07733426	0.0046434025	-0.93958896	0	0	0.4	4.5625256e-18
4.100003967117364e-10	0.0781895	-0.003513773	-0.9403866	0	0	0.4	4.0955888e-18
4.2005980416088623e-10	0.0753474	0.0061434605	-0.934159	0	0	0.4	3.5494634e-18
4.300603211127533e-10	0.08626944	-0.0031882003	-0.933848	0	0	0.4	4.737137e-18
4.400365286190664e-10	0.07506394	-0.00088626175	-0.9382511	0	0	0.4	4.474959e-18
4.5005648806033474e-10	0.070535176	-0.011805438	-0.9423995	0	0	0.4	4.569296e-18
4.6005614541787583e-10	0.07313041	-0.008123469	-0.94289076	0	0	0.4	4.674506e-18
4.700116025777884e-10	0.06953506	-0.00749059	-0.9448818	0	0	0.4	3.7273933e-18
4.800555392239622e-10	0.06507709	0.0010661327	-0.95002276	0	0	0.4	4.446288e-18
4.900173215370506e-10	0.053129077	0.0032248849	-0.94366807	0	0	0.4	4.27733e-18
5.00006420801659e-10	0.07173124	0.005265128	-0.9386567	0	0	0.4	4.170263e-18
5.100485881087108e-10	0.061304037	0.0026232363	-0.94442886	0	0	0.4	4.3182856e-18
5.200463548520514e-10	0.06723277	0.007507646	-0.93943065	0	0	0.4	4.3779374e-18
5.300097446137012e-10	0.07533355	0.012263846	-0.93520623	0	0	0.4	4.4671446e-18
5.400060966062323e-10	0.06983756	0.010097958	-0.9353172	0	0	0.4	5.075197e-18
5.500543318680254e-10	0.07161133	0.017494062	-0.9322191	0	0	0.4	5.2824763e-18
5.600227409982376e-10	0.06255286	-0.0012136468	-0.93739235	0	0	0.4	4.9682933e-18
5.700571292653351e-10	0.067948945	0.007930112	-0.937153	0	0	0.4	4.7010225e-18
5.800429581349158e-10	0.06204094	0.015484091	-0.9391589	0	0	0.4	4.4105212e-18
5.900387010488603e-10	0.050956152	-0.005612641	-0.93982625	0	0	0.4	4.7406134e-18
6.000012508682897e-10	0.043282595	-0.011724751	-0.94329023	0	0	0.4	4.1695846e-18
6.100182044464891e-10	0.04082248	-0.012144751	-0.9436363	0	0	0.4	4.9340455e-18
6.2004988003054e-10	0.04892553	-0.010430219	-0.9399092	0	0	0.4	4.26312e-18
6.300415486538496e-10	0.06129137	-0.014578208	-0.93921494	0	0	0.4	4.888165e-18
6.400376389111863e-10	0.048439205	-0.015843472	-0.9410198	0	0	0.4	4.0485544e-18
6.500313563054661e-10	0.030064518	-0.025773222	-0.9392104	0	0	0.4	4.5267604e-18
6.600115378965784e-10	0.029685702	-0.022760907	-0.9406943	0	0	0.4	3.5473752e-18
6.70011956911353e-10	0.026973156	0.0087784715	-0.94127005	0	0	0.4	4.9772686e-18
6.800009882375096e-10	0.034406215	0.015419655	-0.93945205	0	0	0.4	4.1976273e-18
6.90062244686034e-10	0.020006198	0.021388195	-0.93761843	0	0	0.4	3.914877e-18
7.00034871253786e-10	0.02188922	0.035499945	-0.9369384	0	0	0.4	5.014104e-18
7.100167846524838e-10	0.01589631	0.018408366	-0.9399307	0	0	0.4	4.7449417e-18
7.200370426837123e-10	0.017432224	0.02003805	-0.94573265	0	0	0.4	4.6936325e-18
7.300022294873942e-10	0.015262357	0.029214272	-0.94771194	0	0	0.4	4.4568673e-18
7.400595049736107e-10	0.007569022	0.045222696	-0.948646	0	0	0.4	5.56012e-18
7.500169647004611e-10	0.012770828	0.045101594	-0.94405735	0	0	0.4	5.1290306e-18
7.600246377463282e-10	0.014997697	0.04301668	-0.94652	0	0	0.4	4.1140663e-18
7.700038476280652e-10	0.022161627	0.036031835	-0.9500611	0	0	0.4	5.414713e-18
7.800504816168132e-10	0.025933446	0.040484432	-0.94862115	0	0	0.4	4.261593e-18
7.900343201633296e-10	0.022606973	0.06569405	-0.9470425	0	0	0.4	4.7161264e-18
8.000222634121251e-10	0.02771732	0.057979133	-0.94669	0	0	0.4	4.506424e-18
8.100246052062355e-10	0.014399815	0.055908624	-0.9455851	0	0	0.4	4.570945e-18
8.200163422084854e-10	0.022908412	0.059126604	-0.94812816	0	0	0.4	4.6990112e-18
8.300519135657395e-10	0.01920753	0.06043803	-0.949847	0	0	0.4	4.0641133e-18
8.40036981635406e-10	0.015050282	0.06446593	-0.9504502	0	0	0.4	4.5258753e-18
8.500649598324467e-10	0.012629774	0.05134651	-0.95419854	0	0	0.4	4.7006834e-18
8.600031345448725e-10	0.028152555	0.05979469	-0.95534104	0	0	0.4	4.589437e-18
8.700610924715749e-10	0.039625037	0.0707634	-0.95727384	0	0	0.4	4.2394834e-18
8.800395053518192e-10	0.051386587	0.072299786	-0.9568147	0	0	0.4	4.031435e-18
8.900087849192587e-10	0.055487663	0.043114554	-0.954995	0	0	0.4	4.4032458e-18
9.000235122908078e-10	0.047502313	0.04015741	-0.9566231	0	0	0.4	4.3517633e-18
9.100638283597638e-10	0.034574423	0.053857494	-0.95796084	0	0	0.4	4.8073893e-18
9.200095858435412e-10	0.029897125	0.053845566	-0.9524497	0	0	0.4	5.714736e-18
9.300009099508664e-10	0.037833754	0.0471382	-0.9538828	0	0	0.4	4.075476e-18
9.400224134032502e-10	0.04323821	0.038981777	-0.9553346	0	0	0.4	5.0038413e-18
9.50024518969203e-10	0.058434762	0.054588806	-0.95349663	0	0	0.4	4.840902e-18
9.600148802183326e-10	0.057404317	0.044842362	-0.9509223	0	0	0.4	5.1505757e-18
9.70032062207053e-10	0.05034213	0.061189447	-0.95161664	0	0	0.4	4.2780024e-18
9.80057227415498e-10	0.053758178	0.049602237	-0.95245516	0	0	0.4	4.2634593e-18
9.900577472278612e-10	0.053596713	0.050642554	-0.9532693	0	0	0.4	5.2299818e-18
1.0000275625049045e-09	0.06316612	0.049411256	-0.9544434	0	0	0.4	5.1188443e-18
1.0100100212804125e-09	0.073697425	0.046950392	-0.9538145	0	0	0.4	4.9564365e-18
1.020000509271699e-09	0.09099273	0.04743263	-0.9520186	0	0	0.4	5.1128294e-18
1.0300141873508787e-09	0.09084403	0.041400425	-0.9524079	0	0	0.4	5.238189e-18
1.0400011436966365e-09	0.07548928	0.035725698	-0.95410204	0	0	0.4	4.159363e-18
1.0500035800602276e-09	0.06480094	0.016927699	-0.9539705	0	0	0.4	4.4613585e-18
1.0600202372097054e-09	0.075298406	0.015569288	-0.95307827	0	0	0.4	4.2035445e-18
1.0700393167341148e-09	0.06864835	0.009498023	-0.95289075	0	0	0.4	4.5939022e-18
1.0800113795789459e-09	0.08108263	-0.0006909206	-0.9527689	0	0	0.4	4.6469104e-18
1.090035833669766e-09	0.07676198	0.0019855264	-0.9542719	0	0	0.4	5.174793e-18
1.1000281524426956e-09	0.081789196	-0.010099354	-0.955495	0	0	0.4	5.3322986e-18
1.1100185015373906e-09	0.07109441	-0.020271383	-0.9569573	0	0	0.4	4.7164486e-18
1.120003379722801e-09	0.069948316	-0.027867703	-0.95669824	0	0	0.4	4.576601e-18
1.1300647185329773e-09	0.0845708	-0.033976603	-0.9551972	0	0	0.4	4.2748433e-18
1.1400183180080365e-09	0.07074644	-0.024317196	-0.9565485	0	0	0.4	3.83178e-18
1.150029517293549e-09	0.07638443	-0.031939927	-0.9549216	0	0	0.4	3.674768e-18
1.1600520472306524e-09	0.06957312	-0.023119655	-0.9525578	0	0	0.4	4.7919623e-18
1.1700528958264666e-09	0.07371292	-0.022538813	-0.9487467	0	0	0.4	4.6254174e-18
1.1800516487398658e-09	0.094316326	-0.027987052	-0.9471428	0	0	0.4	4.2320235e-18
1.1900531127177328e-09	0.09516234	-0.027348993	-0.9464967	0	0	0.4	4.2861588e-18
1.2000254097816194e-09	0.111567475	-0.025668832	-0.9459743	0	0	0.4	4.5464667e-18
1.210005051189608e-09	0.10760018	-0.035265192	-0.9446032	0	0	0.4	4.1371596e-18
1.2200548424233482e-09	0.101664774	-0.049863826	-0.9430544	0	0	0.4	4.2535414e-18
1.2300665904946302e-09	0.09035291	-0.05798254	-0.94384336	0	0	0.4	5.0533324e-18
1.240049167289087e-09	0.08517157	-0.066245034	-0.9461851	0	0	0.4	5.241313e-18
1.2500469854339643e-09	0.0737836	-0.07139985	-0.945472	0	0	0.4	5.1431547e-18
1.260006611981184e-09	0.088211	-0.05462499	-0.9467336	0	0	0.4	4.7584715e-18
1.270008170229264e-09	0.096720524	-0.039464787	-0.9449291	0	0	0.4	3.2278525e-18
1.2800272149184845e-09	0.095250584	-0.038526703	-0.94720954	0	0	0.4	4.5154354e-18
1.2900597260238179e-09	0.100283645	-0.03642417	-0.9504754	0	0	0.4	5.0617944e-18
1.3000385013171366e-09	0.09737588	-0.05160843	-0.9519093	0	0	0.4	4.3360456e-18
1.3100170296665552e-09	0.09501411	-0.079250485	-0.94847935	0	0	0.4	4.4106317e-18
1.3200153893690902e-09	0.089438036	-0.07259931	-0.9498126	0	0	0.4	4.5193294e-18
1.330001741292515e-09	0.087736346	-0.064015195	-0.9474286	0	0	0.4	4.2743574e-18
1.3400201681757005e-09	0.07251774	-0.060509685	-0.9503342	0	0	0.4	4.8892198e-18
1.3500422973315566e-09	0.08860315	-0.056514554	-0.9467816	0	0	0.4	3.920901e-18
1.3600439829851357e-09	0.06959606	-0.07307003	-0.9450569	0	0	0.4	5.039213e-18
1.3700257206617894e-09	0.066610314	-0.07408996	-0.94342047	0	0	0.4	5.0910225e-18
1.380028834068786e-09	0.057871897	-0.08362562	-0.94130385	0	0	0.4	4.7997176e-18
1.3900536311531311e-09	0.059163578	-0.078673065	-0.94403076	0	0	0.4	3.3652119e-18
1.4000461770154508e-09	0.063183814	-0.078826465	-0.9460682	0	0	0.4	3.4378365e-18
1.4100374653415846e-09	0.060801614	-0.0865328	-0.9457103	0	0	0.4	5.2050576e-18
1.420013564361366e-09	0.06379521	-0.09064591	-0.94074553	0	0	0.4	4.9562015e-18
1.4300514949799216e-09	0.06969718	-0.09197493	-0.94340897	0	0	0.4	5.0063237e-18
1.4400009178183518e-09	0.06558337	-0.09564402	-0.9440103	0	0	0.4	5.172232e-18
1.4500122477257928e-09	0.034675937	-0.08490916	-0.9489092	0	0	0.4	4.892964e-18
1.4600187351629959e-09	0.03491303	-0.08811255	-0.94710594	0	0	0.4	5.5524904e-18
1.4700500637441809e-09	0.022311313	-0.087752104	-0.94374365	0	0	0.4	4.3463436e-18
1.480061576222694e-09	0.042856436	-0.07874872	-0.93786323	0	0	0.4	5.0465305e-18
1.4900421184969153e-09	0.055023953	-0.07101243	-0.9415004	0	0	0.4	4.9632446e-18
1.500066143876386e-09	0.0573929	-0.0792593	-0.9442812	0	0	0.4	5.1515386e-18
1.5100389080378103e-09	0.05499324	-0.08972045	-0.94850135	0	0	0.4	4.5414015e-18
1.520005850815403e-09	0.052158948	-0.09143186	-0.94577456	0	0	0.4	5.4028116e-18
1.530052779904823e-09	0.0425828	-0.0881844	-0.94704914	0	0	0.4	4.272404e-18
1.540002869648707e-09	0.033826485	-0.072931804	-0.94595516	0	0	0.4	4.574386e-18
1.5500573360537397e-09	0.038670626	-0.07748322	-0.94258213	0	0	0.4	4.1146962e-18
1.5600548485985584e-09	0.024874054	-0.086666696	-0.94050694	0	0	0.4	4.3980536e-18
1.5700108813536567e-09	0.05913439	-0.082729556	-0.9420643	0	0	0.4	4.483737e-18
1.5800193115179512e-09	0.061111245	-0.09621649	-0.93517405	0	0	0.4	4.8445566e-18
1.5900391555548828e-09	0.06034847	-0.09533466	-0.9421813	0	0	0.4	4.2892255e-18
1.6000262482510862e-09	0.07029183	-0.11281964	-0.94484687	0	0	0.4	3.2695308e-18
1.610021297652723e-09	0.07451678	-0.12134174	-0.9402457	0	0	0.4	4.0279068e-18
1.6200588850021682e-09	0.060442563	-0.13322227	-0.9421376	0	0	0.4	3.5310454e-18
1.6300297706151074e-09	0.04099087	-0.14036855	-0.9415474	0	0	0.4	4.7227997e-18
