# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	E_total (J)
0	0	0	-1	0	0	0.4	1.2498702e-18
1.0021551301877222e-11	0.0033363292	0.00934115	-0.9750199	0	0	0.4	4.491767e-18
2.0036920075134187e-11	0.014948347	0.019539934	-0.9692683	0	0	0.4	5.0783207e-18
3.003699766411778e-11	0.01915474	0.03828909	-0.9683531	0	0	0.4	4.8724925e-18
4.0053118957699235e-11	0.016699096	0.04007555	-0.9673886	0	0	0.4	4.6556814e-18
5.0000355758578996e-11	0.018613787	0.04656804	-0.9642582	0	0	0.4	5.671889e-18
6.001172909971393e-11	0.017846785	0.04560164	-0.96194094	0	0	0.4	4.5028743e-18
7.005929511550732e-11	-0.0027636648	0.027218739	-0.9612878	0	0	0.4	4.427495e-18
8.004535876615639e-11	-0.006295332	0.02457534	-0.959418	0	0	0.4	4.0122317e-18
9.002790784113551e-11	-0.0035955685	0.033941865	-0.96081346	0	0	0.4	4.2866493e-18
1.0004124897167776e-10	0.0053112805	0.034788646	-0.96173114	0	0	0.4	5.223697e-18
1.1000176107169292e-10	0.0049988576	0.03545883	-0.9585884	0	0	0.4	5.5796562e-18
1.2001306709552535e-10	0.019916259	0.026452422	-0.96076006	0	0	0.4	4.525204e-18
1.300463700208935e-10	0.012702552	0.02529757	-0.96010125	0	0	0.4	4.6185257e-18
1.400274420282673e-10	0.01933443	0.027249834	-0.9592247	0	0	0.4	4.0954668e-18
1.5006074919850265e-10	0.016174307	0.022435673	-0.9558164	0	0	0.4	4.3375225e-18
1.6001950606197143e-10	-0.007025084	0.023041682	-0.95447904	0	0	0.4	4.8118796e-18
1.70000226694353e-10	-0.013639359	0.028803293	-0.95677966	0	0	0.4	4.9020104e-18
1.8006428124774334e-10	-0.0058164657	0.034785803	-0.95945513	0	0	0.4	5.0720945e-18
1.9003224641579948e-10	0.013325987	0.030567808	-0.95891726	0	0	0.4	4.9163695e-18
2.0005341589115312e-10	0.02841367	0.021471512	-0.9615907	0	0	0.4	4.17797e-18
2.1003323780342005e-10	0.023820268	0.018800914	-0.96187603	0	0	0.4	4.3703153e-18
2.2000110481983417e-10	0.019209333	0.023004007	-0.96130085	0	0	0.4	4.682809e-18
2.3005437000311757e-10	0.019915627	0.016348021	-0.9595951	0	0	0.4	5.2277897e-18
2.4005656502588703e-10	0.021224374	0.0047398554	-0.957911	0	0	0.4	4.422379e-18
2.5006529180746916e-10	0.02564004	0.0014631243	-0.9537296	0	0	0.4	5.0564335e-18
2.600401509926921e-10	0.027751978	-0.004193169	-0.9579605	0	0	0.4	5.392198e-18
2.7005629763098177e-10	0.04064855	-0.011072855	-0.9506762	0	0	0.4	5.1489086e-18
2.800465246137248e-10	0.057299986	-0.001248005	-0.95080715	0	0	0.4	4.8801497e-18
2.9003472202525486e-10	0.057796527	0.0034818978	-0.95084536	0	0	0.4	4.3999974e-18
3.000347857334867e-10	0.04913857	-0.018645998	-0.95475024	0	0	0.4	4.775622e-18
3.1006318705145645e-10	0.05905768	-0.019618852	-0.957495	0	0	0.4	4.896564e-18
3.2000972607676864e-10	0.057993762	-0.032146666	-0.9524882	0	0	0.4	4.1710355e-18
3.3005837725336023e-10	0.054127492	-0.04388554	-0.95300585	0	0	0.4	4.899435e-18
3.400568492829427e-10	0.048858512	-0.050270513	-0.952339	0	0	0.4	4.7795724e-18
3.5003002715703835e-10	0.048892956	-0.036836922	-0.95293295	0	0	0.4	4.5544184e-18
3.6002436165393233e-10	0.045175064	-0.038756933	-0.9559926	0	0	0.4	3.7618326e-18
3.7006222575058503e-10	0.03355947	-0.050991807	-0.95726395	0	0	0.4	4.4684396e-18
3.800523527357658e-10	0.031435996	-0.051370855	-0.95678097	0	0	0.4	4.571071e-18
3.9000813950724956e-10	0.022374956	-0.08110664	-0.95000106	0	0	0.4	4.768664e-18
4.0001634165620673e-10	0.025365775	-0.08115671	-0.9462312	0	0	0.4	4.8372414e-18
4.1004313786315476e-10	0.015256498	-0.09164311	-0.9457423	0	0	0.4	5.4872076e-18
4.2000452322986864e-10	0.012539828	-0.08695925	-0.94808304	0	0	0.4	4.7491165e-18
4.300455811570685e-10	-0.0061038975	-0.0942833	-0.94626087	0	0	0.4	4.938213e-18
4.4002138915455486e-10	0.0059129638	-0.08011684	-0.9481589	0	0	0.4	4.9260777e-18
4.500250185373984e-10	0.0047072	-0.08225224	-0.9444519	0	0	0.4	3.9068427e-18
4.6002721183548125e-10	-0.0020970735	-0.084340535	-0.9495971	0	0	0.4	4.9484314e-18
4.700154728992786e-10	-0.008010841	-0.09911212	-0.948425	0	0	0.4	4.2923994e-18
4.800125806594443e-10	-0.013936179	-0.08682672	-0.9443943	0	0	0.4	4.7017405e-18
4.900190325645835e-10	-0.012600695	-0.08199529	-0.94634604	0	0	0.4	4.1753803e-18
5.000020525035812e-10	-0.025448428	-0.084649354	-0.944707	0	0	0.4	4.956385e-18
5.100099654219185e-10	-0.019670183	-0.080624536	-0.94450146	0	0	0.4	4.612036e-18
5.200662650159716e-10	-0.004473019	-0.0786362	-0.9383717	0	0	0.4	5.6549185e-18
5.300285198096079e-10	0.0018254736	-0.099108614	-0.9407751	0	0	0.4	4.4895774e-18
5.400161713292583e-10	0.0070504206	-0.09404523	-0.9413758	0	0	0.4	5.965655e-18
5.500008343807131e-10	0.005777463	-0.090917334	-0.9424066	0	0	0.4	4.7418613e-18
5.600399697475023e-10	0.012478373	-0.10452394	-0.9413807	0	0	0.4	4.760168e-18
5.700116789022587e-10	0.011742058	-0.11160984	-0.93900996	0	0	0.4	4.700186e-18
5.800012706209108e-10	0.021687804	-0.09056254	-0.94097507	0	0	0.4	4.8993614e-18
