# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	E_total (J)
0	0	0	-1	0	0	0.38	1.0996098e-18
1.0037801551062887e-11	-0.003060431	-0.0012751471	-0.9743845	0	0	0.38	4.388985e-18
2.005191866757483e-11	-0.02649863	-0.025874326	-0.9683656	0	0	0.38	4.9261654e-18
3.006021769735657e-11	-0.0034496686	-0.012817153	-0.9639483	0	0	0.38	4.6465523e-18
4.0062991933224485e-11	-0.0059158215	-0.005349506	-0.96332073	0	0	0.38	4.6030244e-18
5.002287282563109e-11	-0.003238685	0.0074972427	-0.9573683	0	0	0.38	4.683196e-18
6.004982932101476e-11	0.0013042788	0.014904096	-0.9579597	0	0	0.38	4.9316822e-18
7.00060012515067e-11	0.013594195	0.008840902	-0.958632	0	0	0.38	4.3516454e-18
8.000995044025809e-11	-0.0030551972	-0.006423268	-0.95851356	0	0	0.38	4.7756603e-18
9.003326373497193e-11	0.008892913	-0.0012441127	-0.9559324	0	0	0.38	4.866378e-18
1.0005028395752407e-10	0.0015209884	-0.009982789	-0.9549711	0	0	0.38	4.4173004e-18
1.1002732938372261e-10	-0.00279428	-0.022115367	-0.9552233	0	0	0.38	5.147172e-18
1.200450316830575e-10	-0.0037315069	-0.0053922674	-0.9564765	0	0	0.38	4.796254e-18
1.30003223457267e-10	-0.0042142347	-0.012034128	-0.95634377	0	0	0.38	4.7192164e-18
1.4000907327526065e-10	-0.016999735	-0.013028099	-0.9557429	0	0	0.38	4.1233986e-18
1.5003352246734022e-10	-0.0027959968	0.003496508	-0.95562196	0	0	0.38	5.2394584e-18
1.600107875566473e-10	8.541786e-05	-0.0052990336	-0.95781136	0	0	0.38	4.6155533e-18
1.7000250475875363e-10	-0.00212589	-0.01767681	-0.96143466	0	0	0.38	4.1758034e-18
1.8000098388807352e-10	0.0070990636	0.0062063173	-0.9591825	0	0	0.38	5.341817e-18
1.9003127603227886e-10	0.014072989	0.017545775	-0.96029973	0	0	0.38	4.4409656e-18
2.0001057762590868e-10	0.010860436	0.026913205	-0.96057266	0	0	0.38	3.7049655e-18
2.1002871251732083e-10	0.030801127	0.038625002	-0.9622474	0	0	0.38	3.840186e-18
2.200237203930969e-10	0.041368473	0.042073563	-0.9587553	0	0	0.38	5.322023e-18
2.300410513855946e-10	0.0420633	0.032314736	-0.96008223	0	0	0.38	3.9930754e-18
2.40053554415253e-10	0.022321843	0.0253164	-0.9645342	0	0	0.38	3.4668012e-18
2.5002049576243586e-10	0.02115227	0.01846482	-0.9611797	0	0	0.38	4.7968754e-18
