# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	E_total (J)
0	0	0	-1	0	0	0.38	1.0996098e-18
1.0016908098328447e-11	0.0033854062	0.0092634335	-0.975057	0	0	0.38	4.3410823e-18
2.0027470371940432e-11	0.015534472	0.019107996	-0.9692993	0	0	0.38	4.9306723e-18
3.002273499743104e-11	0.02054392	0.036991104	-0.9684567	0	0	0.38	4.7282905e-18
4.003473135600944e-11	0.018875316	0.037958305	-0.9675199	0	0	0.38	4.498647e-18
5.004136395667388e-11	0.021740528	0.044280317	-0.96452266	0	0	0.38	4.7217653e-18
6.004969329782894e-11	0.022743	0.041187577	-0.96208847	0	0	0.38	4.439475e-18
7.002637667144368e-11	0.0028530282	0.023265589	-0.9614073	0	0	0.38	4.2868553e-18
8.000683992500003e-11	0.00114498	0.020483721	-0.95966244	0	0	0.38	3.88349e-18
9.005079841813034e-11	0.006126259	0.028221687	-0.96145856	0	0	0.38	3.9370476e-18
1.0005908404391965e-10	0.015200018	0.026246052	-0.96175605	0	0	0.38	4.3712194e-18
1.1001354721462105e-10	0.014446995	0.026748233	-0.95828354	0	0	0.38	4.4281973e-18
1.2002053862582785e-10	0.028736286	0.017682586	-0.96078897	0	0	0.38	3.3947161e-18
1.3004418683669412e-10	0.021156637	0.015538887	-0.96040255	0	0	0.38	4.42735e-18
1.4002272878761821e-10	0.02666332	0.017676495	-0.95975757	0	0	0.38	5.0102346e-18
1.5005438521051114e-10	0.023700573	0.01323556	-0.9568889	0	0	0.38	4.6050555e-18
1.6001029888755635e-10	0.0028189286	0.014598301	-0.9551276	0	0	0.38	3.9989137e-18
1.7004927983414607e-10	-0.0009826462	0.018606381	-0.95770144	0	0	0.38	4.765902e-18
1.8004514764898004e-10	0.007664231	0.021298194	-0.96049094	0	0	0.38	3.9423238e-18
1.9000121028122234e-10	0.02609125	0.014005285	-0.9592559	0	0	0.38	4.2695167e-18
2.000262317793805e-10	0.03917468	0.0018984893	-0.9611881	0	0	0.38	4.0962737e-18
2.1000510917055585e-10	0.03032931	-0.002062493	-0.9607956	0	0	0.38	5.7230356e-18
2.2003096599010774e-10	0.024112396	0.0036439938	-0.9611307	0	0	0.38	5.1775067e-18
2.3001306818112048e-10	0.024916252	-0.002263412	-0.9600418	0	0	0.38	5.19027e-18
2.400131499024803e-10	0.026209582	-0.011261679	-0.95652765	0	0	0.38	5.2410606e-18
2.500160086786711e-10	0.033001132	-0.015600489	-0.9524413	0	0	0.38	4.5593802e-18
2.6004822351524265e-10	0.036387745	-0.022119723	-0.95594615	0	0	0.38	5.202136e-18
2.7005805147028525e-10	0.04772689	-0.03326099	-0.9487943	0	0	0.38	4.3464722e-18
2.800463090632557e-10	0.06081062	-0.028006796	-0.9491258	0	0	0.38	5.1786316e-18
2.9003627996784334e-10	0.057443596	-0.028121673	-0.9504847	0	0	0.38	5.1629913e-18
3.0003724606264095e-10	0.0433146	-0.049397253	-0.9540914	0	0	0.38	3.930538e-18
3.1006341748075087e-10	0.050416477	-0.049149364	-0.956256	0	0	0.38	4.886312e-18
3.2000685526596366e-10	0.045858666	-0.061469506	-0.95091647	0	0	0.38	4.426308e-18
3.300461406946668e-10	0.04083403	-0.06920914	-0.95050937	0	0	0.38	3.749232e-18
3.4004515641976387e-10	0.033373054	-0.07797931	-0.94953233	0	0	0.38	4.422718e-18
3.500175985728952e-10	0.03420521	-0.067064315	-0.95114475	0	0	0.38	4.5036498e-18
