# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	E_total (J)
0	0	0	-1	0	0	0.41	1.3250005e-18
1.002393926563697e-11	0.003310765	0.009380117	-0.97500116	0	0	0.41	4.5671036e-18
2.0041688746543025e-11	0.014647748	0.019748345	-0.9692538	0	0	0.41	5.1521734e-18
3.004417376328525e-11	0.018425437	0.03890898	-0.9683002	0	0	0.41	4.944782e-18
4.006239029949569e-11	0.0155276405	0.04107123	-0.9673201	0	0	0.41	4.734183e-18
5.001179930463685e-11	0.01677516	0.047844272	-0.9642379	0	0	0.41	5.742569e-18
6.002555552749593e-11	0.015242771	0.047300957	-0.9618344	0	0	0.41	4.5756633e-18
7.001019179197994e-11	-0.0051583024	0.028220242	-0.9614489	0	0	0.41	4.259251e-18
8.000021579507389e-11	-0.009531837	0.0256292	-0.9591306	0	0	0.41	4.7373295e-18
9.00496147721094e-11	-0.008678617	0.036007714	-0.96053505	0	0	0.41	4.360355e-18
1.000019220559106e-10	-0.0007688949	0.037832767	-0.96173	0	0	0.41	4.848031e-18
1.1002989904937253e-10	-0.0011561774	0.038420286	-0.95868313	0	0	0.41	5.6427366e-18
1.2004341970224865e-10	0.013909982	0.030249776	-0.96066225	0	0	0.41	4.6070523e-18
1.3001377049056444e-10	0.0081854975	0.029870786	-0.95955324	0	0	0.41	4.30949e-18
1.400624300485582e-10	0.013410806	0.030245883	-0.95897657	0	0	0.41	4.1591386e-18
1.5003215526407835e-10	0.011377547	0.025034362	-0.955495	0	0	0.41	4.6598463e-18
1.600582643507219e-10	-0.0134664895	0.025441764	-0.95387834	0	0	0.41	4.893824e-18
1.700400977221319e-10	-0.022559058	0.030801218	-0.95623624	0	0	0.41	4.973773e-18
1.8004267215063708e-10	-0.015411049	0.03833066	-0.95868593	0	0	0.41	5.046176e-18
1.9001318391116571e-10	0.0029240642	0.036846474	-0.95889884	0	0	0.41	4.811162e-18
2.0003561997359954e-10	0.016696177	0.027749645	-0.9612331	0	0	0.41	5.0669755e-18
2.100174158555907e-10	0.01305932	0.027860636	-0.9619702	0	0	0.41	3.952292e-18
2.2005141243730322e-10	0.011393894	0.030223154	-0.9609832	0	0	0.41	4.753534e-18
2.300418708624229e-10	0.013083237	0.022062859	-0.9595409	0	0	0.41	5.1394675e-18
2.4004755758810357e-10	0.013900306	0.0115346825	-0.95843387	0	0	0.41	4.4895554e-18
2.5005714750136487e-10	0.01719274	0.006987716	-0.95434105	0	0	0.41	4.6064042e-18
2.6003677804055874e-10	0.016242411	0.00066803856	-0.9589908	0	0	0.41	3.7332613e-18
2.700533136682614e-10	0.0296191	-0.003204954	-0.95217556	0	0	0.41	6.5351702e-18
2.800482045499886e-10	0.04664113	0.008272827	-0.952301	0	0	0.41	5.1311717e-18
2.900363165623191e-10	0.04776988	0.014598834	-0.95167637	0	0	0.41	4.6825532e-18
3.0003676171421293e-10	0.041905362	-0.0035100195	-0.95505166	0	0	0.41	4.8219294e-18
3.1000387570044756e-10	0.053929936	-0.006044658	-0.95857847	0	0	0.41	4.3635295e-18
3.200142771788661e-10	0.054326203	-0.017711896	-0.952905	0	0	0.41	4.5327558e-18
3.300010144848487e-10	0.050641768	-0.03095278	-0.95397747	0	0	0.41	3.587382e-18
3.4000050438840286e-10	0.04561694	-0.039756358	-0.9532917	0	0	0.41	4.904885e-18
3.500406535635727e-10	0.043769777	-0.023591634	-0.95395154	0	0	0.41	5.5065777e-18
3.600360711972492e-10	0.039408326	-0.023579635	-0.95754236	0	0	0.41	5.745405e-18
3.7000752044877605e-10	0.031066455	-0.033587582	-0.95890254	0	0	0.41	4.560848e-18
3.8006249128536434e-10	0.029953253	-0.03399314	-0.95804733	0	0	0.41	4.2864557e-18
3.9001872234769243e-10	0.023606522	-0.06069984	-0.9517773	0	0	0.41	4.530341e-18
4.000288106432769e-10	0.028177783	-0.06144218	-0.9473965	0	0	0.41	4.6708627e-18
4.100600526235452e-10	0.021340558	-0.0728858	-0.94687515	0	0	0.41	4.8519007e-18
4.200184916234885e-10	0.019253282	-0.06955731	-0.9500669	0	0	0.41	4.7497455e-18
