# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
1.6100503312133175e-09	-0.0043687094	-0.032849625	-0.95014757	0	0	0.34
1.6200344895438463e-09	-0.012699348	-0.011190905	-0.9529932	0	0	0.34
1.6300358136472453e-09	-0.0069882716	0.0041807685	-0.9533914	0	0	0.34
1.6400458824009939e-09	-0.010518013	0.017668039	-0.95369613	0	0	0.34
1.6500538307321775e-09	-0.0046919063	0.03610786	-0.95414335	0	0	0.34
1.660022079452875e-09	-0.006893594	0.029359551	-0.95240116	0	0	0.34
1.6700367387489662e-09	-0.023186326	0.02224863	-0.9529512	0	0	0.34
1.6800124453437565e-09	-0.013250455	0.024986498	-0.9526283	0	0	0.34
1.6900044643138368e-09	-0.02173079	0.031905066	-0.951695	0	0	0.34
1.7000532624429418e-09	-0.033122968	0.030483706	-0.9486783	0	0	0.34
1.7100215919550775e-09	-0.009014715	0.045707025	-0.9498763	0	0	0.34
1.7200403203177612e-09	0.01255049	0.05265155	-0.9525029	0	0	0.34
1.7300229638390572e-09	0.029048102	0.047435593	-0.95224196	0	0	0.34
1.7400191749010265e-09	0.029912919	0.061424475	-0.94735324	0	0	0.34
1.7500549794470368e-09	0.037207246	0.053801477	-0.95318496	0	0	0.34
1.760058458362334e-09	0.01831857	0.05617045	-0.95749307	0	0	0.34
1.7700179878768416e-09	0.027676892	0.047931492	-0.95814145	0	0	0.34
1.7800522147901355e-09	0.02312178	0.01876	-0.955638	0	0	0.34
1.7900531948052526e-09	0.013838655	0.01738409	-0.9538048	0	0	0.34
1.8000456938294798e-09	0.021666793	0.014059976	-0.95435065	0	0	0.34
1.8100454859354458e-09	0.005630459	0.0018721792	-0.9592941	0	0	0.34
1.8200434183004743e-09	0.0037762423	0.007615309	-0.9546649	0	0	0.34
1.8300206675541104e-09	0.016069649	0.016506234	-0.9552863	0	0	0.34
1.8400445354513813e-09	0.010631273	0.015904322	-0.9549776	0	0	0.34
1.8500188513185754e-09	0.026101142	0.005273444	-0.9563245	0	0	0.34
1.8600550037728183e-09	0.025360523	-0.0008758806	-0.95774955	0	0	0.34
1.870003341855716e-09	0.023725215	0.002445363	-0.9605145	0	0	0.34
1.8800363068668735e-09	0.016570166	0.00022613592	-0.96041644	0	0	0.34
1.890055602310776e-09	0.017457448	-0.008520488	-0.95803285	0	0	0.34
1.900020724732946e-09	0.01709403	-0.0025732676	-0.95709825	0	0	0.34
1.9100409830581198e-09	0.021833066	-0.008908719	-0.9525328	0	0	0.34
1.9200015111509998e-09	0.028549317	-0.022262445	-0.9514725	0	0	0.34
1.930035851518671e-09	0.01889529	-0.03626848	-0.9551066	0	0	0.34
1.94005948596909e-09	0.027818821	-0.05876887	-0.9567778	0	0	0.34
1.9500157878119343e-09	0.017177723	-0.06296778	-0.9522383	0	0	0.34
1.960013838116422e-09	0.01345556	-0.076470934	-0.95329094	0	0	0.34
1.9700130641512033e-09	0.007605132	-0.065243386	-0.95936185	0	0	0.34
1.9800337165690325e-09	-0.0024896325	-0.04539803	-0.9577196	0	0	0.34
1.990023512175473e-09	0.0020043815	-0.041796844	-0.95890653	0	0	0.34
2.0000261950920924e-09	-0.020185456	-0.025729368	-0.95895475	0	0	0.34
2.0100016706759746e-09	-0.019156365	-0.013018508	-0.96016073	0	0	0.34
2.020057909752591e-09	-0.03329713	-0.028725756	-0.9551449	0	0	0.34
2.0300004225424145e-09	-0.062225755	-0.027710706	-0.95746315	0	0	0.34
2.0400120408630077e-09	-0.06485721	-0.022337938	-0.957147	0	0	0.34
2.050007982483593e-09	-0.06809407	-0.009515509	-0.95554763	0	0	0.34
2.0600370070193944e-09	-0.058876075	0.0111544235	-0.95919687	0	0	0.34
2.0700504151405514e-09	-0.07138587	0.0135446945	-0.95481545	0	0	0.34
2.0800453468823656e-09	-0.06952758	0.02220466	-0.9546229	0	0	0.34
2.0900258855397004e-09	-0.06533936	0.04684713	-0.9516662	0	0	0.34
2.100009244894242e-09	-0.06722419	0.049630243	-0.95266503	0	0	0.34
2.110051507046148e-09	-0.058613762	0.036133505	-0.9578474	0	0	0.34
2.120030233554358e-09	-0.066748165	0.035497528	-0.9604895	0	0	0.34
2.1300199469421453e-09	-0.058632124	0.0503718	-0.9589273	0	0	0.34
2.1400322559845504e-09	-0.048395157	0.059580967	-0.95815784	0	0	0.34
2.150056284638367e-09	-0.038507994	0.06365807	-0.958976	0	0	0.34
2.1600383908489263e-09	-0.041132852	0.07158103	-0.9574011	0	0	0.34
2.1700239603126153e-09	-0.03065918	0.070150964	-0.95685875	0	0	0.34
2.1800084867914407e-09	-0.022038484	0.07087484	-0.9566513	0	0	0.34
2.190037219219281e-09	0.003494125	0.07147143	-0.95808524	0	0	0.34
2.2000351083756668e-09	0.0005326729	0.06866415	-0.9548508	0	0	0.34
2.210046753141167e-09	0.0051368563	0.0631326	-0.95174146	0	0	0.34
2.2200002082080407e-09	0.022500377	0.07652518	-0.9504169	0	0	0.34
2.230035422646055e-09	0.027685165	0.079877734	-0.9496386	0	0	0.34
2.2400110960230024e-09	0.025827091	0.067168266	-0.95150036	0	0	0.34
2.2500316257890294e-09	0.027394878	0.058579553	-0.95581996	0	0	0.34
2.2600635199496124e-09	0.040983655	0.050891895	-0.95150757	0	0	0.34
2.270003171916364e-09	0.039640784	0.04481881	-0.94962347	0	0	0.34
2.2800211865944018e-09	0.051112123	0.04744343	-0.95064074	0	0	0.34
2.2900381329727513e-09	0.0752391	0.04888447	-0.9519589	0	0	0.34
2.3000393128472734e-09	0.07473509	0.042354517	-0.9546901	0	0	0.34
2.3100619300094934e-09	0.089198716	0.022353433	-0.95252186	0	0	0.34
2.3200540985214566e-09	0.09232486	0.00725019	-0.9525679	0	0	0.34
2.3300546946466435e-09	0.08788013	-0.011701553	-0.9534386	0	0	0.34
2.340050610068868e-09	0.08087353	-0.0016190066	-0.9506755	0	0	0.34
2.350000808832946e-09	0.07900843	-0.036653068	-0.95059514	0	0	0.34
2.3600045229164316e-09	0.06781862	-0.032990143	-0.95562744	0	0	0.34
2.3700466046025262e-09	0.07379445	-0.050860327	-0.94952184	0	0	0.34
2.380029636770243e-09	0.05818659	-0.060618315	-0.95016915	0	0	0.34
2.3900129033679016e-09	0.03947415	-0.062142882	-0.9492905	0	0	0.34
2.4000575232063074e-09	0.02377287	-0.048948966	-0.94446725	0	0	0.34
2.410043566057123e-09	0.028320594	-0.04108258	-0.94729865	0	0	0.34
2.4200564680080976e-09	0.026743278	-0.057959154	-0.9424251	0	0	0.34
2.430032581179912e-09	0.014407389	-0.06698251	-0.9444657	0	0	0.34
2.440021606967378e-09	0.0063042273	-0.087480545	-0.94346225	0	0	0.34
2.4500287497913314e-09	-0.012415576	-0.08785734	-0.94688225	0	0	0.34
2.4600419329275645e-09	-0.016788347	-0.069479264	-0.9511525	0	0	0.34
2.470001407166006e-09	-0.034609776	-0.04669858	-0.9525336	0	0	0.34
2.480011917335323e-09	-0.03656584	-0.051944286	-0.9564902	0	0	0.34
2.490002005429194e-09	-0.054799102	-0.04239307	-0.9544523	0	0	0.34
2.5000450600114095e-09	-0.060877457	-0.024601622	-0.9532399	0	0	0.34
2.510038702666909e-09	-0.044728093	-0.020158531	-0.95455223	0	0	0.34
2.5200488402028044e-09	-0.032793134	-0.012850864	-0.9553977	0	0	0.34
2.5300063536121924e-09	-0.04261684	0.00896339	-0.9516486	0	0	0.34
2.5400416528372088e-09	-0.06618071	0.008209327	-0.95076716	0	0	0.34
2.5500500934818283e-09	-0.059921972	0.017695244	-0.95114434	0	0	0.34
2.560018112087682e-09	-0.060822472	0.044948038	-0.950981	0	0	0.34
2.570027103339946e-09	-0.058633465	0.054803763	-0.95265204	0	0	0.34
2.5800110958950174e-09	-0.06610442	0.067430705	-0.94981855	0	0	0.34
2.590009177684757e-09	-0.038115166	0.07121915	-0.9501719	0	0	0.34
2.6000287946857262e-09	-0.020424033	0.070152	-0.9485984	0	0	0.34
2.6100041646033364e-09	-0.003937038	0.07752299	-0.9465415	0	0	0.34
2.6200660487143434e-09	0.0055612777	0.0900776	-0.9461481	0	0	0.34
2.6300314440863228e-09	0.022580076	0.08376969	-0.95129347	0	0	0.34
2.6400027838124696e-09	0.055429056	0.08392941	-0.9532465	0	0	0.34
2.650000652770775e-09	0.06399665	0.07042076	-0.9540547	0	0	0.34
2.6600003876139464e-09	0.06749413	0.070104875	-0.95612025	0	0	0.34
2.670023365094689e-09	0.08388433	0.057924457	-0.95055854	0	0	0.34
2.6800172680402293e-09	0.088443436	0.040615212	-0.95075834	0	0	0.34
2.690063119892631e-09	0.1022138	0.029090298	-0.9479802	0	0	0.34
2.7000001092791593e-09	0.103467785	0.02176962	-0.9460314	0	0	0.34
2.710034237612094e-09	0.100010544	0.0053097107	-0.9452949	0	0	0.34
2.7200258026800847e-09	0.08591093	-0.005266981	-0.9477703	0	0	0.34
2.7300206586103143e-09	0.08973587	-0.01143722	-0.94583285	0	0	0.34
2.7400138813391982e-09	0.07374468	-0.015450015	-0.94692075	0	0	0.34
2.7500427863426234e-09	0.07006442	-0.03180517	-0.9479929	0	0	0.34
2.760027622302571e-09	0.05031822	-0.04393051	-0.9520256	0	0	0.34
2.7700407360709e-09	0.05365091	-0.053160727	-0.95159143	0	0	0.34
2.7800009711096648e-09	0.038211476	-0.08073209	-0.948811	0	0	0.34
2.7900218777201367e-09	0.020158796	-0.08630728	-0.9490945	0	0	0.34
2.8000577299420675e-09	0.014242263	-0.072554804	-0.9502903	0	0	0.34
2.810020757554938e-09	0.0076614916	-0.07752661	-0.9484981	0	0	0.34
2.820025699146732e-09	0.014562946	-0.08912645	-0.9472959	0	0	0.34
2.8300208624775737e-09	0.012159432	-0.099219374	-0.9489132	0	0	0.34
2.8400613565386674e-09	-0.0038536505	-0.11455748	-0.94901097	0	0	0.34
2.8500624430148505e-09	-0.008541022	-0.09700069	-0.9523269	0	0	0.34
2.8600042697517654e-09	-0.014727974	-0.12015325	-0.95256644	0	0	0.34
2.870033321810395e-09	-0.05074603	-0.123715945	-0.94909036	0	0	0.34
2.8800348565246778e-09	-0.049076673	-0.11585839	-0.95118564	0	0	0.34
2.8900434731613594e-09	-0.057802293	-0.11149947	-0.95360684	0	0	0.34
2.90006515021713e-09	-0.063398354	-0.10005637	-0.955386	0	0	0.34
2.910065763144819e-09	-0.06585548	-0.0982038	-0.95505244	0	0	0.34
2.9200201194485916e-09	-0.060277384	-0.07173597	-0.9530029	0	0	0.34
2.9300204084282606e-09	-0.0645366	-0.06769277	-0.951423	0	0	0.34
2.9400467370567784e-09	-0.058663227	-0.04940732	-0.9521851	0	0	0.34
2.950031071742042e-09	-0.056983627	-0.050051037	-0.9510588	0	0	0.34
2.9600605375392983e-09	-0.0779624	-0.034929156	-0.95424616	0	0	0.34
2.9700323046119714e-09	-0.09920549	-0.026121816	-0.9497765	0	0	0.34
2.9800213026336085e-09	-0.10326363	-0.010085429	-0.94763935	0	0	0.34
2.990063872059969e-09	-0.08422363	0.013332439	-0.94971704	0	0	0.34
3.0000245566254304e-09	-0.09730322	0.018570237	-0.94930285	0	0	0.34
3.010029236976792e-09	-0.05364839	0.032677278	-0.9546629	0	0	0.34
3.0200258629478423e-09	-0.061922323	0.048862543	-0.95212233	0	0	0.34
3.0300218204820206e-09	-0.05773008	0.068431094	-0.9548096	0	0	0.34
3.040023853023446e-09	-0.04296981	0.0817161	-0.95462924	0	0	0.34
3.05001268169681e-09	-0.044224933	0.09202788	-0.95198554	0	0	0.34
3.0600200369237167e-09	-0.03682524	0.12199865	-0.94614565	0	0	0.34
3.0700323248462266e-09	-0.027521413	0.11672397	-0.9462395	0	0	0.34
3.0800191978744565e-09	-0.0078112176	0.116313465	-0.9429812	0	0	0.34
3.090048769715706e-09	0.010194009	0.10276777	-0.94817543	0	0	0.34
3.100043459431132e-09	0.01239499	0.08132246	-0.95172197	0	0	0.34
3.110020365339566e-09	0.029771056	0.10117513	-0.94801325	0	0	0.34
3.1200046855917514e-09	0.051133968	0.09497571	-0.9483414	0	0	0.34
3.1300457733807024e-09	0.057512358	0.091362394	-0.9526984	0	0	0.34
3.1400219096783038e-09	0.07799003	0.06835513	-0.9499979	0	0	0.34
3.1500269246958854e-09	0.08698774	0.0432155	-0.95316696	0	0	0.34
3.1600091137021896e-09	0.096116975	0.028163496	-0.94887847	0	0	0.34
3.170015873946157e-09	0.07995153	0.01992099	-0.94436616	0	0	0.34
3.1800037037921468e-09	0.07545366	0.0012998965	-0.9475216	0	0	0.34
3.190026639488395e-09	0.06327663	0.002914149	-0.9496857	0	0	0.34
3.200059079316106e-09	0.0734373	-0.015277378	-0.94679236	0	0	0.34
3.210054177102169e-09	0.07944568	-0.03297347	-0.9471406	0	0	0.34
3.2200113434569575e-09	0.056124214	-0.047620505	-0.9442366	0	0	0.34
3.2300066087452544e-09	0.06064435	-0.0520059	-0.94273466	0	0	0.34
3.240059821520235e-09	0.04046152	-0.07424243	-0.94198734	0	0	0.34
3.250057140350861e-09	0.034837537	-0.09121489	-0.94293797	0	0	0.34
3.2600575545557126e-09	0.01512083	-0.09385388	-0.9423927	0	0	0.34
3.2700426251492048e-09	-0.0039064754	-0.095930934	-0.9432635	0	0	0.34
3.280017871287859e-09	-0.008376148	-0.10120044	-0.9461691	0	0	0.34
3.290032186410539e-09	-0.023959095	-0.09906215	-0.9458006	0	0	0.34
3.300037162577357e-09	-0.047567505	-0.09301803	-0.9467321	0	0	0.34
3.3100286669975255e-09	-0.058806263	-0.09430958	-0.94428504	0	0	0.34
3.3200564216948492e-09	-0.040031504	-0.07228486	-0.9465539	0	0	0.34
3.330017860397885e-09	-0.055709995	-0.06361308	-0.9415414	0	0	0.34
3.340060890316597e-09	-0.06251656	-0.05635475	-0.94422185	0	0	0.34
3.3500488455334245e-09	-0.086448304	-0.051101863	-0.94269687	0	0	0.34
3.3600179743020208e-09	-0.09914192	-0.03600791	-0.9348184	0	0	0.34
3.3700350008833674e-09	-0.113201685	-0.03146591	-0.93214816	0	0	0.34
3.3800387470907692e-09	-0.12542614	-0.01128702	-0.93196255	0	0	0.34
3.390006361994414e-09	-0.1164313	0.0023834764	-0.93446374	0	0	0.34
3.4000223324454084e-09	-0.1074427	-0.0022967039	-0.9316985	0	0	0.34
3.4100281613467974e-09	-0.11174778	-0.0016007001	-0.92862135	0	0	0.34
3.420049591100128e-09	-0.10409931	-0.018828815	-0.9280631	0	0	0.34
3.4300148736510567e-09	-0.106581755	-0.0045940136	-0.9294238	0	0	0.34
3.440032120297213e-09	-0.09013752	0.010207956	-0.93475807	0	0	0.34
3.4500651675165085e-09	-0.08451238	0.01684685	-0.9370351	0	0	0.34
3.460003289733265e-09	-0.07653341	0.036259394	-0.9371015	0	0	0.34
3.470036413671306e-09	-0.060205568	0.0441813	-0.93202263	0	0	0.34
3.480033436176848e-09	-0.062453914	0.058502346	-0.93200606	0	0	0.34
3.4900385094630993e-09	-0.03962999	0.03761053	-0.93455136	0	0	0.34
