# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	E_total (J)
0	0	0	-1	0	0	0.41	1.3250005e-18
1.0052098650204293e-11	-0.0026612491	0.013488566	-0.97560763	0	0	0.41	5.551711e-18
2.0028033682342935e-11	-0.0059959614	0.014218416	-0.9676266	0	0	0.41	4.378849e-18
3.0043381352999547e-11	0.0048431456	0.01481996	-0.96491	0	0	0.41	4.973754e-18
4.0019549777202915e-11	0.02102062	0.010581348	-0.9652583	0	0	0.41	4.3063337e-18
5.0038365134427256e-11	0.005782049	0.014166082	-0.96452504	0	0	0.41	4.7089606e-18
6.004438391920983e-11	-0.013297473	0.02880727	-0.96203965	0	0	0.41	5.689237e-18
7.003514656580203e-11	-0.0076707415	0.042590395	-0.96176183	0	0	0.41	5.115954e-18
8.004066887489627e-11	-0.016260384	0.045333616	-0.95822954	0	0	0.41	4.543448e-18
9.000445541116499e-11	-0.027491841	0.046784293	-0.95767176	0	0	0.41	4.8526286e-18
1.0000208525684209e-10	-0.034127735	0.074778035	-0.9548095	0	0	0.41	4.07604e-18
1.100554672791269e-10	-0.028118055	0.08551373	-0.9538648	0	0	0.41	4.31034e-18
1.200188506523237e-10	-0.02059558	0.08322861	-0.9527432	0	0	0.41	5.836167e-18
1.300568669645293e-10	0.008373604	0.074190386	-0.9537573	0	0	0.41	5.3028307e-18
1.400054178708575e-10	0.012642641	0.08420768	-0.9493769	0	0	0.41	4.3475753e-18
1.5000352467497105e-10	0.018495424	0.067323335	-0.94766563	0	0	0.41	4.853617e-18
1.600512635404946e-10	0.02017622	0.053191934	-0.95102787	0	0	0.41	3.2958406e-18
1.700147962298872e-10	0.016326122	0.05455374	-0.94760984	0	0	0.41	5.3017914e-18
1.8002227436026125e-10	0.004735702	0.03373974	-0.95230615	0	0	0.41	4.4871248e-18
1.9002846546280923e-10	0.015486385	0.041260526	-0.94743055	0	0	0.41	5.3484386e-18
2.0004442067510057e-10	0.023759155	0.036895145	-0.94835186	0	0	0.41	4.6643127e-18
2.1000120511819603e-10	0.05421898	0.046060216	-0.94523716	0	0	0.41	4.4407146e-18
2.2005677940548877e-10	0.066348635	0.05814418	-0.9482984	0	0	0.41	4.5094988e-18
2.3002030007647198e-10	0.08267299	0.061899494	-0.9443883	0	0	0.41	5.0415947e-18
2.4000343587592336e-10	0.088138804	0.055760164	-0.94272214	0	0	0.41	4.8563406e-18
2.500528487057598e-10	0.08784583	0.046311393	-0.9423301	0	0	0.41	4.8323283e-18
2.6003943712566044e-10	0.0856835	0.047449566	-0.94612664	0	0	0.41	4.345233e-18
2.700616888192379e-10	0.06802017	0.03517953	-0.94827235	0	0	0.41	5.3227828e-18
2.800134292868256e-10	0.07727001	0.057021525	-0.9504198	0	0	0.41	4.7285776e-18
2.9001945766348166e-10	0.08577027	0.067215025	-0.9473676	0	0	0.41	4.773471e-18
3.000581939411457e-10	0.10355027	0.06873276	-0.9450794	0	0	0.41	4.4498094e-18
3.1005500158933984e-10	0.10591177	0.07235394	-0.94000936	0	0	0.41	4.5991383e-18
3.200588497035081e-10	0.107828334	0.07871019	-0.9386061	0	0	0.41	4.805258e-18
3.300089870403214e-10	0.096468955	0.072189376	-0.9396417	0	0	0.41	4.6443143e-18
3.4006160554242175e-10	0.09897153	0.066016346	-0.9432821	0	0	0.41	5.3742996e-18
3.5004611702626526e-10	0.10864205	0.05183995	-0.9450824	0	0	0.41	4.831173e-18
3.600494524026862e-10	0.087638676	0.05187081	-0.94012135	0	0	0.41	4.942973e-18
3.7002147692579784e-10	0.08869515	0.06968415	-0.94474596	0	0	0.41	4.98525e-18
3.80062046460887e-10	0.09350838	0.08251412	-0.9442274	0	0	0.41	5.220179e-18
