# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	E_total (J)
0	0	0	-1	0	0	0.38	1.0996098e-18
1.000865119519141e-11	-0.0034384828	-0.006051657	-0.9761791	0	0	0.38	4.0448474e-18
2.002592285602819e-11	-0.011619226	-0.0029872744	-0.96767694	0	0	0.38	4.0340515e-18
3.005924738924392e-11	-0.0016446689	0.0037561883	-0.96676296	0	0	0.38	4.892139e-18
4.000916504160183e-11	-0.01023224	-0.0019147068	-0.96396804	0	0	0.38	5.096507e-18
5.0060158714002194e-11	-0.016098106	0.0027842873	-0.9632939	0	0	0.38	4.878145e-18
6.003750407908802e-11	-0.015127132	-0.015973043	-0.96110064	0	0	0.38	4.0881706e-18
7.00557441112395e-11	-0.00816837	-0.017871417	-0.95582813	0	0	0.38	5.10352e-18
8.003211864603906e-11	0.017056996	-0.021566704	-0.9576102	0	0	0.38	5.1093027e-18
9.001438671103509e-11	0.023716457	-0.026194287	-0.956335	0	0	0.38	3.8264056e-18
1.0001447988703848e-10	0.021803565	-0.009366114	-0.95724344	0	0	0.38	4.192481e-18
1.1005326210040537e-10	0.0089941425	-0.0063599893	-0.9573361	0	0	0.38	4.949623e-18
1.2001427870537427e-10	0.014754758	-0.019730804	-0.953949	0	0	0.38	3.4668453e-18
1.300402389469524e-10	0.017283967	-0.028978894	-0.95787066	0	0	0.38	4.8407528e-18
1.4004215200770647e-10	0.023697425	-0.036020137	-0.95640993	0	0	0.38	5.412911e-18
1.500279018751706e-10	0.017258832	-0.02968884	-0.95876336	0	0	0.38	4.658924e-18
1.6005168761102064e-10	0.012841147	-0.04709532	-0.9542662	0	0	0.38	4.6761397e-18
1.7002319731991482e-10	0.0118403975	-0.049586102	-0.9508016	0	0	0.38	4.009507e-18
1.8000135292475355e-10	0.010367672	-0.059558306	-0.95197046	0	0	0.38	4.3134284e-18
1.9002724691679774e-10	0.014011078	-0.06701779	-0.9489576	0	0	0.38	3.2705487e-18
2.0002995768434097e-10	0.01807553	-0.08041267	-0.9482975	0	0	0.38	4.427719e-18
2.1002563910481644e-10	0.005568752	-0.10002598	-0.9492139	0	0	0.38	4.717864e-18
2.2005064854514655e-10	-0.017883463	-0.09839647	-0.9489187	0	0	0.38	4.5767606e-18
2.3000958874887945e-10	-0.036428124	-0.09407714	-0.9499803	0	0	0.38	4.6546367e-18
2.4003876246936387e-10	-0.059690163	-0.058647495	-0.953534	0	0	0.38	5.3003227e-18
2.500047276774804e-10	-0.059932895	-0.032270543	-0.95054305	0	0	0.38	4.751755e-18
2.600462205486208e-10	-0.036368113	-0.033484057	-0.9485603	0	0	0.38	4.8863697e-18
2.7006047309680826e-10	-0.03928454	-0.038800567	-0.94848466	0	0	0.38	3.3290725e-18
2.800610090817101e-10	-0.029911114	-0.046975967	-0.9491811	0	0	0.38	3.9848227e-18
2.9005734428759457e-10	-0.01914431	-0.04331631	-0.94696367	0	0	0.38	3.8713376e-18
3.000418111909212e-10	-0.04784816	-0.050650705	-0.9477269	0	0	0.38	3.392334e-18
3.100443571712255e-10	-0.069068305	-0.044589687	-0.9534199	0	0	0.38	4.0010288e-18
3.2005219868757924e-10	-0.06373369	-0.024415419	-0.95233905	0	0	0.38	4.9342105e-18
3.3003009203327026e-10	-0.06889092	0.0012947832	-0.94607216	0	0	0.38	4.239177e-18
3.4002250416680524e-10	-0.06408302	0.013923226	-0.9441486	0	0	0.38	4.8267875e-18
3.50021893126243e-10	-0.07131264	0.018008087	-0.94511014	0	0	0.38	4.352304e-18
3.600509727712691e-10	-0.04484585	0.016446538	-0.9491568	0	0	0.38	5.0688474e-18
3.7002336567336046e-10	-0.035478823	0.015012871	-0.9489501	0	0	0.38	4.009715e-18
3.800007083209124e-10	-0.045465518	0.004297519	-0.9403054	0	0	0.38	5.1110928e-18
3.9004068559149755e-10	-0.05181401	0.0077678566	-0.9437758	0	0	0.38	5.0822382e-18
4.00021866522699e-10	-0.061147414	0.02342718	-0.94577205	0	0	0.38	4.314062e-18
4.1001057051868026e-10	-0.08044778	0.04856204	-0.94395244	0	0	0.38	4.9429302e-18
4.2002533905683855e-10	-0.07758381	0.07730688	-0.9374519	0	0	0.38	4.713239e-18
4.3006179634153227e-10	-0.06782319	0.10176975	-0.9363835	0	0	0.38	4.571187e-18
4.40012736323146e-10	-0.05524354	0.09290237	-0.9340362	0	0	0.38	4.9535082e-18
4.5005299915909764e-10	-0.052076094	0.082849905	-0.9379754	0	0	0.38	4.7476825e-18
4.600312237936788e-10	-0.045269653	0.06301364	-0.94148976	0	0	0.38	4.5332132e-18
4.700039503803712e-10	-0.04716145	0.045174785	-0.94330615	0	0	0.38	4.2316736e-18
4.800482397194356e-10	-0.049733035	0.04549111	-0.9422309	0	0	0.38	3.9667202e-18
4.900038226071304e-10	-0.052005026	0.028826648	-0.9392466	0	0	0.38	4.1388e-18
5.000380118381424e-10	-0.0513736	0.033559963	-0.9399439	0	0	0.38	4.0820234e-18
5.10036391058996e-10	-0.056081593	0.060254656	-0.9427443	0	0	0.38	5.5583113e-18
5.200129816001473e-10	-0.04718187	0.072565444	-0.9414315	0	0	0.38	4.941044e-18
5.3001873446518e-10	-0.012498078	0.10830439	-0.9356171	0	0	0.38	4.3351365e-18
5.400565051784512e-10	-0.0059704054	0.09605501	-0.93497217	0	0	0.38	4.0569015e-18
5.500643856497388e-10	0.0039029804	0.07712832	-0.9390734	0	0	0.38	4.9177244e-18
5.600164957798895e-10	0.010750839	0.06303252	-0.94200546	0	0	0.38	5.2222646e-18
