# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	E_total (J)
0	0	0	-1	0	0	0.4	1.2498702e-18
1.004229136534124e-11	-0.0029697777	-0.0012638108	-0.97435755	0	0	0.4	4.536821e-18
2.0061345897775154e-11	-0.025655417	-0.02653906	-0.96831834	0	0	0.4	5.0789295e-18
3.001275052966031e-11	-0.0017586324	-0.013215903	-0.96372384	0	0	0.4	5.0074193e-18
4.0018403976004444e-11	-0.0034353351	-0.005313124	-0.9628049	0	0	0.4	4.0645145e-18
5.004593899931833e-11	-0.0016741706	0.005799999	-0.95726323	0	0	0.4	4.8272776e-18
6.001300622927479e-11	0.0016161373	0.012466714	-0.95774734	0	0	0.4	3.9447453e-18
7.004008922231741e-11	0.014866782	0.008509897	-0.95826095	0	0	0.4	4.500452e-18
8.004780902633334e-11	-0.0018848528	-0.007276852	-0.9580642	0	0	0.4	4.9478085e-18
9.001457731901415e-11	0.010127879	-0.0010812553	-0.9551096	0	0	0.4	4.61732e-18
1.0003918237570063e-10	0.003339916	-0.010636731	-0.95413864	0	0	0.4	4.36125e-18
1.1002093222486934e-10	-0.00210853	-0.02408444	-0.9554391	0	0	0.4	4.952292e-18
1.200436683433982e-10	-0.0038848005	-0.007993649	-0.95590466	0	0	0.4	5.542063e-18
1.3000676847764843e-10	-0.002114794	-0.0151601955	-0.95670456	0	0	0.4	4.8902996e-18
1.4001908902280654e-10	-0.013755352	-0.0155620845	-0.9563732	0	0	0.4	4.1115397e-18
1.5004665963540812e-10	-0.00083754805	0.0024679352	-0.95581204	0	0	0.4	4.890743e-18
1.6002330454740861e-10	0.0055010403	-0.005654237	-0.9577282	0	0	0.4	4.019829e-18
1.700174290079402e-10	0.003494282	-0.018381372	-0.9618085	0	0	0.4	5.293244e-18
1.800226891749235e-10	0.013621039	0.0045865276	-0.9579764	0	0	0.4	4.6431674e-18
1.9006218567943414e-10	0.01998814	0.015633019	-0.96035486	0	0	0.4	4.9645056e-18
2.0004090813330612e-10	0.012397285	0.022237439	-0.95967424	0	0	0.4	4.759128e-18
2.1000009695333773e-10	0.02693116	0.03684837	-0.9604705	0	0	0.4	4.180188e-18
2.2000190270556572e-10	0.038805023	0.041780762	-0.95848536	0	0	0.4	4.6316258e-18
2.3002551604313057e-10	0.037503276	0.037111096	-0.9606833	0	0	0.4	4.5510807e-18
2.4004497199645613e-10	0.016939089	0.03194005	-0.96355975	0	0	0.4	4.6416128e-18
2.500186208000654e-10	0.018168153	0.027696582	-0.96046966	0	0	0.4	4.7441877e-18
2.600094762784632e-10	0.013655581	0.03057091	-0.9596684	0	0	0.4	4.1915173e-18
2.700217999537047e-10	0.00955756	0.048413206	-0.9562871	0	0	0.4	4.7592366e-18
2.8001648112545177e-10	0.006072148	0.04952951	-0.95568234	0	0	0.4	4.4563938e-18
2.900439264757771e-10	0.016273929	0.05543937	-0.9542263	0	0	0.4	3.9687675e-18
3.0001737815430334e-10	0.02077011	0.062333684	-0.9512401	0	0	0.4	4.8996195e-18
3.1006302709019255e-10	0.03440206	0.062258452	-0.9505149	0	0	0.4	4.445991e-18
3.200152058672578e-10	0.029810382	0.07175899	-0.95124704	0	0	0.4	4.9311115e-18
3.300211652762132e-10	0.04291228	0.07564384	-0.94969904	0	0	0.4	4.661091e-18
3.4001242121110044e-10	0.020762926	0.08126573	-0.9480993	0	0	0.4	3.8136546e-18
3.500284999377873e-10	0.014740416	0.062478818	-0.95031166	0	0	0.4	3.797469e-18
3.6002311398718464e-10	0.015419122	0.059355725	-0.95298815	0	0	0.4	4.471532e-18
3.700542250110417e-10	0.034430284	0.05841093	-0.9527259	0	0	0.4	4.081888e-18
3.800383695391806e-10	0.041919094	0.036977556	-0.94871026	0	0	0.4	4.6130266e-18
3.90057784353945e-10	0.029560434	0.05359331	-0.94819576	0	0	0.4	4.544567e-18
4.0004996423920035e-10	0.046224546	0.07273021	-0.9447089	0	0	0.4	5.1246205e-18
4.100162802962511e-10	0.048943587	0.06927591	-0.94133663	0	0	0.4	5.3846306e-18
4.200666768519665e-10	0.042614616	0.052133888	-0.94290537	0	0	0.4	3.8057695e-18
4.3001452773103553e-10	0.063399576	0.03063373	-0.9414891	0	0	0.4	4.795583e-18
4.400442914887167e-10	0.053957928	0.031254917	-0.9472103	0	0	0.4	3.976559e-18
4.5005876210133127e-10	0.07001254	0.03654614	-0.9447629	0	0	0.4	5.0429637e-18
4.6000091867616244e-10	0.08400574	0.020340687	-0.9459517	0	0	0.4	5.4219005e-18
4.70034464811274e-10	0.07552024	0.019414486	-0.94253534	0	0	0.4	4.6561736e-18
4.800065578057895e-10	0.07887053	0.045220982	-0.94023544	0	0	0.4	4.6917932e-18
4.90012507920937e-10	0.10028255	0.04455683	-0.9464002	0	0	0.4	4.2153624e-18
5.000391108838029e-10	0.11223301	0.040337272	-0.9437215	0	0	0.4	4.4076216e-18
5.100244050734243e-10	0.112217925	0.030103628	-0.9407858	0	0	0.4	4.618528e-18
5.200393066167487e-10	0.09982454	0.015418358	-0.9417316	0	0	0.4	4.9035502e-18
5.300580180467067e-10	0.09943649	-0.013230873	-0.93890804	0	0	0.4	4.8252634e-18
5.400415704869763e-10	0.092324376	-0.008314668	-0.937332	0	0	0.4	4.951881e-18
5.500525343913946e-10	0.08968928	-0.012257287	-0.9408796	0	0	0.4	4.3835345e-18
5.600284718331662e-10	0.1051901	-0.008826188	-0.93862766	0	0	0.4	4.690361e-18
5.700486492008523e-10	0.09437222	-0.0044445107	-0.9369274	0	0	0.4	5.2087232e-18
5.80005694882816e-10	0.10621513	-0.0056098886	-0.94167024	0	0	0.4	4.91195e-18
5.900197320110438e-10	0.11815489	-0.020423908	-0.93888676	0	0	0.4	4.391883e-18
6.00030876452008e-10	0.110478744	-0.031966783	-0.93952626	0	0	0.4	4.5038222e-18
6.100628219549157e-10	0.10021222	-0.014118533	-0.9401504	0	0	0.4	4.4915436e-18
6.200346960683813e-10	0.096423894	-0.033619083	-0.94144535	0	0	0.4	4.7895437e-18
6.300074226413572e-10	0.101914294	-0.032246523	-0.9405502	0	0	0.4	5.3324326e-18
6.400339002691794e-10	0.11198072	-0.038086563	-0.9393127	0	0	0.4	4.6233374e-18
6.500640211613487e-10	0.080532715	-0.027685365	-0.9436342	0	0	0.4	5.3458354e-18
6.600108846751729e-10	0.07762118	-0.024870582	-0.9433799	0	0	0.4	4.398902e-18
6.700180331596957e-10	0.08405732	-0.035126988	-0.9402452	0	0	0.4	4.50327e-18
6.80033012290158e-10	0.08106004	-0.040649507	-0.94165736	0	0	0.4	3.6650954e-18
6.900192764853082e-10	0.09012256	-0.05273694	-0.9435977	0	0	0.4	4.2150026e-18
7.000388404309391e-10	0.08311519	-0.05217293	-0.9458068	0	0	0.4	4.6830537e-18
7.10030534286327e-10	0.08837356	-0.039723717	-0.9440058	0	0	0.4	4.0431778e-18
7.200543244848981e-10	0.095425025	-0.054714143	-0.9456332	0	0	0.4	4.7480606e-18
7.300156290576694e-10	0.080006614	-0.058186	-0.9468708	0	0	0.4	4.497426e-18
7.400090096302473e-10	0.076793425	-0.046894506	-0.9458606	0	0	0.4	5.5539235e-18
7.500002519638215e-10	0.06207679	-0.048668064	-0.9477052	0	0	0.4	3.3736402e-18
7.600164657095356e-10	0.06982925	-0.030346269	-0.9500448	0	0	0.4	4.31851e-18
7.700335785877626e-10	0.07756758	-0.025498047	-0.9466375	0	0	0.4	4.7324765e-18
7.800536959753779e-10	0.08564389	-0.012859136	-0.94568413	0	0	0.4	4.9976056e-18
7.900073451971118e-10	0.07249444	-0.026641846	-0.9446679	0	0	0.4	5.3010895e-18
8.000191166073523e-10	0.079113044	-0.024760103	-0.9502927	0	0	0.4	4.65093e-18
8.100350731475806e-10	0.07351369	-0.04655683	-0.9481596	0	0	0.4	3.7721955e-18
8.20010669957579e-10	0.055889856	-0.053018205	-0.9498014	0	0	0.4	4.738639e-18
8.300228158432825e-10	0.0416092	-0.038941044	-0.9486182	0	0	0.4	4.428246e-18
8.400610678608821e-10	0.053412315	-0.023446755	-0.95288265	0	0	0.4	4.0446274e-18
8.500354677203687e-10	0.053597186	-0.02110256	-0.9497033	0	0	0.4	4.664358e-18
8.600624421417487e-10	0.05983569	0.0026039726	-0.9500087	0	0	0.4	5.466619e-18
8.700245277038982e-10	0.07141021	-0.0038009605	-0.94886744	0	0	0.4	4.660672e-18
8.800192417581247e-10	0.07488373	0.0010852579	-0.9480325	0	0	0.4	4.0499387e-18
8.900269201004017e-10	0.08842525	0.00911248	-0.94791603	0	0	0.4	4.3394482e-18
9.000210703829481e-10	0.0959679	0.0015427937	-0.9499378	0	0	0.4	4.4766026e-18
9.100584099340443e-10	0.08293655	0.0074950065	-0.9499437	0	0	0.4	4.643715e-18
9.200273366580548e-10	0.088884674	-0.0031606352	-0.94840795	0	0	0.4	4.127503e-18
9.300371222224237e-10	0.08855074	-0.009564668	-0.9474252	0	0	0.4	5.7276872e-18
