# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
3.100020854924939e-10	0.0073862406	-0.018991163	-0.9513407	0	0	0.365
3.2005607987591406e-10	-0.009038868	-0.021199211	-0.95269954	0	0	0.365
3.3003034956182553e-10	0.0013323535	-0.009397035	-0.95345545	0	0	0.365
3.4005559315157603e-10	0.01144962	-0.026576184	-0.95814735	0	0	0.365
3.500312373583868e-10	-0.010746925	-0.030165872	-0.9569585	0	0	0.365
3.6002441879174706e-10	-0.02255921	-0.011020364	-0.9574648	0	0	0.365
3.7002908901314535e-10	-0.01787268	-0.013250715	-0.9591589	0	0	0.365
3.800556257225583e-10	-0.0187865	0.0016029198	-0.9607015	0	0	0.365
3.900423929279723e-10	-0.010156838	0.0103897825	-0.95799756	0	0	0.365
4.0006268830077617e-10	-0.0114728995	0.0115836505	-0.95781976	0	0	0.365
4.100551680998409e-10	-0.0013775355	-0.0057576625	-0.9593158	0	0	0.365
4.200410474038156e-10	-0.002535693	0.014284611	-0.9579968	0	0	0.365
4.300422741366126e-10	0.018020943	0.025422692	-0.95287603	0	0	0.365
4.4003034891468164e-10	0.008216015	0.027744148	-0.95608	0	0	0.365
4.5001312950014687e-10	0.012459355	0.053928845	-0.9547209	0	0	0.365
4.600558704316823e-10	0.015137309	0.044730023	-0.95428014	0	0	0.365
4.700056207504975e-10	0.025752857	0.038272765	-0.952629	0	0	0.365
4.800503082322763e-10	0.03059665	0.029862333	-0.95425653	0	0	0.365
4.900523625665222e-10	0.02993852	0.009693831	-0.9554411	0	0	0.365
5.000217411183028e-10	0.010950629	0.028129378	-0.95465755	0	0	0.365
5.100278235827116e-10	0.011860467	0.03400051	-0.9572509	0	0	0.365
5.200540472434092e-10	0.013296799	0.041608848	-0.9598379	0	0	0.365
5.30008028529464e-10	0.006857784	0.041757565	-0.9562721	0	0	0.365
5.400505020708038e-10	0.023557177	0.05826531	-0.95705456	0	0	0.365
5.500107273655529e-10	0.021032909	0.055362042	-0.9549613	0	0	0.365
5.600501075487766e-10	0.026397731	0.039056897	-0.9557961	0	0	0.365
5.70026135293307e-10	0.016207958	0.04014975	-0.9528198	0	0	0.365
5.80042076470477e-10	0.0064887544	0.022079848	-0.95371854	0	0	0.365
5.900206490954163e-10	0.008285469	0.018073244	-0.95641863	0	0	0.365
6.000068369527632e-10	-0.010119415	0.021990992	-0.9562363	0	0	0.365
6.10029358256893e-10	0.018985074	0.03231961	-0.9548365	0	0	0.365
6.200516662406929e-10	0.01941351	0.038410235	-0.9539825	0	0	0.365
6.300511971999914e-10	0.020777894	0.040907357	-0.9529082	0	0	0.365
6.4003091280205e-10	0.034003865	0.04850206	-0.95051783	0	0	0.365
6.500257182493458e-10	0.037113875	0.05082114	-0.9509002	0	0	0.365
6.600512895344104e-10	0.032862388	0.029153274	-0.952511	0	0	0.365
6.70006066678851e-10	0.0128609985	0.017707005	-0.9527786	0	0	0.365
6.800317884794872e-10	-0.0012977299	0.013440421	-0.9528566	0	0	0.365
6.900203234458279e-10	-0.0069058235	0.017795255	-0.95423955	0	0	0.365
7.000155835101717e-10	-0.011625594	0.030333988	-0.954487	0	0	0.365
7.100337716078492e-10	0.01255695	0.03617539	-0.9545554	0	0	0.365
7.200428481629396e-10	0.029889414	0.04357002	-0.9508049	0	0	0.365
7.300363008135914e-10	0.039992608	0.042609293	-0.9550326	0	0	0.365
7.400491230548033e-10	0.036296938	0.028946577	-0.951589	0	0	0.365
7.500088160701348e-10	0.015473636	0.035614945	-0.9496602	0	0	0.365
7.600536921779127e-10	0.018522464	0.03892263	-0.94728035	0	0	0.365
7.700207714026634e-10	0.027443284	0.056162715	-0.9445121	0	0	0.365
7.800029056696367e-10	0.027053528	0.049920537	-0.94726264	0	0	0.365
7.900378038121905e-10	0.049753968	0.067088515	-0.94584167	0	0	0.365
8.000169006704822e-10	0.058799617	0.06138904	-0.94669	0	0	0.365
8.100051832687854e-10	0.079117976	0.03822451	-0.9462572	0	0	0.365
8.200300289610296e-10	0.062186174	0.028305147	-0.93854284	0	0	0.365
8.300223391559405e-10	0.07005456	0.0173749	-0.9357053	0	0	0.365
8.400589362975295e-10	0.07729035	0.019343222	-0.9332447	0	0	0.365
8.500330081491454e-10	0.07820609	0.015703429	-0.93244827	0	0	0.365
8.600276722342022e-10	0.08098818	0.019477919	-0.93355066	0	0	0.365
8.700645010587609e-10	0.09756406	0.030490234	-0.93241155	0	0	0.365
8.800151942651052e-10	0.11207504	0.022793991	-0.93087214	0	0	0.365
8.900366714985086e-10	0.09976523	-3.3864835e-05	-0.9338546	0	0	0.365
9.000250391513231e-10	0.111231565	-0.007865375	-0.9388951	0	0	0.365
9.100118629014511e-10	0.11267001	-0.028777156	-0.94115096	0	0	0.365
9.200327905465525e-10	0.1142311	-0.04574788	-0.9406917	0	0	0.365
9.300468050325608e-10	0.100987054	-0.049261708	-0.9416483	0	0	0.365
9.400375861816741e-10	0.0882057	-0.05577023	-0.9419334	0	0	0.365
9.500051198661676e-10	0.08702328	-0.05353846	-0.9399509	0	0	0.365
9.600483522418794e-10	0.08559775	-0.05663274	-0.93786603	0	0	0.365
9.700304575048326e-10	0.08307544	-0.06329136	-0.937117	0	0	0.365
9.800592487599208e-10	0.09904019	-0.07407222	-0.93514216	0	0	0.365
9.900354856883223e-10	0.08847076	-0.06639606	-0.9413225	0	0	0.365
1.0000283938707402e-09	0.07573788	-0.081466034	-0.94467825	0	0	0.365
1.0100022704475453e-09	0.07185084	-0.07105925	-0.94232184	0	0	0.365
1.020016939624352e-09	0.053970512	-0.060555387	-0.9435005	0	0	0.365
1.0300371795037187e-09	0.05812033	-0.048948593	-0.94060695	0	0	0.365
1.0400013272372582e-09	0.045358367	-0.042335838	-0.9450649	0	0	0.365
1.0500011051127077e-09	0.06279548	-0.04565564	-0.94438344	0	0	0.365
1.0600298710316615e-09	0.054129075	-0.06035315	-0.9418425	0	0	0.365
1.0700321929325254e-09	0.04084484	-0.0699103	-0.9373644	0	0	0.365
1.080023737237261e-09	0.021722976	-0.069282316	-0.93717086	0	0	0.365
1.0900288889376081e-09	0.0035623494	-0.07168043	-0.94456047	0	0	0.365
1.1000123704424538e-09	-0.0131854685	-0.06996193	-0.9465662	0	0	0.365
1.1100483413823836e-09	-0.023721859	-0.0618896	-0.94162303	0	0	0.365
1.1200210906486772e-09	-0.013282104	-0.04897875	-0.9427995	0	0	0.365
1.1300377215707107e-09	-0.024521263	-0.041540593	-0.93753	0	0	0.365
1.1400260202228552e-09	-0.024143362	-0.03847044	-0.94266087	0	0	0.365
1.1500043502964186e-09	-0.025782334	-0.04287935	-0.93767154	0	0	0.365
1.1600117485075157e-09	-0.04263158	-0.060888465	-0.9307812	0	0	0.365
1.1700070808997454e-09	-0.07015615	-0.07488804	-0.9275201	0	0	0.365
1.1800165905394747e-09	-0.08908901	-0.080157146	-0.92914885	0	0	0.365
1.1900042982184016e-09	-0.1130475	-0.06905523	-0.926242	0	0	0.365
1.200000874657082e-09	-0.10988897	-0.051399376	-0.93043107	0	0	0.365
1.2100099666672251e-09	-0.112443775	-0.045362458	-0.9296559	0	0	0.365
1.220051611132175e-09	-0.110988	-0.025988663	-0.92729497	0	0	0.365
1.2300090154532414e-09	-0.12075533	-0.03805189	-0.92551214	0	0	0.365
1.240037462187852e-09	-0.14624381	-0.038799	-0.9267509	0	0	0.365
1.2500439837100919e-09	-0.14614074	-0.024993034	-0.92975765	0	0	0.365
1.2600369945816483e-09	-0.15047553	0.009297731	-0.93224514	0	0	0.365
1.2700036478760745e-09	-0.15506169	0.029532025	-0.9295302	0	0	0.365
1.280059977548706e-09	-0.13996284	0.035514038	-0.9299731	0	0	0.365
1.2900097981311472e-09	-0.149352	0.055546917	-0.92908573	0	0	0.365
1.3000462038233739e-09	-0.13092273	0.04621936	-0.9279492	0	0	0.365
1.3100101139931226e-09	-0.14515164	0.04749375	-0.92986107	0	0	0.365
1.320037786214015e-09	-0.15345024	0.058802277	-0.9275911	0	0	0.365
1.3300185988788997e-09	-0.13617	0.07153076	-0.92525446	0	0	0.365
1.340059593119349e-09	-0.12985669	0.09303404	-0.9254107	0	0	0.365
1.3500103539247903e-09	-0.11758177	0.10796264	-0.9294247	0	0	0.365
1.3600246649547026e-09	-0.0894598	0.11108122	-0.9274537	0	0	0.365
1.370019299182153e-09	-0.07192375	0.11491323	-0.92774713	0	0	0.365
1.3800382350665374e-09	-0.04649414	0.13209528	-0.927399	0	0	0.365
1.390032893485181e-09	-0.044092033	0.1388352	-0.92532367	0	0	0.365
1.4000633949243022e-09	-0.028733898	0.14470883	-0.9284728	0	0	0.365
1.4100021276574217e-09	-0.025480282	0.13860238	-0.9333567	0	0	0.365
1.42001018253194e-09	-0.021706503	0.15000525	-0.9311383	0	0	0.365
1.4300607298003425e-09	-0.025327526	0.16090004	-0.93314904	0	0	0.365
1.4400567843730074e-09	-0.011700496	0.1664051	-0.9308127	0	0	0.365
1.4500535031073526e-09	-0.01126397	0.17255862	-0.92812055	0	0	0.365
1.4600333391180401e-09	-0.003212924	0.16794176	-0.9328688	0	0	0.365
1.4700264573565494e-09	0.014268357	0.16528852	-0.9319359	0	0	0.365
1.4800112614913684e-09	0.020225208	0.1465084	-0.93731856	0	0	0.365
1.4900306045753087e-09	0.036463104	0.12151142	-0.9398327	0	0	0.365
1.5000014719777784e-09	0.044847365	0.11584797	-0.9357953	0	0	0.365
1.5100431136360863e-09	0.043110054	0.13149555	-0.94019514	0	0	0.365
1.5200030034533883e-09	0.03897433	0.12131519	-0.9393438	0	0	0.365
1.530036913288073e-09	0.05936054	0.13977034	-0.9397223	0	0	0.365
1.540023334658022e-09	0.07422794	0.15007193	-0.93622124	0	0	0.365
1.5500606337896922e-09	0.09601773	0.14004795	-0.93386084	0	0	0.365
1.5600308588149034e-09	0.11294164	0.13457902	-0.9311144	0	0	0.365
1.570013010479188e-09	0.111772075	0.11705132	-0.93184686	0	0	0.365
1.5800309440054935e-09	0.12463738	0.09302998	-0.9351513	0	0	0.365
1.5900185795732866e-09	0.11585674	0.061523486	-0.9320718	0	0	0.365
1.6000207370332746e-09	0.11887012	0.055847947	-0.92789614	0	0	0.365
1.6100109105696526e-09	0.11359102	0.048578553	-0.9289665	0	0	0.365
1.6200303590498232e-09	0.11937552	0.06151682	-0.9319198	0	0	0.365
1.6300277754399893e-09	0.14759511	0.061782148	-0.9300774	0	0	0.365
1.6400479054784855e-09	0.14630264	0.04235329	-0.9349356	0	0	0.365
1.6500162023696486e-09	0.1612907	0.03778638	-0.93053764	0	0	0.365
1.6600180457193796e-09	0.15792777	0.015346485	-0.9257303	0	0	0.365
1.6700361887778216e-09	0.15233667	-0.012223756	-0.92297566	0	0	0.365
1.6800616113406056e-09	0.162352	-0.015622529	-0.9117795	0	0	0.365
1.6900571296384022e-09	0.1472396	-0.03438232	-0.91691446	0	0	0.365
1.700006279632918e-09	0.14829138	-0.01861263	-0.91740763	0	0	0.365
1.7100587652390243e-09	0.14637788	-0.017163878	-0.917161	0	0	0.365
1.7200264383589311e-09	0.15581937	-0.014809878	-0.91685975	0	0	0.365
1.7300116273604327e-09	0.16796419	-0.003596539	-0.91960096	0	0	0.365
1.7400305066801946e-09	0.16673978	-0.0039758384	-0.92507553	0	0	0.365
1.750006557460275e-09	0.17466196	-0.029767781	-0.92801476	0	0	0.365
1.760001089690712e-09	0.16357903	-0.07584236	-0.9265799	0	0	0.365
1.7700326208037235e-09	0.1494745	-0.084983066	-0.9275431	0	0	0.365
1.7800617851341755e-09	0.13503315	-0.097423345	-0.917602	0	0	0.365
1.7900127875519936e-09	0.11995318	-0.095535	-0.9206856	0	0	0.365
1.80000681445261e-09	0.13240415	-0.09523727	-0.9187641	0	0	0.365
1.8100115959994482e-09	0.12979934	-0.08672149	-0.91737074	0	0	0.365
1.8200609755202566e-09	0.13099281	-0.09708658	-0.92206454	0	0	0.365
1.8300216339652763e-09	0.14905128	-0.11770691	-0.9200414	0	0	0.365
1.8400118958757975e-09	0.13125575	-0.13367926	-0.9242024	0	0	0.365
1.8500519698993209e-09	0.12786287	-0.14445801	-0.9315554	0	0	0.365
1.8600028560322157e-09	0.113977075	-0.17212124	-0.9276373	0	0	0.365
1.870012063767319e-09	0.076863825	-0.18238959	-0.9328176	0	0	0.365
1.880064720248322e-09	0.061786763	-0.17857902	-0.9295053	0	0	0.365
1.8900547477560025e-09	0.043523915	-0.17335287	-0.9317861	0	0	0.365
1.9000250981598426e-09	0.035255708	-0.16966775	-0.9293234	0	0	0.365
1.9100199787111818e-09	0.019459208	-0.17748526	-0.9245338	0	0	0.365
1.9200202507062396e-09	0.022582036	-0.1810338	-0.9247071	0	0	0.365
1.930049530001567e-09	0.01582646	-0.19033358	-0.9203974	0	0	0.365
1.9400516031652606e-09	0.0049215327	-0.18596424	-0.9228816	0	0	0.365
1.950007236093792e-09	-0.012703116	-0.19770843	-0.91695386	0	0	0.365
1.960047508283635e-09	-0.038561717	-0.18938646	-0.92108506	0	0	0.365
1.970027042707252e-09	-0.061246645	-0.18308423	-0.91731864	0	0	0.365
1.980047382660342e-09	-0.06574491	-0.17993423	-0.9129231	0	0	0.365
1.990021306432674e-09	-0.09051405	-0.17284265	-0.91294855	0	0	0.365
2.0000330542165804e-09	-0.08236414	-0.1722539	-0.9208513	0	0	0.365
2.0100474587497243e-09	-0.07515239	-0.16866633	-0.9270669	0	0	0.365
2.020039060262061e-09	-0.080460854	-0.1770172	-0.92040473	0	0	0.365
2.0300302112640947e-09	-0.067447655	-0.18975595	-0.92106974	0	0	0.365
2.0400452810405372e-09	-0.06349956	-0.17948699	-0.921056	0	0	0.365
2.050047623035098e-09	-0.09694886	-0.15953712	-0.9170045	0	0	0.365
2.060024196586392e-09	-0.10810021	-0.14950584	-0.9137159	0	0	0.365
2.0700448570798173e-09	-0.11818583	-0.13284336	-0.91757727	0	0	0.365
2.0800542708955536e-09	-0.12659402	-0.123430505	-0.9168327	0	0	0.365
2.090018798548291e-09	-0.12271077	-0.13277483	-0.9135042	0	0	0.365
2.10001659862409e-09	-0.109681875	-0.12781273	-0.9118467	0	0	0.365
2.1100469129309874e-09	-0.10613719	-0.120221235	-0.9165332	0	0	0.365
2.1200144948710867e-09	-0.104379065	-0.11776243	-0.92448676	0	0	0.365
2.130001498386225e-09	-0.105156556	-0.11359246	-0.92803293	0	0	0.365
2.1400529686013187e-09	-0.12368207	-0.12978093	-0.9231058	0	0	0.365
2.150014817788147e-09	-0.13941802	-0.12774736	-0.9180474	0	0	0.365
2.1600219336183484e-09	-0.14987178	-0.116793945	-0.9172895	0	0	0.365
2.1700586710535724e-09	-0.17010318	-0.10308014	-0.9135404	0	0	0.365
2.1800246956675687e-09	-0.1845477	-0.058471482	-0.91549563	0	0	0.365
2.1900278226172255e-09	-0.18065917	-0.029894236	-0.9127605	0	0	0.365
2.200025604740671e-09	-0.16283943	-0.007468604	-0.91824985	0	0	0.365
2.2100022689549156e-09	-0.15914822	0.008651903	-0.91782475	0	0	0.365
2.2200630752153565e-09	-0.17212749	0.028861003	-0.9181616	0	0	0.365
2.2300336161519723e-09	-0.18535383	0.038460735	-0.91502255	0	0	0.365
2.240052736703453e-09	-0.18239452	0.04168129	-0.9146378	0	0	0.365
2.250019278499384e-09	-0.193827	0.044962592	-0.910369	0	0	0.365
2.2600370623996813e-09	-0.20696956	0.035400722	-0.9052551	0	0	0.365
2.2700598592508594e-09	-0.20317584	0.053181633	-0.9119467	0	0	0.365
2.280052112557544e-09	-0.19136319	0.06589321	-0.9089648	0	0	0.365
2.2900560604755615e-09	-0.19183551	0.06858666	-0.9105375	0	0	0.365
2.3000242457982494e-09	-0.18815412	0.08071071	-0.9128802	0	0	0.365
2.3100213514207177e-09	-0.1617733	0.07619439	-0.91155547	0	0	0.365
2.3200077133294624e-09	-0.15930744	0.06343771	-0.9185411	0	0	0.365
2.330053597907287e-09	-0.1648879	0.0537733	-0.92210263	0	0	0.365
2.3400397842018587e-09	-0.1568949	0.058277216	-0.9272272	0	0	0.365
2.3500315287700064e-09	-0.15054145	0.05620411	-0.92647445	0	0	0.365
2.360055264624075e-09	-0.14665051	0.067270264	-0.93482536	0	0	0.365
2.3700086140772704e-09	-0.14797021	0.06958761	-0.930956	0	0	0.365
2.3800042133817195e-09	-0.13262478	0.07524364	-0.93276125	0	0	0.365
2.3900322789988766e-09	-0.14350353	0.09066145	-0.9294538	0	0	0.365
2.40002118516962e-09	-0.13080885	0.10178138	-0.92824703	0	0	0.365
2.4100332456076896e-09	-0.11358089	0.08443943	-0.9243161	0	0	0.365
2.4200141097378653e-09	-0.11485219	0.06993143	-0.9266096	0	0	0.365
2.4300252543858517e-09	-0.11323647	0.060855944	-0.92696977	0	0	0.365
2.4400296075119644e-09	-0.11309817	0.048628755	-0.92658305	0	0	0.365
2.4500282262946534e-09	-0.1425175	0.050083414	-0.9273109	0	0	0.365
2.460002020695705e-09	-0.14988151	0.06718933	-0.92456394	0	0	0.365
2.4700508154498566e-09	-0.14614873	0.076905966	-0.9279499	0	0	0.365
2.4800314908511527e-09	-0.11987814	0.079020485	-0.93280065	0	0	0.365
2.4900105216333285e-09	-0.115715176	0.09088423	-0.9285114	0	0	0.365
2.5000518261522353e-09	-0.110610746	0.105503924	-0.92645186	0	0	0.365
2.5100444667507928e-09	-0.12064649	0.12018453	-0.92011553	0	0	0.365
2.5200042135717923e-09	-0.11197597	0.13238244	-0.9180476	0	0	0.365
2.530022739235169e-09	-0.10509668	0.12490997	-0.91038203	0	0	0.365
2.540047940317283e-09	-0.1149758	0.14677395	-0.90956897	0	0	0.365
2.5500444341118186e-09	-0.102352366	0.16191538	-0.9078432	0	0	0.365
2.560051841567228e-09	-0.111644454	0.18415608	-0.9059001	0	0	0.365
2.5700167205551387e-09	-0.115741655	0.19723397	-0.9027798	0	0	0.365
2.58002747557669e-09	-0.13572828	0.205671	-0.90360093	0	0	0.365
2.590012837716305e-09	-0.121437244	0.20870283	-0.9077652	0	0	0.365
2.6000343157486047e-09	-0.108081445	0.231583	-0.9084588	0	0	0.365
2.6100145662927457e-09	-0.11236262	0.23294528	-0.9079175	0	0	0.365
2.6200491563698362e-09	-0.09713266	0.2344706	-0.90927964	0	0	0.365
2.6300373490980296e-09	-0.10106954	0.24430554	-0.90606016	0	0	0.365
2.640064343826398e-09	-0.07359513	0.24253018	-0.9025969	0	0	0.365
2.650058477484171e-09	-0.0846929	0.23809002	-0.9015051	0	0	0.365
2.660045292331449e-09	-0.07306012	0.26259983	-0.8987925	0	0	0.365
2.6700068483551764e-09	-0.07691633	0.28185773	-0.8954525	0	0	0.365
2.680039239401324e-09	-0.048401076	0.28280577	-0.89557064	0	0	0.365
2.690016777391652e-09	-0.03865335	0.27869362	-0.8969072	0	0	0.365
2.700019988764306e-09	-0.03862907	0.28241676	-0.8983464	0	0	0.365
2.7100075821505097e-09	-0.0249999	0.2971445	-0.8940125	0	0	0.365
2.7200535888255293e-09	-0.028884972	0.27907214	-0.89414597	0	0	0.365
2.730063040770389e-09	-0.024384795	0.28403404	-0.8932205	0	0	0.365
2.740002602741022e-09	-0.0057960004	0.26627687	-0.8954316	0	0	0.365
2.750051267014865e-09	-0.020793078	0.276836	-0.8922925	0	0	0.365
2.760064664245724e-09	-0.021597026	0.27773374	-0.891952	0	0	0.365
2.770011920498323e-09	-0.031650383	0.27063546	-0.8956313	0	0	0.365
2.7800360783360714e-09	-0.036225587	0.27130637	-0.898008	0	0	0.365
2.7900267540539923e-09	-0.037981715	0.30655277	-0.88374263	0	0	0.365
2.800052335430759e-09	-0.021584347	0.3033331	-0.8890278	0	0	0.365
2.810035168909327e-09	-0.011267375	0.32853538	-0.8793858	0	0	0.365
2.820031276975131e-09	-0.0071459664	0.31525224	-0.8779794	0	0	0.365
2.8300496665127084e-09	-0.0047288905	0.32541674	-0.8748618	0	0	0.365
2.8400169247069334e-09	0.0036495002	0.308969	-0.87788093	0	0	0.365
2.850028283426489e-09	0.025286943	0.29769742	-0.8756867	0	0	0.365
2.86000742049467e-09	0.019619491	0.27504447	-0.8750332	0	0	0.365
2.870009711896474e-09	-0.012117212	0.26090568	-0.87307906	0	0	0.365
2.8800285365221408e-09	-0.0356918	0.2473136	-0.87827516	0	0	0.365
2.8900310191787534e-09	-0.022050843	0.2466717	-0.87895566	0	0	0.365
2.9000564459931426e-09	-0.031458214	0.26518363	-0.88147753	0	0	0.365
2.9100088586261955e-09	-0.03517271	0.2558831	-0.88972926	0	0	0.365
2.920038112970938e-09	-0.039350316	0.25002486	-0.89309925	0	0	0.365
2.930049173741767e-09	-0.03724992	0.23416167	-0.89851344	0	0	0.365
2.9400577792915334e-09	-0.018576039	0.22947223	-0.901102	0	0	0.365
2.950029405753916e-09	-0.02288752	0.2196071	-0.90093803	0	0	0.365
2.960014717525212e-09	-0.01822532	0.22008492	-0.8977036	0	0	0.365
2.9700594140668414e-09	-0.021946765	0.20364562	-0.8990055	0	0	0.365
2.9800402567120566e-09	-0.044500373	0.20011564	-0.893418	0	0	0.365
2.990024413938733e-09	-0.06259987	0.2088236	-0.9003461	0	0	0.365
3.0000158296506378e-09	-0.05646964	0.21268688	-0.90244144	0	0	0.365
3.0100218202967545e-09	-0.050061174	0.21945946	-0.89924586	0	0	0.365
3.0200141813756297e-09	-0.016546972	0.22819367	-0.89666915	0	0	0.365
3.0300209683429718e-09	0.014712897	0.21619295	-0.89621097	0	0	0.365
3.0400327650350585e-09	0.04979085	0.20341808	-0.88617134	0	0	0.365
3.0500100735759316e-09	0.05070529	0.19454387	-0.8847181	0	0	0.365
3.0600173306242904e-09	0.0455111	0.18381982	-0.88201886	0	0	0.365
3.070018036591665e-09	0.03242943	0.17572929	-0.88712317	0	0	0.365
3.080038048598821e-09	0.019562574	0.17899746	-0.88982165	0	0	0.365
3.0900508756620174e-09	0.0013493029	0.17368366	-0.88991445	0	0	0.365
3.100015729379185e-09	-0.015872633	0.18183209	-0.895121	0	0	0.365
3.1100242405557668e-09	-0.028847408	0.18033679	-0.89946103	0	0	0.365
3.120008758203176e-09	-0.01498853	0.1847155	-0.9045887	0	0	0.365
3.1300075959355683e-09	0.01820048	0.19030294	-0.90037626	0	0	0.365
3.140002639996013e-09	0.020303609	0.1709529	-0.90760773	0	0	0.365
3.1500363878100905e-09	0.029197758	0.1591825	-0.9079599	0	0	0.365
3.160008647394765e-09	0.044955313	0.1580835	-0.9092182	0	0	0.365
3.170049100595579e-09	0.046727683	0.1505428	-0.9144986	0	0	0.365
3.1800478754058443e-09	0.037815835	0.16155359	-0.9128343	0	0	0.365
3.1900081619379617e-09	0.05019297	0.17615077	-0.9103247	0	0	0.365
3.2000117954392596e-09	0.048603382	0.19741406	-0.9084147	0	0	0.365
3.2100340437756214e-09	0.06011662	0.18614522	-0.9118064	0	0	0.365
3.220055646828943e-09	0.085386455	0.16673318	-0.910079	0	0	0.365
3.2300122974392693e-09	0.085481144	0.14150545	-0.9156655	0	0	0.365
3.240034070214782e-09	0.0894834	0.13163076	-0.921491	0	0	0.365
3.2500641757883763e-09	0.09452222	0.12325006	-0.92532396	0	0	0.365
3.2600604692811774e-09	0.077107325	0.13372204	-0.929175	0	0	0.365
3.270017979646362e-09	0.0838441	0.14016141	-0.92979723	0	0	0.365
3.2800477071701676e-09	0.08106775	0.13043827	-0.92904913	0	0	0.365
3.2900407863189527e-09	0.09519186	0.1230445	-0.9274964	0	0	0.365
3.300053824316029e-09	0.12606092	0.104873754	-0.92633915	0	0	0.365
3.3100100070728283e-09	0.13559851	0.0999215	-0.9261471	0	0	0.365
3.320062661338366e-09	0.1554767	0.09547186	-0.922887	0	0	0.365
3.330041358768541e-09	0.16454284	0.06744922	-0.92350197	0	0	0.365
3.340061091213502e-09	0.17464572	0.05153177	-0.9222672	0	0	0.365
3.3500501129740157e-09	0.18537542	0.037960596	-0.92177147	0	0	0.365
3.360005182035147e-09	0.18793939	0.012926109	-0.92505866	0	0	0.365
3.3700354192736295e-09	0.19037685	-0.0024329382	-0.9243313	0	0	0.365
3.380051074002103e-09	0.17960374	0.0040690363	-0.9269771	0	0	0.365
3.3900426986199394e-09	0.19146815	-0.013809785	-0.9261533	0	0	0.365
3.4000194047922976e-09	0.1891946	-0.026396051	-0.9267479	0	0	0.365
3.4100217225760513e-09	0.1763205	-0.014188864	-0.93128735	0	0	0.365
3.4200279781260057e-09	0.18974048	-0.023272214	-0.9241333	0	0	0.365
3.430011437149253e-09	0.17366026	-0.044171657	-0.9302609	0	0	0.365
3.4400445024350016e-09	0.16828524	-0.0503481	-0.9243319	0	0	0.365
3.4500121733781458e-09	0.1452323	-0.05330334	-0.92419976	0	0	0.365
3.4600505835552326e-09	0.14499943	-0.052223444	-0.92349005	0	0	0.365
3.470036487863749e-09	0.13629042	-0.056818508	-0.92835087	0	0	0.365
3.4800590165484853e-09	0.16035618	-0.05967066	-0.9238692	0	0	0.365
3.4900121866621145e-09	0.15807977	-0.060797244	-0.92414564	0	0	0.365
3.500063402413343e-09	0.15488252	-0.06421377	-0.92174965	0	0	0.365
3.510053290976923e-09	0.13171718	-0.0775408	-0.92788213	0	0	0.365
3.5200350171207062e-09	0.10898314	-0.098061696	-0.9319864	0	0	0.365
