# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	E_total (J)
0	0	0	-1	0	0	0.39	1.17474e-18
1.0024830961097615e-11	-0.011824095	-0.0015927113	-0.97514004	0	0	0.39	4.779341e-18
2.0046114395343626e-11	-0.018814018	-0.02630231	-0.970047	0	0	0.39	5.0899992e-18
3.005047509485724e-11	-0.010968388	-0.025623059	-0.96485937	0	0	0.39	4.5492415e-18
4.0057447480206995e-11	-0.012966799	-0.0005929705	-0.96514195	0	0	0.39	4.540273e-18
5.005642794834313e-11	0.00045516572	-0.0059115007	-0.96340644	0	0	0.39	5.1872616e-18
6.005318211232843e-11	0.01546436	0.007140539	-0.9635867	0	0	0.39	4.3229154e-18
7.001508004263215e-11	0.026509156	-0.00010316595	-0.96524364	0	0	0.39	4.396976e-18
8.001560956766966e-11	0.026296355	0.013050791	-0.9617849	0	0	0.39	4.7633977e-18
9.00254366864344e-11	0.02981708	0.0067235883	-0.96115017	0	0	0.39	4.5919583e-18
1.0004670570805971e-10	0.0110436	0.028076088	-0.95853084	0	0	0.39	4.873176e-18
1.100396820164736e-10	0.0048239254	0.034708645	-0.9567336	0	0	0.39	4.648734e-18
1.2000284405813737e-10	0.020290006	0.034221176	-0.9531397	0	0	0.39	4.1763146e-18
1.300424114565235e-10	0.014623841	0.05021376	-0.95099646	0	0	0.39	4.9428918e-18
1.400203831306443e-10	0.023735179	0.06672112	-0.94993824	0	0	0.39	4.6556546e-18
1.5001924531603923e-10	0.032878656	0.06895058	-0.9470618	0	0	0.39	3.874931e-18
1.600515616900122e-10	0.031264763	0.08124654	-0.9479408	0	0	0.39	4.99886e-18
1.7004967283893083e-10	0.030487215	0.07038235	-0.95201313	0	0	0.39	4.06508e-18
1.8003538440387768e-10	0.041417163	0.06039155	-0.9537842	0	0	0.39	4.8539992e-18
1.9005986184794973e-10	0.043037426	0.06246362	-0.94858766	0	0	0.39	5.3184512e-18
2.0001411052167463e-10	0.038139455	0.0712755	-0.9531564	0	0	0.39	4.354741e-18
2.10039381033531e-10	0.052468747	0.051080212	-0.95342326	0	0	0.39	5.1038926e-18
2.2005734667509373e-10	0.04714311	0.054453902	-0.95162106	0	0	0.39	4.5446126e-18
2.3000881276979607e-10	0.05301897	0.06809651	-0.9462254	0	0	0.39	4.6444376e-18
2.4004701499912614e-10	0.053460218	0.06736769	-0.94207877	0	0	0.39	5.567721e-18
2.500623726190134e-10	0.061566386	0.063774	-0.9428574	0	0	0.39	5.179493e-18
2.6005488947625427e-10	0.060713757	0.050810676	-0.94486374	0	0	0.39	4.846925e-18
2.700463877384784e-10	0.07130973	0.057715796	-0.94293904	0	0	0.39	4.4494525e-18
2.8005015944137373e-10	0.063227594	0.05405181	-0.94191515	0	0	0.39	4.387983e-18
2.9001887579018517e-10	0.0626904	0.05405026	-0.94739264	0	0	0.39	5.0869333e-18
3.000375795507027e-10	0.08678423	0.040497635	-0.9478803	0	0	0.39	5.089361e-18
3.1003023573480307e-10	0.08753698	0.02147847	-0.94536173	0	0	0.39	4.993428e-18
3.2002405226267315e-10	0.10577052	0.0040440117	-0.9429328	0	0	0.39	5.3603095e-18
3.300017992394259e-10	0.11827799	-0.018221583	-0.94281113	0	0	0.39	5.2772973e-18
3.400096570079373e-10	0.11340205	-0.01385578	-0.94383264	0	0	0.39	5.042732e-18
3.5005434807786985e-10	0.1013542	-0.025165567	-0.9420966	0	0	0.39	4.5065404e-18
3.6000774223806174e-10	0.10637052	-0.04206188	-0.94587296	0	0	0.39	4.488661e-18
3.7001594113894477e-10	0.099710934	-0.03206419	-0.9412796	0	0	0.39	3.865678e-18
3.800618170622819e-10	0.092158034	-0.02943171	-0.9425771	0	0	0.39	5.0200673e-18
3.900135215920765e-10	0.09422546	-0.04956884	-0.9382898	0	0	0.39	4.9103302e-18
4.000353254260398e-10	0.086710684	-0.036275696	-0.9378322	0	0	0.39	4.2931422e-18
4.1001774321960636e-10	0.08552019	-0.04541868	-0.94206184	0	0	0.39	4.3146125e-18
4.200613616376593e-10	0.08277566	-0.038854957	-0.9386436	0	0	0.39	4.0846013e-18
4.3000000747268267e-10	0.09390357	-0.047318906	-0.9392012	0	0	0.39	4.927211e-18
4.400242077034882e-10	0.08241117	-0.047288608	-0.9447405	0	0	0.39	4.8225e-18
4.500308535954183e-10	0.078624725	-0.061529513	-0.9454556	0	0	0.39	3.799676e-18
4.6004222598171706e-10	0.0800373	-0.061240625	-0.9451143	0	0	0.39	4.891563e-18
4.70009195765653e-10	0.07576839	-0.061820954	-0.9451311	0	0	0.39	3.9138642e-18
4.80054662206017e-10	0.06723831	-0.055365197	-0.94749355	0	0	0.39	4.6972162e-18
4.900140074342232e-10	0.055374723	-0.05474504	-0.9379663	0	0	0.39	5.489889e-18
5.000638474939903e-10	0.072057575	-0.054275416	-0.93078893	0	0	0.39	4.695262e-18
5.100323335708977e-10	0.057827614	-0.055992447	-0.9362945	0	0	0.39	3.955762e-18
5.200352049731091e-10	0.06310392	-0.051512953	-0.9341482	0	0	0.39	4.7469885e-18
5.300610227762234e-10	0.07102336	-0.045939066	-0.9319006	0	0	0.39	4.592307e-18
5.400403029129675e-10	0.06473087	-0.04742524	-0.9356974	0	0	0.39	4.7908407e-18
5.500179203703253e-10	0.067055926	-0.044195794	-0.93519354	0	0	0.39	4.1628203e-18
5.60044011402139e-10	0.05752081	-0.06282283	-0.9415632	0	0	0.39	4.33241e-18
5.700087068581494e-10	0.060164288	-0.058553755	-0.9447008	0	0	0.39	4.093181e-18
5.800564163045298e-10	0.050815307	-0.054823015	-0.9455413	0	0	0.39	3.9341165e-18
5.900590999607563e-10	0.038823143	-0.07268628	-0.94349104	0	0	0.39	4.8788763e-18
6.000289838479889e-10	0.026611356	-0.08467884	-0.94243526	0	0	0.39	3.588154e-18
6.100346887538256e-10	0.022954917	-0.08351524	-0.93637365	0	0	0.39	3.7630626e-18
6.200241297109835e-10	0.02830544	-0.082752936	-0.9326321	0	0	0.39	4.702408e-18
6.300242178823509e-10	0.038724486	-0.08811091	-0.9328705	0	0	0.39	4.2797225e-18
6.400209137313623e-10	0.02145808	-0.08828871	-0.9341007	0	0	0.39	4.4048124e-18
6.50011491586166e-10	0.0012155073	-0.09916949	-0.9304799	0	0	0.39	4.1145175e-18
6.6005971084176e-10	0.0010221087	-0.09318798	-0.93202645	0	0	0.39	4.8175996e-18
6.700541111730505e-10	-0.0036603617	-0.06268846	-0.9360087	0	0	0.39	4.4278043e-18
6.80042406458912e-10	0.00040786254	-0.054442618	-0.9386568	0	0	0.39	3.610152e-18
6.900179881847204e-10	-0.013518425	-0.047553033	-0.93900084	0	0	0.39	4.3149575e-18
