# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
1e-09	-0.08953648	0.07979062	-0.9396789	0	0	0.32
2e-09	-0.009778985	-0.08600445	-0.9443623	0	0	0.33
3.0000000000000004e-09	-0.18973969	0.0022009374	-0.91382223	0	0	0.34
4e-09	-0.12348361	-0.22633779	-0.91690314	0	0	0.35
5e-09	-0.003328748	0.21611813	-0.9077674	0	0	0.36
6e-09	-0.0088345995	0.029968794	0.9628964	0	0	0.37
7e-09	-0.0396212	0.026220616	0.9658017	0	0	0.38
8e-09	-0.001697056	-0.027246654	0.96442544	0	0	0.39
9.000000000000001e-09	0.029867167	0.00048621977	0.9635873	0	0	0.4
1.0000000000000002e-08	0.0009195267	0.015933547	0.96831673	0	0	0.41
1.1000000000000003e-08	0.0018952494	0.042509828	0.96301997	0	0	0.42
