# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
1e-09	0.022720262	0.026637336	-0.950822	0	0	0.32
2e-09	-0.03905656	0.021969775	-0.9499279	0	0	0.33
3.0000000000000004e-09	-0.12790373	-0.121795416	-0.93111175	0	0	0.34
4e-09	-0.04553427	-0.055024527	-0.94675535	0	0	0.35
5e-09	0.27173597	-0.13963868	-0.8979291	0	0	0.36
6e-09	0.013018695	-0.0777434	-0.9359895	0	0	0.37
7e-09	0.011054518	-0.005328429	0.96564466	0	0	0.38
8e-09	-0.03746449	-0.030457547	0.96467113	0	0	0.39
9.000000000000001e-09	0.022753716	-0.03868766	0.9638735	0	0	0.4
1.0000000000000002e-08	1.6691163e-05	0.028379152	0.9642481	0	0	0.41
1.1000000000000003e-08	-0.013808364	0.035594087	0.966001	0	0	0.42
