# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
1e-09	0.12852743	-0.056884415	-0.9477695	0	0	0.32
2e-09	0.12450898	-0.07817405	-0.93905747	0	0	0.33
3.0000000000000004e-09	0.017863637	0.014557309	-0.9461509	0	0	0.34
4e-09	-0.018060464	0.019583486	-0.95385325	0	0	0.35
5e-09	-0.028972134	-0.13069624	-0.9409189	0	0	0.36
6e-09	0.0076882476	0.0007935073	0.9639572	0	0	0.37
7e-09	0.00196611	0.0055928538	0.9630442	0	0	0.38
8e-09	-0.0214203	0.00182903	0.9659198	0	0	0.39
9.000000000000001e-09	0.0036475942	0.017956529	0.9674634	0	0	0.4
1.0000000000000002e-08	-0.043232754	0.006907733	0.9650167	0	0	0.41
1.1000000000000003e-08	0.009700408	0.007928659	0.9644667	0	0	0.42
