# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
1e-09	-0.096526034	0.08760212	-0.94386643	0	0	0.32
2e-09	-0.3216225	-0.28455573	-0.75877905	0	0	0.33
3.0000000000000004e-09	-0.021268815	0.0014838311	0.9576596	0	0	0.34
4e-09	0.0017315634	0.006464374	0.961197	0	0	0.35
5e-09	-0.0066027623	-0.024779497	0.96355325	0	0	0.36
6e-09	-0.007792034	-0.020776983	0.961748	0	0	0.37
7e-09	-0.005767773	-0.00068575423	0.95685935	0	0	0.38
8e-09	0.0095617715	-0.026353778	0.9609543	0	0	0.39
9.000000000000001e-09	-0.019360483	0.01087924	0.96673954	0	0	0.4
1.0000000000000002e-08	0.00063614943	0.014224902	0.9607437	0	0	0.41
1.1000000000000003e-08	-0.004283577	0.0044095507	0.9671825	0	0	0.42
