# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
1e-09	-0.02137469	-0.08768509	-0.9479883	0	0	0.32
2e-09	0.056033492	0.14849865	-0.9381938	0	0	0.33
3.0000000000000004e-09	0.0417374	0.056413803	-0.943799	0	0	0.34
4e-09	0.015737941	-0.016710859	0.96448624	0	0	0.35
5e-09	-0.025016438	0.035753768	0.95854497	0	0	0.36
6e-09	0.0124174105	-0.017827872	0.96132046	0	0	0.37
7e-09	-0.011238834	0.043445848	0.9633758	0	0	0.38
8e-09	-0.01791878	-0.016159473	0.96024215	0	0	0.39
9.000000000000001e-09	-0.02661093	0.01170731	0.9608629	0	0	0.4
1.0000000000000002e-08	0.073767334	0.012056325	0.9587452	0	0	0.41
1.1000000000000003e-08	0.0037851278	-0.04182608	0.95742244	0	0	0.42
