# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	E_total (J)
0	0	0	-1	0	0	0.41	1.3250005e-18
1.003836875174761e-11	0.004047133	0.00762109	-0.9764267	0	0	0.41	3.746351e-18
2.0048086160212488e-11	0.015671747	0.018807722	-0.96989614	0	0	0.41	4.5423684e-18
3.000977560123406e-11	0.033052005	0.014000335	-0.9664466	0	0	0.41	4.154225e-18
4.005902171467946e-11	0.015049922	0.02460756	-0.9644338	0	0	0.41	4.7154175e-18
5.004128408027447e-11	0.011622984	0.041966677	-0.96278644	0	0	0.41	5.9571943e-18
6.000149994131278e-11	0.013799493	0.048001528	-0.9600156	0	0	0.41	4.777106e-18
7.002521992360289e-11	0.037671067	0.03236886	-0.95829725	0	0	0.41	5.203548e-18
8.005149970934368e-11	0.046449013	0.02173594	-0.96085405	0	0	0.41	4.5405995e-18
9.004122722510469e-11	0.048906572	0.0133209	-0.96206033	0	0	0.41	4.3728684e-18
1.0005280827193764e-10	0.05039623	0.0014477035	-0.9624739	0	0	0.41	4.6851597e-18
1.1001947483522613e-10	0.040239047	0.0020579046	-0.9611391	0	0	0.41	4.1120554e-18
1.2001152763270406e-10	0.052421033	0.002947947	-0.9593307	0	0	0.41	4.8579283e-18
1.3001332689691625e-10	0.053373713	-0.012584602	-0.9596043	0	0	0.41	4.9432764e-18
1.4002179599419942e-10	0.05008858	-0.031282883	-0.9555836	0	0	0.41	4.7513895e-18
1.500437971210278e-10	0.046415865	-0.02478329	-0.95476	0	0	0.41	4.3693756e-18
1.6001909438820192e-10	0.043912366	-0.022023562	-0.95290685	0	0	0.41	4.056972e-18
1.7005127129872887e-10	0.05121139	-0.004829632	-0.9540742	0	0	0.41	4.306846e-18
1.8003495709225546e-10	0.03740192	0.002338769	-0.95536166	0	0	0.41	4.95856e-18
1.9003637053357095e-10	0.060291734	-0.002168949	-0.95558494	0	0	0.41	4.522394e-18
2.0003536415520054e-10	0.06617136	0.0039937063	-0.9518648	0	0	0.41	3.2988796e-18
2.1005871979953718e-10	0.050241143	-0.015062851	-0.95233756	0	0	0.41	4.4346745e-18
2.2005162680619744e-10	0.06705553	-0.015776668	-0.9535459	0	0	0.41	4.429095e-18
2.3001633354193306e-10	0.06554114	-0.035170507	-0.9537785	0	0	0.41	5.41966e-18
2.4005046114045267e-10	0.06283513	-0.057801127	-0.9528369	0	0	0.41	5.0201587e-18
2.5000524227463154e-10	0.048870794	-0.056195464	-0.9501794	0	0	0.41	4.319254e-18
2.600579859553411e-10	0.03861615	-0.069585465	-0.94896966	0	0	0.41	4.7196213e-18
2.700069650900482e-10	0.033158343	-0.08760204	-0.9498899	0	0	0.41	4.3674363e-18
2.8003035888383465e-10	0.033199653	-0.08796165	-0.94875616	0	0	0.41	4.1781885e-18
2.900273163367923e-10	0.023995522	-0.07383553	-0.9485353	0	0	0.41	4.6885623e-18
3.0000036119157135e-10	0.011918157	-0.06670017	-0.9467082	0	0	0.41	4.930247e-18
3.1005661673278004e-10	0.02238827	-0.049960196	-0.9460926	0	0	0.41	5.140254e-18
3.200614635468845e-10	0.01691239	-0.054731604	-0.95178086	0	0	0.41	5.245993e-18
3.3003415821370297e-10	0.035201564	-0.058535755	-0.95267385	0	0	0.41	4.522979e-18
3.4001069969578666e-10	0.04389977	-0.06388645	-0.95217717	0	0	0.41	4.4355525e-18
3.500213231030177e-10	0.04119413	-0.074779175	-0.95400393	0	0	0.41	4.452815e-18
3.60038110597164e-10	0.04018285	-0.084605046	-0.9526441	0	0	0.41	4.4836725e-18
3.700267620905036e-10	0.028077759	-0.06462983	-0.95147884	0	0	0.41	5.1035617e-18
3.800581317867737e-10	0.012837267	-0.056614693	-0.9511717	0	0	0.41	4.7291194e-18
3.900000276777461e-10	0.015646605	-0.02858644	-0.94942164	0	0	0.41	4.140768e-18
4.000130685765997e-10	0.049462445	-0.025041705	-0.94823015	0	0	0.41	5.095362e-18
4.100432480384569e-10	0.065658756	-0.018232694	-0.95173454	0	0	0.41	4.4854977e-18
4.200188731736371e-10	0.06018363	-0.03853928	-0.95187396	0	0	0.41	4.557926e-18
4.3003851747257897e-10	0.050065488	-0.056537822	-0.95109767	0	0	0.41	3.872208e-18
4.4005804684569534e-10	0.039709523	-0.059465386	-0.95072025	0	0	0.41	4.7266494e-18
4.5004315475055637e-10	0.007249346	-0.053726085	-0.9502068	0	0	0.41	4.451633e-18
4.6006408745452546e-10	-0.006904579	-0.050427653	-0.94847673	0	0	0.41	5.221901e-18
4.700531309531256e-10	-0.02210381	-0.04443508	-0.945559	0	0	0.41	4.0076814e-18
4.800255671843327e-10	-0.005123437	-0.035345826	-0.94591534	0	0	0.41	5.1389286e-18
4.900412947952656e-10	0.014491143	-0.029623188	-0.94662017	0	0	0.41	4.244268e-18
5.000349290147778e-10	0.050842468	-0.0185311	-0.94525164	0	0	0.41	4.336866e-18
5.10036091461376e-10	0.058953807	-0.032316867	-0.94421184	0	0	0.41	5.9149245e-18
5.200501347087074e-10	0.055740934	-0.06310299	-0.94434947	0	0	0.41	4.660107e-18
5.300032841017869e-10	0.032678753	-0.06779305	-0.94200486	0	0	0.41	5.075559e-18
5.400420502762652e-10	0.017079845	-0.072181895	-0.94102156	0	0	0.41	4.5781163e-18
5.500259329567274e-10	0.0044395346	-0.07625076	-0.9332495	0	0	0.41	4.8164113e-18
5.600150521734915e-10	-0.018142339	-0.059884742	-0.9337421	0	0	0.41	6.350543e-18
5.700436889418056e-10	0.0010707272	-0.046305858	-0.94023687	0	0	0.41	5.9097174e-18
5.800318798629279e-10	0.018883731	-0.03958232	-0.94223386	0	0	0.41	4.9309903e-18
5.900481575211236e-10	0.01809252	-0.031034147	-0.9421966	0	0	0.41	3.9306705e-18
6.000249983235256e-10	0.021978458	-0.037400115	-0.9393709	0	0	0.41	5.8135027e-18
6.100450744779435e-10	0.02376178	-0.034890044	-0.93963796	0	0	0.41	4.687022e-18
6.200407560077675e-10	0.0331638	-0.029204547	-0.93392044	0	0	0.41	3.5486396e-18
6.300155202609393e-10	0.008233497	-0.032893002	-0.9364319	0	0	0.41	4.1853577e-18
6.400492562754307e-10	0.0063438723	-0.049073026	-0.93424046	0	0	0.41	4.059471e-18
6.500283100868137e-10	0.0070678215	-0.051754553	-0.9372736	0	0	0.41	4.238177e-18
6.600588983790654e-10	0.017338222	-0.039239828	-0.934374	0	0	0.41	4.0988863e-18
6.700199639206013e-10	0.02611377	-0.045221783	-0.934594	0	0	0.41	4.6670457e-18
6.800592664189433e-10	0.02787492	-0.050068185	-0.9387596	0	0	0.41	4.154121e-18
6.900465933173515e-10	0.053559035	-0.06456886	-0.93157077	0	0	0.41	4.775608e-18
7.00051654551989e-10	0.053497005	-0.07241099	-0.9282088	0	0	0.41	5.084568e-18
7.100533503951975e-10	0.052939504	-0.09174988	-0.92372876	0	0	0.41	4.762524e-18
7.200305614685951e-10	0.054200247	-0.085397296	-0.9324899	0	0	0.41	5.1085773e-18
7.300497116874799e-10	0.050605703	-0.07850846	-0.9352275	0	0	0.41	4.838618e-18
7.400447897174972e-10	0.040364303	-0.083168745	-0.9356428	0	0	0.41	4.5420884e-18
7.500171153599458e-10	0.04472477	-0.08362841	-0.9332645	0	0	0.41	4.209944e-18
7.600594809685712e-10	0.03187844	-0.073034815	-0.9355917	0	0	0.41	4.661759e-18
7.700456563619628e-10	0.029636778	-0.0739287	-0.931839	0	0	0.41	4.515139e-18
7.800295672266714e-10	0.02997339	-0.07322088	-0.9335351	0	0	0.41	5.200944e-18
7.900070134841756e-10	0.038367566	-0.062317252	-0.9373799	0	0	0.41	4.4916887e-18
8.000553787392865e-10	0.036007285	-0.07688968	-0.937436	0	0	0.41	5.2037345e-18
8.100147635403284e-10	0.036126364	-0.0955917	-0.93575937	0	0	0.41	4.2818723e-18
8.200277711948365e-10	0.01825902	-0.094180405	-0.93109167	0	0	0.41	3.85614e-18
8.300572116373122e-10	0.0032269896	-0.10880003	-0.92631906	0	0	0.41	4.131176e-18
8.400534987488567e-10	0.016364593	-0.118210815	-0.92389876	0	0	0.41	4.6108962e-18
8.500414308157038e-10	0.018755851	-0.10772442	-0.92281777	0	0	0.41	4.5580216e-18
8.600049652798502e-10	0.0024247686	-0.11159529	-0.9227894	0	0	0.41	4.374739e-18
8.700485306085763e-10	-0.0011888102	-0.09944962	-0.92306954	0	0	0.41	5.6291183e-18
8.800509854408459e-10	-0.017334659	-0.095298596	-0.9211588	0	0	0.41	5.5620464e-18
8.900432731522108e-10	-0.0070133866	-0.09395791	-0.9246901	0	0	0.41	4.399716e-18
9.000200934529969e-10	-0.013267418	-0.07642428	-0.9301125	0	0	0.41	5.3190034e-18
9.100227429396075e-10	-0.007234216	-0.092943884	-0.9304159	0	0	0.41	4.213307e-18
9.200187004339164e-10	-0.009651391	-0.09095918	-0.9324007	0	0	0.41	5.2917544e-18
9.300485846974228e-10	-0.0021185759	-0.08593051	-0.93148834	0	0	0.41	5.5987314e-18
9.400575370578999e-10	-0.012921221	-0.07396551	-0.93699247	0	0	0.41	5.0384117e-18
9.5002291066437e-10	-0.008148304	-0.0874658	-0.93977827	0	0	0.41	4.6388967e-18
9.60057322099437e-10	-0.003694755	-0.08630082	-0.93670744	0	0	0.41	4.8536688e-18
9.700020470410587e-10	-0.008510533	-0.08542179	-0.9382897	0	0	0.41	4.7105822e-18
9.80048100053767e-10	0.0015659191	-0.09342941	-0.93678784	0	0	0.41	5.425901e-18
9.900141488699487e-10	-0.0049290727	-0.10354558	-0.93417966	0	0	0.41	4.1902228e-18
1.0000092116580405e-09	0.019144842	-0.09133127	-0.93660945	0	0	0.41	4.5473423e-18
1.0100218044187187e-09	0.010016559	-0.0926744	-0.93254113	0	0	0.41	4.7167654e-18
1.020059084771265e-09	0.010126194	-0.09372048	-0.9327896	0	0	0.41	4.218787e-18
1.0300513947795234e-09	0.01544731	-0.09067166	-0.9233865	0	0	0.41	4.8345042e-18
1.040032943541489e-09	0.024263335	-0.07944301	-0.9221372	0	0	0.41	4.830681e-18
1.0500391837891594e-09	0.044112023	-0.08037143	-0.9220888	0	0	0.41	4.8974304e-18
1.0600199969342584e-09	0.054121338	-0.07867758	-0.92194116	0	0	0.41	4.422467e-18
1.070036840446148e-09	0.04186634	-0.08177716	-0.9216651	0	0	0.41	3.637356e-18
1.0800428479867905e-09	0.03964797	-0.08389406	-0.9239535	0	0	0.41	4.723967e-18
1.0900440937371459e-09	0.031185836	-0.107183784	-0.92655134	0	0	0.41	4.5847606e-18
1.1000475117213035e-09	0.030899663	-0.09767589	-0.9256322	0	0	0.41	4.7677727e-18
1.1100163348902031e-09	0.040164564	-0.09881265	-0.92415637	0	0	0.41	5.361963e-18
1.1200628715109897e-09	0.039219696	-0.08915445	-0.9234979	0	0	0.41	4.921981e-18
1.130058327331333e-09	0.02556037	-0.10988848	-0.9261871	0	0	0.41	4.8951324e-18
1.1400311489337931e-09	0.022409167	-0.12084829	-0.92620695	0	0	0.41	5.3709305e-18
1.1500564951505639e-09	0.0498841	-0.11463684	-0.93014634	0	0	0.41	5.4585326e-18
1.160011231205538e-09	0.05394713	-0.114511736	-0.9339896	0	0	0.41	5.0532646e-18
1.1700167083067895e-09	0.054058872	-0.11436702	-0.9375913	0	0	0.41	4.670514e-18
1.1800038428123667e-09	0.06315804	-0.10999324	-0.9324982	0	0	0.41	5.2314595e-18
1.1900127225580887e-09	0.05076775	-0.09840007	-0.93725437	0	0	0.41	5.229349e-18
1.2000234163344836e-09	0.04527093	-0.10706181	-0.9365831	0	0	0.41	4.7867155e-18
1.2100101608019658e-09	0.057466812	-0.09493544	-0.9377261	0	0	0.41	4.3650317e-18
1.2200482041170599e-09	0.06598482	-0.088461965	-0.9409847	0	0	0.41	5.074056e-18
1.2300296738336768e-09	0.07085845	-0.07272122	-0.9405161	0	0	0.41	4.778798e-18
1.2400232100990045e-09	0.0699912	-0.08459616	-0.9355633	0	0	0.41	5.3210147e-18
1.2500424882294436e-09	0.0554156	-0.09074826	-0.9341413	0	0	0.41	4.0833382e-18
1.2600456919023273e-09	0.063728675	-0.119313866	-0.93167	0	0	0.41	5.2874903e-18
1.270042918674287e-09	0.07424617	-0.10769661	-0.9281968	0	0	0.41	5.4111087e-18
1.2800551981234131e-09	0.08757346	-0.096298985	-0.92985845	0	0	0.41	4.2005265e-18
1.2900212097260474e-09	0.10174028	-0.0784374	-0.93370575	0	0	0.41	4.833235e-18
1.3000452290228484e-09	0.11284142	-0.08725729	-0.9315186	0	0	0.41	5.5717654e-18
1.310058362595276e-09	0.12519747	-0.093914255	-0.93188727	0	0	0.41	4.69477e-18
1.320014905047437e-09	0.14425316	-0.07930164	-0.9314299	0	0	0.41	4.748289e-18
1.3300393833865465e-09	0.14497547	-0.083406836	-0.93701154	0	0	0.41	4.6479535e-18
1.3400335406202523e-09	0.15708713	-0.08746352	-0.93505245	0	0	0.41	4.656179e-18
1.3500432222721982e-09	0.15806052	-0.09958944	-0.93805873	0	0	0.41	5.230633e-18
1.3600070933477972e-09	0.15787403	-0.11003426	-0.9413012	0	0	0.41	4.201143e-18
1.3700606184390686e-09	0.14738785	-0.109246805	-0.9378066	0	0	0.41	5.0355426e-18
1.3800274561368954e-09	0.13753466	-0.118391804	-0.93775886	0	0	0.41	4.0980256e-18
1.3900654455691952e-09	0.13152076	-0.10004245	-0.9373894	0	0	0.41	4.1113164e-18
1.4000238708002608e-09	0.13661197	-0.08517367	-0.93223274	0	0	0.41	3.604915e-18
1.4100547309580905e-09	0.14727834	-0.068228625	-0.93884563	0	0	0.41	4.6578697e-18
